PuzzleId|FEN|Moves|Rating|RatingDeviation|Popularity|NbPlays|Themes|GameUrl|OpeningTags|PatternMatch|puzzle_ref
5NWdZ|4k3/pp1b4/2pB4/1r6/6pP/1P6/P3r3/1KR2R2 b - - 0 33|b5d5 f1f8|508|96|98|708|endgame mate mateIn1 oneMove|https://lichess.org/0SjFfjMY/black#66||True|https://lichess.org/training/5NWdZ
8Zf0a|2k1rb1r/ppp3pp/8/4Np2/7B/4P3/PPP3PP/3RK2R b K - 0 15|e8e5 d1d8|508|103|88|181|endgame mate mateIn1 oneMove|https://lichess.org/3v6EZAJj/black#30|Richter-Veresov_Attack Richter-Veresov_Attack_Boyce_Defense|True|https://lichess.org/training/8Zf0a
UR3d8|3r4/p1R5/1p3rk1/7p/3P1pnP/2PB2P1/P1P2P2/6K1 b - - 1 30|g6h6 c7h7|508|100|100|127|endgame mate mateIn1 oneMove|https://lichess.org/DNeJk63K/black#60||True|https://lichess.org/training/UR3d8
Lcx3V|8/2R2p2/4pk2/2p4B/P2b1P2/7K/3r4/8 b - - 0 38|d2a2 c7f7|508|105|57|150|endgame mate mateIn1 oneMove|https://lichess.org/OxanReKD/black#76||True|https://lichess.org/training/Lcx3V
VV6P4|7k/6r1/p2p2Pp/3B4/P1P1P3/7P/1q6/5R1K b - - 0 45|b2c3 f1f8 g7g8 f8g8|508|103|95|558|endgame mate mateIn2 short|https://lichess.org/J94NrYUQ/black#90||True|https://lichess.org/training/VV6P4
gqDsZ|r7/6b1/6k1/6p1/8/1P6/2P3R1/1K3R2 w - - 8 49|f1g1 a8a1|508|86|100|162|endgame master mate mateIn1 oneMove|https://lichess.org/v3NG4AsW#97||True|https://lichess.org/training/gqDsZ
zpodd|5r1k/p1P3pp/8/3Q4/3P4/2P4b/P6P/R4qK1 w - - 1 29|a1f1 f8f1|508|99|94|279|endgame master mate mateIn1 oneMove|https://lichess.org/5pxbAV4e#57||True|https://lichess.org/training/zpodd
kQj1l|8/1R6/p1p2rk1/4pBpp/2b1P3/P3K3/1P4P1/8 b - - 1 34|g6h6 b7h7|508|106|91|416|endgame mate mateIn1 oneMove|https://lichess.org/SAXQOKwo/black#68||True|https://lichess.org/training/kQj1l
9B3JF|r4Qk1/ppp3pr/4b3/2Bp3p/8/P1P4P/2P3P1/5RK1 b - - 0 27|a8f8 f1f8|508|91|80|151|endgame mate mateIn1 oneMove|https://lichess.org/Gs8cAs57/black#54||True|https://lichess.org/training/9B3JF
RLn4i|5k1R/ppp1r1b1/3pB3/3Pp1R1/2P5/3KP3/r7/8 b - - 1 28|g7h8 g5g8|508|101|87|192|endgame mate mateIn1 oneMove|https://lichess.org/1CBoWyme/black#56||True|https://lichess.org/training/RLn4i
RLXOC|6k1/2Q4p/p3p3/4P1p1/3P1p2/q4P2/5b1P/1rB3RK w - - 0 35|c1a3 b1g1|508|91|100|165|endgame mate mateIn1 oneMove|https://lichess.org/THGGsVnm#69||True|https://lichess.org/training/RLXOC
w5WRM|6k1/pp1r1p2/n1p3p1/8/7p/2B2P1b/PP5P/4R2K b - - 1 28|b7b5 e1e8 g8h7 e8h8|508|100|90|221|endgame mate mateIn2 short|https://lichess.org/NW0Yhwt3/black#56||True|https://lichess.org/training/w5WRM
