PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,puzzle_ref,Valid,Quadrant,Mating_Color,Mated_King,Knight_Attack,Knight_Restrict,Bishop_Restrict
QkG1x,r1bqk2r/pppp1pp1/2n4p/2b1p3/4nP1B/2NP4/PPP3PP/R2QKBNR w KQkq - 0 7,h4d8 c5f2 e1e2 c6d4,1340,76,95,22916,mate mateIn2 opening short,https://lichess.org/48SoD3pM#13,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,https://lichess.org/training/QkG1x,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
1suPv,r2qkbnr/ppp3pp/3p1p2/4N2b/2BnP3/2N4P/PPP2PP1/R1BQ1RK1 b kq - 0 8,h5d1 c4f7 e8e7 c3d5,1340,77,92,1187,mate mateIn2 opening short,https://lichess.org/HCRVjoWg/black#16,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/1suPv,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
TOKkv,r2qkbnr/ppp2ppp/3p4/4N3/2BnP1b1/B1N5/P1PP1PPP/1R1QK2R b Kkq - 0 8,g4d1 c4f7 e8e7 c3d5,1340,79,79,293,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/5nvb7kJD/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/TOKkv,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
80mru,r2qkbnr/ppp2Bp1/3p3p/4NP2/3nP3/2N5/PPPP2PP/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1340,75,94,11663,mate mateIn1 oneMove opening,https://lichess.org/aSEdOzJ5/black#16,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/80mru,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dJ9gJ,r2qkb1r/pppn1p1p/3p3p/4N2b/2B1P3/2NP3P/PPP2PP1/R2QK2R b KQkq - 0 8,h5d1 c4f7 e8e7 c3d5,1341,76,87,317,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/OllVDAuI/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/dJ9gJ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
jCbLA,rn1qkbnr/ppp2p2/3p4/4N1pp/2B1Ppb1/2N5/PPPP2PP/R1BQ1RK1 b kq - 1 7,g4d1 c4f7 e8e7 c3d5,1341,75,84,895,attackingF2F7 mate mateIn2 opening short,https://lichess.org/A0ouOKBH/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/jCbLA,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
BUgGF,rn1qkbnr/1pp2pp1/p2p3p/4N3/P1B1Ppb1/2N5/1PPP2PP/R1BQK2R b KQkq - 3 7,g4d1 c4f7 e8e7 c3d5,1341,77,88,1435,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/ax5FV8Kt/black#14,Bishops_Opening Bishops_Opening_Other_variations,https://lichess.org/training/BUgGF,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
V9OFT,rn1qkbnr/ppp2p2/3p3p/4N1p1/2B1Ppb1/2N5/PPPP2PP/R1BQ1RK1 b kq - 3 7,g4d1 c4f7 e8e7 c3d5,1342,78,86,1514,attackingF2F7 mate mateIn2 opening short,https://lichess.org/lBhAsKqb/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/V9OFT,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
1oLRU,r2qkbnr/ppp3pp/2np4/4Np2/P1B1P1b1/2N5/1PPP1PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1342,74,99,951,mate mateIn2 opening short,https://lichess.org/lZsjw2u7/black#12,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/1oLRU,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ampye,r2qkbnr/ppp2p2/3p3p/4N1p1/2BnPpb1/2N5/PPPBQ1PP/R3K2R b KQkq - 1 9,g4e2 c4f7 e8e7 c3d5,1342,77,90,1836,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/qVJczyCl/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,https://lichess.org/training/ampye,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
4IXGM,r2B1rk1/pp3pp1/2n4p/4p3/2P1n1b1/3P1N2/PP3bPP/R2QKB1R w KQ - 0 12,e1e2 c6d4,1342,80,86,229,mate mateIn1 middlegame oneMove pin,https://lichess.org/F4Xhnm1Q#23,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer,https://lichess.org/training/4IXGM,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
DafHP,r2qkbnr/ppp2ppp/3p4/4N3/2BnPPb1/2NP2P1/PPP4P/R1BQK2R b KQkq - 0 8,g4d1 c4f7 e8e7 c3d5,1343,75,78,288,attackingF2F7 mate mateIn2 opening short,https://lichess.org/MJp5lkB6/black#16,Vienna_Game Vienna_Game_Max_Lange_Defense,https://lichess.org/training/DafHP,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
zuveY,r2qkb1r/ppp2p2/3p1p1p/4N3/2BnP1b1/2NP4/PPP2PPP/R2Q1RK1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1343,76,95,9499,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/a7VsAOzQ/black#18,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/zuveY,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dXl6V,r2qkbnr/ppp3pp/2np4/4Np2/2B1PPb1/2N5/PPPP2PP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1343,78,91,1662,mate mateIn2 opening short,https://lichess.org/qV8sIsRv/black#12,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/dXl6V,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ajCiL,rn1qkbnr/ppp2B2/3p3p/4N1p1/3PPp2/2N4P/PPP3P1/R1BbK2R b KQkq - 0 9,e8e7 c3d5,1344,81,88,2066,mate mateIn1 oneMove opening,https://lichess.org/xyyD3QMF/black#18,,https://lichess.org/training/ajCiL,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
YSKPN,r2qkb1r/pp3ppp/3p4/4N3/2BnP1b1/P1N5/1PP2P2/R1BQK2R b KQkq - 0 12,g4d1 c4f7 e8e7 c3d5,1344,76,97,4691,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/1HrdqCuY/black#24,Sicilian_Defense Sicilian_Defense_Mengarini_Variation,https://lichess.org/training/YSKPN,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
bhsI9,r1bqk2r/pppp1ppp/6n1/2bPp1B1/2P1n3/5N1P/PP3PP1/RN1QKB1R w KQkq - 0 8,g5d8 c5f2 e1e2 g6f4,1345,77,75,121,attackingF2F7 mate mateIn2 opening short,https://lichess.org/CIMHBdlo#15,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,https://lichess.org/training/bhsI9,True,top-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
23I8T,rn1qkbnr/1pp2pp1/p2p3p/4N2b/2B1P3/2N4P/PPPP1PP1/R1BQ1RK1 b kq - 0 7,h5d1 c4f7 e8e7 c3d5,1345,81,92,1915,attackingF2F7 mate mateIn2 opening short,https://lichess.org/yIapEkWv/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/23I8T,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
xymOb,r2qkbnr/ppp3pp/2np4/4Np1b/4P3/1BN4P/PPPP1PP1/R1BQK2R b KQkq - 0 7,h5d1 b3f7 e8e7 c3d5,1345,75,96,17486,mate mateIn2 opening short,https://lichess.org/gLPnFT0J/black#14,Italian_Game Italian_Game_Other_variations,https://lichess.org/training/xymOb,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
RLIHW,r2qkbnr/ppp2Bp1/2np3p/4N3/4P3/2N3P1/PPPP1P1P/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1346,86,63,73,mate mateIn1 oneMove opening,https://lichess.org/QQjLaXvE/black#14,Kings_Knight_Opening Kings_Knight_Opening_Konstantinopolsky,https://lichess.org/training/RLIHW,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5UeJn,r2qkbnr/1pp2Bpp/p1np4/4N3/4P3/P1N5/1PPP1PPP/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1346,76,79,193,mate mateIn1 oneMove opening,https://lichess.org/SadLDF8U/black#14,Pirc_Defense Pirc_Defense_Other_variations,https://lichess.org/training/5UeJn,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
v41wl,r2qkbnr/pp3pp1/3p3p/2p1N2b/2BnP3/P1N4P/1PPP1PP1/R1BQR1K1 b kq - 0 9,h5d1 c4f7 e8e7 c3d5,1346,76,91,1796,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/narosYGd/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/v41wl,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
oghhD,rn1qkb1r/ppp4p/3p1p2/4N1pP/4Ppb1/1BNP4/PPP3P1/R1BQK2R b KQkq - 0 10,g4d1 b3f7 e8e7 c3d5,1346,75,100,649,mate mateIn2 middlegame short,https://lichess.org/AURdbKqf/black#20,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit,https://lichess.org/training/oghhD,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
BtiSn,rn1qkbnr/ppp2Bpp/3p4/4N3/4P3/2N5/PPPP1PPP/R1BbK2R b KQkq - 0 6,e8e7 c3d5,1346,426,0,1,mate mateIn1 oneMove opening,https://lichess.org/r3xXP7a1/black#12,,https://lichess.org/training/BtiSn,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
YU0cY,r1bq1rk1/pppp1pp1/2n4p/2bNp3/2P1n2B/3P4/PP3PPP/R2QKBNR w KQ - 0 8,h4d8 c5f2 e1e2 c6d4,1347,76,81,152,attackingF2F7 mate mateIn2 opening short,https://lichess.org/uMYtDIIa#15,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,https://lichess.org/training/YU0cY,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
vEsjO,r2qkbnr/ppp4p/2np1p2/4N1p1/2BPPpbP/2N5/PPP3P1/R1BQK2R b KQkq - 1 8,g4d1 c4f7 e8e7 c3d5,1347,78,94,3857,mate mateIn2 middlegame short,https://lichess.org/zSwgQaFL/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit,https://lichess.org/training/vEsjO,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
jqati,r2qkb1r/ppp2Bp1/3p3p/4N3/3nP3/2NP4/PPP2PPP/R2bK2R b KQkq - 0 11,e8e7 c3d5,1347,76,98,1702,mate mateIn1 middlegame oneMove,https://lichess.org/1cxtS70R/black#22,Four_Knights_Game Four_Knights_Game_Italian_Variation,https://lichess.org/training/jqati,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
iKuZi,rn1qkbnr/ppp4p/3p1p2/4N1p1/2BPPpb1/2N5/PPP3PP/R1BQK2R b KQkq - 1 7,g4d1 c4f7 e8e7 c3d5,1347,75,94,15626,mate mateIn2 opening short,https://lichess.org/ri0lPGbg/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/iKuZi,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
oqWK7,r2qkb1r/ppp2Bpp/3p1n2/4N1B1/3nP3/2N5/PPP2PPP/R2bK2R b KQkq - 0 8,e8e7 c3d5,1347,78,60,109,mate mateIn1 middlegame oneMove pin,https://lichess.org/nT5sgkUL/black#16,Pirc_Defense Pirc_Defense_Other_variations,https://lichess.org/training/oqWK7,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Iiedg,r2qkbnr/2p2Bpp/p2p4/1p2N3/3nP3/2N4P/PPPP1PP1/R1Bb1RK1 b kq - 0 10,e8e7 c3d5,1348,82,72,761,mate mateIn1 middlegame oneMove,https://lichess.org/cTwYGdQw/black#20,Ruy_Lopez Ruy_Lopez_Morphy_Defense,https://lichess.org/training/Iiedg,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
F83iK,r2qkbnr/ppp2pp1/3p3p/4NP2/2BnP1b1/2N5/PPPP2PP/R1BQK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1348,75,84,413,attackingF2F7 mate mateIn2 opening short,https://lichess.org/v94YZdRB/black#14,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/F83iK,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
EkhmE,r2qkbnr/ppp2pp1/3p3p/n3N3/4P1b1/1BN5/PPPP1PPP/R1BQ1RK1 b kq - 0 7,g4d1 b3f7 e8e7 c3d5,1348,76,95,10587,attackingF2F7 mate mateIn2 opening short,https://lichess.org/yOO0mp6M/black#14,Vienna_Game Vienna_Game_Max_Lange_Defense,https://lichess.org/training/EkhmE,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5uirI,rn1qkbnr/ppp3pp/3p4/4N2b/2B1Pp2/2NP3P/PPP2PP1/R1BQK2R b KQkq - 0 7,h5d1 c4f7 e8e7 c3d5,1350,84,79,49,mate mateIn2 opening short,https://lichess.org/87t0xkSk/black#14,Philidor_Defense Philidor_Defense_Lopez_Countergambit,https://lichess.org/training/5uirI,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
UXwHv,r2qkbnr/1pp2Bpp/p2p4/4N3/4P3/2N5/PPPP2PP/R1BbK2R b KQkq - 0 8,e8e7 c3d5,1350,152,60,62,mate mateIn1 oneMove opening,https://lichess.org/OHX9SJcW/black#16,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/UXwHv,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
J34Dy,r2qkbnr/ppp2pp1/3p3p/4N2b/2BnP3/2N4P/PPPP1PP1/R1BQK2R b KQkq - 0 8,h5d1 c4f7 e8e7 c3d5,1351,81,92,771,attackingF2F7 mate mateIn2 opening short,https://lichess.org/mdgWfltb/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/J34Dy,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
XLR7j,r1bBk2r/pppp1ppp/6n1/3Pp3/2P1n3/2N2N2/PP3bPP/R2QKB1R w KQkq - 0 9,e1e2 g6f4,1351,78,91,1021,mate mateIn1 oneMove opening,https://lichess.org/Bbb6rh29#17,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,https://lichess.org/training/XLR7j,True,top-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Mbgem,r2qkbnr/1pp2pp1/p2p3p/4N3/2BnPPb1/P1NP4/1PP3PP/R1BQK2R b KQkq - 0 8,g4d1 c4f7 e8e7 c3d5,1351,78,91,5173,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/tKTzr1wv/black#16,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/Mbgem,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
07jpa,r2qkbnr/pppn1ppp/3p4/4N2b/2B1P3/2N4P/PPPP1PP1/R1BQK2R b KQkq - 0 6,h5d1 c4f7 e8e7 c3d5,1351,76,85,287,attackingF2F7 mate mateIn2 opening short,https://lichess.org/ILqoyf0Q/black#12,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/07jpa,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
zKnax,r2qkbnr/ppp2ppp/3p4/4N3/2B1P1b1/2N5/PB3PPP/R2Q1RK1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1351,78,91,1775,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/wVazt5lm/black#18,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations,https://lichess.org/training/zKnax,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
lZkvx,r2qkbnr/ppp2ppp/2np4/4N2b/4P3/1BN4P/PPPP1PP1/R1BQK2R b KQkq - 0 7,h5d1 b3f7 e8e7 c3d5,1353,75,97,9632,attackingF2F7 mate mateIn2 opening short,https://lichess.org/YzUHSFBF/black#14,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/lZkvx,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5o7Yu,r2qkbnr/ppp2pp1/2np3p/4N3/2BPPpb1/2N5/PPP3PP/R1BQK2R b KQkq - 2 7,g4d1 c4f7 e8e7 c3d5,1353,79,92,1623,attackingF2F7 mate mateIn2 opening short,https://lichess.org/aEWSmHtB/black#14,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/5o7Yu,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
CPPkk,r2qkbnr/1pp3pp/p2p4/4N3/2B1Ppb1/2N5/PPP2PPP/R1BQR1K1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1353,76,94,13299,mate mateIn2 opening short,https://lichess.org/el8IfZsD/black#18,Latvian_Gambit Latvian_Gambit_Mlotkowski_Variation,https://lichess.org/training/CPPkk,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
lfxnJ,r1bq1rk1/pppp1p2/2n5/2bNp1B1/4n3/3P4/PPP2PPP/R2QKB1R w KQ - 0 10,g5d8 c5f2 e1e2 c6d4,1353,78,94,808,attackingF2F7 mate mateIn2 opening short,https://lichess.org/Aq1Hi2uC#19,Alekhine_Defense Alekhine_Defense_Maroczy_Variation,https://lichess.org/training/lfxnJ,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
hAjUj,r2qkbnr/ppp3pp/3p4/4Np2/2BnPPb1/2N5/PPPP2PP/R1BQ1RK1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1354,74,75,276,mate mateIn2 opening short,https://lichess.org/3fOlIgyL/black#14,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/hAjUj,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
5S28Y,r2qkbnr/ppp3pp/3p1p2/4N3/2B1P1b1/2N5/PPP2PPP/R1BQK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1354,76,96,29331,mate mateIn2 opening short,https://lichess.org/NSIZMltd/black#14,Italian_Game Italian_Game_Other_variations,https://lichess.org/training/5S28Y,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
L03AH,rn1qkbnr/ppp3pp/3p1p2/4N2b/2BPP3/2N5/PPP2PPP/R1BQK2R b KQkq - 0 6,h5d1 c4f7 e8e7 c3d5,1354,78,83,79,mate mateIn2 opening short,https://lichess.org/0YoqHiol/black#12,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/L03AH,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
jutOA,rn1qkb1r/ppp2p1p/3p1p2/4N2b/2B1P3/2N4P/PPPP1P2/R1BQK2R b KQkq - 0 9,h5d1 c4f7 e8e7 c3d5,1354,89,63,68,attackingF2F7 mate mateIn2 opening short,https://lichess.org/TL1936IZ/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/jutOA,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
a2naA,r2qkb1r/ppp2p1p/3p3p/4N3/2B1P1b1/2N5/PP3PPP/R2QK2R b KQkq - 0 10,g4d1 c4f7 e8e7 c3d5,1354,75,93,637,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/5m4tZgno/black#20,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/a2naA,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Fanan,rn1qkbnr/ppp4p/3p1p2/4N1p1/2BPPpb1/2N5/PPP3PP/R1BQK2R b KQkq - 1 7,g4d1 c4f7 e8e7 c3d5,1355,76,96,28301,mate mateIn2 opening short,https://lichess.org/LujtS4oW/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/Fanan,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
t444B,r2qkb1r/3n1pp1/p2p3p/1p2N2b/2B1P3/2NP3P/1PP2PP1/R2Q1RK1 b kq - 0 14,h5d1 c4f7 e8e7 c3d5,1355,78,91,3477,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/BeNlWmJt/black#28,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/t444B,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
wqjel,r2qkb1r/1pp2ppp/p2p4/4N2b/2BnP3/2NP3P/PPP2PP1/R2QK2R b KQkq - 0 11,h5d1 c4f7 e8e7 c3d5,1356,75,100,3019,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/PIAX6tU0/black#22,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/wqjel,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
r8Ae2,r2qkbnr/ppp2Bpp/2np4/4N3/3PPp2/2N4P/PPP2PP1/R1BbK2R b KQkq - 1 9,e8e7 c3d5,1356,75,82,461,mate mateIn1 oneMove opening,https://lichess.org/PInhpZVC/black#18,Italian_Game Italian_Game_Rousseau_Gambit,https://lichess.org/training/r8Ae2,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
deSVH,r2qkbnr/ppp2p1p/2np2p1/4N3/2B1P1b1/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1356,396,38,9,attackingF2F7 mate mateIn2 opening short,https://lichess.org/7fe3jpwt/black#12,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,https://lichess.org/training/deSVH,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
UToTA,r1bq1rk1/pppp1pp1/2n4p/2b1p3/4n2B/3P3P/PPPN1PP1/RN1QKB1R w KQ - 0 8,h4d8 c5f2 e1e2 c6d4,1356,76,93,2297,attackingF2F7 mate mateIn2 opening short,https://lichess.org/S0qlzpdg#15,Kings_Knight_Opening Kings_Knight_Opening_Normal_Variation,https://lichess.org/training/UToTA,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
HAzzZ,r2qkb1r/pppn1ppp/2np4/4N1Pb/2B1P2P/2NP4/PPP2P2/R1BQK2R b KQkq - 0 10,h5d1 c4f7 e8e7 c3d5,1357,78,92,862,attackingF2F7 mate mateIn2 opening short,https://lichess.org/seMhiq14/black#20,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/HAzzZ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Iiil5,r2qkbnr/ppp3pp/2np1p2/4N2b/2BPP3/2N4P/PPP2PP1/R1BQK2R b KQkq - 0 7,h5d1 c4f7 e8e7 c3d5,1357,98,78,23,mate mateIn2 opening short,https://lichess.org/3Idv1QRR/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/Iiil5,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ZfB6p,r2qkbnr/pp3ppp/3p4/2p1N2b/2BnP3/P1N4P/1PPP1PP1/R1BQ1RK1 b kq - 0 8,h5d1 c4f7 e8e7 c3d5,1357,78,86,986,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/DIJVhp5y/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/ZfB6p,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ZHSH4,r2qkbnr/1pp2pp1/p1np3p/4N3/2B1P1b1/1PN5/PBPP1PPP/R2QK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1358,76,93,2365,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/Jk5WqSL4/black#14,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/ZHSH4,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
fwdNB,r2qk2r/ppp2ppp/2np4/2bNp1B1/4n3/3P3P/PPP2P1P/R2QKB1R w KQkq - 0 8,g5d8 c5f2 e1e2 c6d4,1358,76,82,266,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/5kkBxt5k#15,Alekhine_Defense Alekhine_Defense_Maroczy_Variation,https://lichess.org/training/fwdNB,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
gRHEt,rn1qkbnr/1pp3pp/3p1p2/p3N3/2B1PPb1/2N5/PPPP2PP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1358,76,96,11707,mate mateIn2 middlegame short,https://lichess.org/OXllFpdq/black#12,Kings_Gambit Kings_Gambit_Other_variations,https://lichess.org/training/gRHEt,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
IeS6Y,r2qkbnr/1pp2pp1/p1np3p/4N2b/P1B1P3/2N4P/1PPP1PP1/R1BQ1RK1 b kq - 0 8,h5d1 c4f7 e8e7 c3d5,1358,76,71,132,attackingF2F7 mate mateIn2 opening short,https://lichess.org/HxVvKSWj/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/IeS6Y,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
P6hr8,r2qkbnr/pp3Bpp/2np4/2p1N3/4PP2/2N5/PPPP2PP/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1358,79,84,268,mate mateIn1 middlegame oneMove,https://lichess.org/KJoBgZMx/black#14,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack,https://lichess.org/training/P6hr8,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
nfV59,r2qkb1r/1ppn2pp/1p1p4/4Np1b/4p3/1BN4P/PPP2PP1/R2Q1RK1 b kq - 1 14,h5d1 b3f7 e8e7 c3d5,1358,75,92,1023,mate mateIn2 middlegame short,https://lichess.org/90Sa9ptH/black#28,Alekhine_Defense Alekhine_Defense_Balogh_Variation,https://lichess.org/training/nfV59,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
