PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Queen_Bishop,puzzle_ref
63eEP,8/p3Q3/Pbp5/3p1B2/1k3p2/7P/5qPK/8 b - - 2 44,b4a5 e7a3 a5b5 f5d3,1178,77,78,99,endgame mate mateIn2 short,https://lichess.org/cUejqL0y/black#88,,True,https://lichess.org/training/63eEP
6B6yW,4k3/2pp3R/b4Q2/8/4P3/qP3P2/P2n4/1K4R1 w - - 1 33,b1a1 d2b3 a1b1 a6d3,1180,76,98,957,endgame mate mateIn2 pin short,https://lichess.org/BhWmflFS#65,,True,https://lichess.org/training/6B6yW
6LHc2,5Q2/p1p4R/6p1/8/2b3kP/2q5/6P1/5K2 w - - 4 37,f1f2 c3d4 f2e1 d4e3 e1d1 c4b3,2327,76,94,7755,endgame long mate mateIn3,https://lichess.org/ETQHdYGT#73,,True,https://lichess.org/training/6LHc2
6SXtk,r1bqr1k1/ppp1bp2/2np1n1Q/4p1N1/2B1P3/3P3P/PPP2PP1/RN2K2R b KQ - 2 10,e7f8 c4f7,1180,75,95,1152,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/RAGresWo/black#20,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/6SXtk
6TGIK,6k1/1p1bpp1p/pPr5/P1Pp2p1/3p4/3Pq1P1/1QR1P1BP/4RK2 w - - 3 28,b2c1 c6f6 g2f3 d7h3,1366,74,97,21094,mate mateIn2 middlegame pin short,https://lichess.org/hU2M4UZ2#55,,True,https://lichess.org/training/6TGIK
6VWOG,r5k1/pp3ppp/2n2b2/8/8/P1P1Pq1P/5P1B/1b1RKQR1 w - - 0 24,d1b1 f6c3,805,100,96,206,mate mateIn1 middlegame oneMove,https://lichess.org/L4b9qhAh#47,,True,https://lichess.org/training/6VWOG
6c4xm,7k/p5pp/1p5r/2bN4/2B3n1/6Pq/PP3P1P/3R2KQ w - - 6 30,d5f4 c5f2,1098,83,86,772,mate mateIn1 middlegame oneMove,https://lichess.org/JoozvOxp#59,,True,https://lichess.org/training/6c4xm
6cyzc,6k1/4p3/5n1Q/5Bp1/6P1/5P1K/3q4/8 b - - 2 67,d2f4 f5e6,1637,78,85,91,endgame master mate mateIn1 oneMove,https://lichess.org/wYh1qOTp/black#134,,True,https://lichess.org/training/6cyzc
6hmi0,6k1/1p6/p2Q3p/2pP4/P3P1b1/2N1q3/1P6/4K3 w - - 3 35,e1f1 g4h3,1527,236,22,36,endgame master mate mateIn1 oneMove,https://lichess.org/DnjIEjBb#69,,True,https://lichess.org/training/6hmi0
6jw5r,r3r1k1/1b1n1p2/p2q1bpQ/2p1p1B1/2BpP3/1P6/PNP3PP/R4R1K b - - 5 22,f6g5 c4f7,1204,75,93,268,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/TcrxkPkW/black#44,,True,https://lichess.org/training/6jw5r
6khHM,2R2Q2/1pR3pk/1q3p1p/p7/P2b4/1P5P/K5P1/1b6 w - - 2 41,a2b1 b6b3 b1c1 d4e3,1611,75,97,545,endgame mate mateIn2 short,https://lichess.org/cJLkeX73#81,,True,https://lichess.org/training/6khHM
6mL5z,8/5k2/7p/Q3B1p1/3P2b1/3Pq1N1/8/6K1 w - - 2 44,g1f1 g4h3,1672,124,83,43,endgame master mate mateIn1 oneMove,https://lichess.org/3nEZKGKi#87,,True,https://lichess.org/training/6mL5z
6nLrQ,r2q2kr/pppnn2p/3p2pQ/3Pp3/4P1B1/2N4R/PPP3PP/R5K1 b - - 6 17,d7f6 g4e6,842,79,88,606,mate mateIn1 middlegame oneMove,https://lichess.org/TG5jF4b8/black#34,Modern_Defense Modern_Defense_Standard_Defense,True,https://lichess.org/training/6nLrQ
6z8uG,3k4/8/3Q3p/p1pP4/4B3/4n2P/P2q4/7K b - - 0 40,d8e8 e4g6,997,83,93,1396,endgame mate mateIn1 oneMove,https://lichess.org/nyG7w1Jx/black#80,,True,https://lichess.org/training/6z8uG
72Jwe,7k/1Q3p1p/2p2p2/3b4/3P1P1N/2P3q1/8/R5K1 w - - 0 28,g1f1 d5c4,2058,76,99,236,endgame mate mateIn1 oneMove,https://lichess.org/FUvHx67r#55,,True,https://lichess.org/training/72Jwe
7BBTm,r2q2k1/4b3/2n2nPQ/p2p1r2/Np6/1P3P1B/2P5/1K1R3R b - - 2 24,f5h5 h3e6,1033,79,92,546,mate mateIn1 middlegame oneMove,https://lichess.org/EhGKX06K/black#48,,True,https://lichess.org/training/7BBTm
7EjHY,r2qk2r/2pn3p/p2p2p1/1p1Qn1B1/4P3/2P4P/P1P2P2/R5RK b kq - 1 22,d8c8 d5e6 e8f8 g5h6,1914,74,93,245,mate mateIn2 middlegame short,https://lichess.org/fXZ2qwoc/black#44,,True,https://lichess.org/training/7EjHY
7KtR6,8/2p3bk/p2p3p/1p3P2/1P1Pp1q1/2P1Bn2/P1B2K2/7Q b - - 3 39,g7f6 h1h6 h7g8 c2b3 d6d5 b3d5,2036,76,92,1323,endgame fork long mate mateIn3,https://lichess.org/0WlfbDTc/black#78,,True,https://lichess.org/training/7KtR6
7Pr1w,r1bq2nr/pp1kb1pp/4p3/2p1Q3/8/P1NB4/1PPP2PP/R1B1K2R b KQ - 0 11,g8f6 d3b5,888,75,62,138,mate mateIn1 oneMove opening,https://lichess.org/2DXoVxvU/black#22,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,True,https://lichess.org/training/7Pr1w
7WweU,N2k1b1r/pp4pp/4Qn2/3p4/3P1B2/8/2bR1PPP/q2B2K1 b - - 2 24,c2d1 f4c7,1207,80,95,4028,mate mateIn1 middlegame oneMove,https://lichess.org/eOEddCHP/black#48,,True,https://lichess.org/training/7WweU
7Z1Pu,6k1/p3Q3/7p/2p2pP1/2Pb1p1P/1P1B1q2/P7/5K2 w - - 5 36,f1e1 d4c3,1778,75,92,1401,endgame master mate mateIn1 oneMove,https://lichess.org/wBzzjdPT#71,,True,https://lichess.org/training/7Z1Pu
7gReb,8/6k1/6p1/p3B3/2pP4/2Pn4/P2q4/1K4Q1 b - - 6 38,g7g8 g1g6 g8f8 e5d6,1570,75,98,8561,endgame mate mateIn2 short,https://lichess.org/MR1G1VhC/black#76,,True,https://lichess.org/training/7gReb
7k0SO,6k1/ppb2pp1/2pq1pb1/8/P2P2P1/2P1rN2/1P3PK1/R6Q w - - 0 24,f2e3 d6g3 g2f1 g6d3,1203,75,100,198,endgame mate mateIn2 short,https://lichess.org/btj8JOCn#47,,True,https://lichess.org/training/7k0SO
7kHan,r2k4/ppp2p2/5N1p/2b1Q3/2Pn3N/3P3q/PP3Pr1/R4RK1 w - - 0 18,h4g2 d4f3,998,76,91,141,mate mateIn1 middlegame oneMove,https://lichess.org/koq0Cu1f#35,Ponziani_Opening Ponziani_Opening_Jaenisch_Counterattack,True,https://lichess.org/training/7kHan
7kqf2,6k1/7n/2p2pQ1/p2p3p/3B2pP/1BP2qP1/P1P2P1K/5b2 b - - 4 28,g8f8 d4c5,1644,78,90,1345,endgame master mate mateIn1 oneMove,https://lichess.org/qy2NmecR/black#56,,True,https://lichess.org/training/7kqf2
7pPy0,6qk/4R1r1/2n2B2/2bp3p/5QB1/5P2/5P1P/6K1 b - - 0 36,c6e7 f4h6 g8h7 f6g7 h8g8 g4e6,1564,75,94,5470,exposedKing long mate mateIn3 middlegame pin,https://lichess.org/TLov4trs/black#72,,True,https://lichess.org/training/7pPy0
7q0sv,7k/2B1brpp/4Q3/8/1q1P3P/1P2P3/2K2P2/3n4 w - - 0 34,e6f7 b4c3 c2d1 c3d3 d1c1 e7a3,2018,77,88,1092,endgame fork long mate mateIn3 sacrifice,https://lichess.org/XyJ7j6RX#67,,True,https://lichess.org/training/7q0sv
7rUJW,3n2k1/pp1K3p/2qN2pb/1NP1p2P/Q1P5/8/PP5p/7R w - - 11 32,d7d8 h6g5,1436,75,79,135,endgame mate mateIn1 oneMove,https://lichess.org/T7XVL7n5#63,,True,https://lichess.org/training/7rUJW
7utYp,1k5r/p3n2r/P2Q1p2/1p2pPN1/1n3q2/1P4RP/6BK/8 b - - 2 34,b8c8 g2b7,1543,87,86,1541,master mate mateIn1 middlegame oneMove,https://lichess.org/X2sW66Lr/black#68,,True,https://lichess.org/training/7utYp
7vIgy,8/4k1pp/qB6/P2QPp2/1p2pP2/2p1P1PP/1b6/6K1 b - - 3 38,a6d3 b6c5 e7e8 d5e6 e8d8 c5b6,2169,73,94,10194,endgame exposedKing long mate mateIn3,https://lichess.org/EVap2089/black#76,,True,https://lichess.org/training/7vIgy
7vp25,r1k5/ppp2Q1p/1n1b4/8/8/2P2Prq/PP5P/RN2R1K1 w - - 0 26,h2g3 d6c5 e1e3 c5e3,2014,77,74,157,mate mateIn2 middlegame short,https://lichess.org/swYKHBJj#51,,True,https://lichess.org/training/7vp25
80Z73,Q7/6pk/P4p1p/8/1bq5/5N1P/5PP1/4K3 w - - 5 44,e1d1 c4d3 d1c1 b4a3,1717,82,82,62,endgame mate mateIn2 short,https://lichess.org/adk66LjT#87,,True,https://lichess.org/training/80Z73
81kXv,rn2r1k1/pp3ppp/2pb4/3p4/3P2b1/1Q1Bq1P1/PP1NNK1P/R1B1R3 w - - 0 15,f2f1 g4h3,1478,76,93,3317,mate mateIn1 oneMove opening,https://lichess.org/c1vJ4vo8#29,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,True,https://lichess.org/training/81kXv
82HCU,4q1k1/pp1b2r1/2p2Q1P/3p4/1n1P4/3B4/1PP2PP1/1K5R b - - 0 34,g7f7 h6h7 f7h7 d3h7,1579,74,96,10190,advancedPawn mate mateIn2 middlegame short,https://lichess.org/GmUoPNjV/black#68,,True,https://lichess.org/training/82HCU
835gZ,6k1/5pp1/7p/2p3b1/8/NP2q2b/P1P1N1P1/3Q3K w - - 0 31,g2h3 e3h3 h1g1 g5e3,1480,75,94,3365,endgame mate mateIn2 short,https://lichess.org/DNkuVUVt#61,,True,https://lichess.org/training/835gZ
850vi,B4k1r/5ppp/p7/1pp1q3/6Pb/P1PQp2P/1P4K1/3R3R w - - 4 26,h1e1 e5g3 g2h1 g3h3 h1g1 h4f2,1561,124,89,12,deflection long mate mateIn3 middlegame,https://lichess.org/DxwVsDFR#51,,True,https://lichess.org/training/850vi
88RRB,2b1k3/6Q1/p7/2P5/8/PP2q1P1/8/6K1 w - - 1 45,g1f1 c8h3,1149,145,54,18,endgame mate mateIn1 oneMove,https://lichess.org/ak1kiV7P#89,,True,https://lichess.org/training/88RRB
8BENB,r5k1/3b4/2p3Q1/5P2/3P3P/p5B1/2q5/6K1 b - - 2 44,g8f8 g3d6,1195,80,52,54,endgame mate mateIn1 oneMove,https://lichess.org/Er4p5Uoy/black#88,,True,https://lichess.org/training/8BENB
8E3Eg,r3k1nN/pp4pp/2nQ4/4Pb2/2B3q1/2P5/3K1P1P/R1B5 b - - 5 18,a8d8 c4f7,908,84,88,48,mate mateIn1 middlegame oneMove,https://lichess.org/8xn9klBe/black#36,Sicilian_Defense Sicilian_Defense_Wing_Gambit,True,https://lichess.org/training/8E3Eg
8Evwj,1k5r/8/1Q6/3p4/3p3r/2bB2p1/P1P3P1/6K1 b - - 2 34,b8c8 d3f5,1662,85,88,5343,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/trm4gJCS/black#68,,True,https://lichess.org/training/8Evwj
8FFCq,r2q1k1r/1p5p/p1n1Q1p1/3p1p2/3P4/2P2Pb1/PP4P1/R1B1RNK1 b - - 1 17,g3e1 c1h6,1187,86,89,122,mate mateIn1 middlegame oneMove,https://lichess.org/6i3X578F/black#34,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation,True,https://lichess.org/training/8FFCq
8JBCZ,r2q2k1/ppp2p2/3b1R1Q/8/8/8/PP3PPP/1b3BK1 b - - 0 19,b1g6 f6g6 f7g6 f1c4,1669,75,98,15885,mate mateIn2 middlegame sacrifice short,https://lichess.org/a44Kpnem/black#38,Scotch_Game Scotch_Game_Other_variations,True,https://lichess.org/training/8JBCZ
8MUEz,r3k2r/1pq1bp1p/p2N1p2/2p5/6P1/1B2Q2P/PPP2P2/3RK2b b kq - 3 19,e8f8 e3h6 f8g8 b3f7,1174,76,93,4482,mate mateIn2 middlegame short,https://lichess.org/kDbvfXkC/black#38,,True,https://lichess.org/training/8MUEz
8Nv4f,8/p5Q1/8/2bnpk2/7P/5q2/PB6/R3K2R w KQ - 1 26,h1f1 c5b4 b2c3 b4c3,1431,74,90,893,mate mateIn2 middlegame short,https://lichess.org/N3Ras9Ww#51,,True,https://lichess.org/training/8Nv4f
8Q688,7k/3P3p/5b2/3B1Q2/p4PPp/4q2K/8/8 w - - 3 47,h3h2 e3g3 h2h1 g3h3 h1g1 f6d4,1867,76,95,16167,endgame exposedKing long mate mateIn3,https://lichess.org/6dF8bzAO#93,,True,https://lichess.org/training/8Q688
8QPns,2k5/ppp2p1p/3p1p2/2bBp3/3nP3/3P2rq/PPP2PN1/R2Q1RK1 w - - 0 17,f2g3 d4e2,762,86,88,533,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/eNLMYASs#33,Four_Knights_Game Four_Knights_Game_Italian_Variation,True,https://lichess.org/training/8QPns
8T3FL,8/1Q4pk/1P6/7p/pN1BpP1P/Pb2P1q1/8/6K1 w - - 0 47,g1f1 b3c4 b4d3 c4d3,1473,75,87,2567,endgame master mate mateIn2 short,https://lichess.org/LT5XOox5#93,,True,https://lichess.org/training/8T3FL
8cf87,r1bqr3/p2k1p1p/1pp2n1B/2b1Q3/2B5/2N5/PPP2PPP/3R2K1 b - - 2 18,f6d5 d1d5 c6d5 c4b5,2007,129,91,19,mate mateIn2 middlegame sacrifice short,https://lichess.org/eIeHoikL/black#36,Scotch_Game Scotch_Game_Lolli_Variation,True,https://lichess.org/training/8cf87
8gyTs,r1bqrnk1/4bp2/5N1Q/1p4N1/p3p3/P2P3P/BPP2PP1/R3K2R b KQ - 0 18,e7f6 a2f7,1562,88,80,225,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WKmKclE7/black#36,Pirc_Defense Pirc_Defense_Other_variations,True,https://lichess.org/training/8gyTs
8j4YB,8/2p2Qpk/p1PP3p/1p3b2/3P4/1B2q3/P6P/6K1 w - - 1 36,g1f1 f5h3,1693,83,84,739,endgame mate mateIn1 oneMove,https://lichess.org/1tD8ew1c#71,,True,https://lichess.org/training/8j4YB
8m59b,Q6r/p2qkppp/1p6/2b1p3/8/2Pn2P1/P2PNP1P/1RB2K1R w - - 1 16,a8h8 d7h3 f1g1 c5f2,1707,75,84,912,mate mateIn2 middlegame short,https://lichess.org/YlRnQ7TR#31,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer,True,https://lichess.org/training/8m59b
8mJEj,8/1p4kp/2p3p1/2PpN3/p2P3b/P2KPQ1P/1P6/1q6 w - - 13 43,d3c3 h4e1,1476,479,82,2,endgame master mate mateIn1 oneMove,https://lichess.org/Cp07kZCx#85,,True,https://lichess.org/training/8mJEj
8mWor,3r3k/6p1/Q2R4/4p3/P3p1Bb/7P/1P3q2/7K b - - 1 35,f2g3 d6h6 g7h6 a6h6 h8g8 g4e6,1819,75,83,190,endgame long mate mateIn3 sacrifice,https://lichess.org/TfsWEcpX/black#70,,True,https://lichess.org/training/8mWor
8tfAd,4k3/4P3/1p2QBqp/p1p5/2P2b2/1P6/1PK5/8 w - - 4 42,c2d1 g6d3 d1e1 f4g3,1842,75,93,788,endgame mate mateIn2 short,https://lichess.org/VQlN3xdS#83,,True,https://lichess.org/training/8tfAd
8xJOf,4kq2/8/4Q1p1/Pb1p1p1p/3BpP1P/1p1r4/8/4K3 b - - 9 53,e8d8 d4b6,1495,92,86,1492,endgame mate mateIn1 oneMove,https://lichess.org/vPf7oDIu/black#106,,True,https://lichess.org/training/8xJOf
8z2Tp,2Q5/7k/4p2p/P2pP3/4bq2/6r1/7P/2R3K1 w - - 0 51,h2g3 f4g3 g1f1 e4d3,1892,99,68,83,endgame master mate mateIn2 short,https://lichess.org/xogbRFxI#101,,True,https://lichess.org/training/8z2Tp
96Mtj,Q3K3/8/4q3/5p2/3k1b2/8/5P2/7B w - - 15 59,e8f8 f4h6,1714,88,54,330,endgame mate mateIn1 oneMove,https://lichess.org/ScIQANh1#117,,True,https://lichess.org/training/96Mtj
992aZ,r1bq2kr/pp1nb2p/2p2ppQ/3p4/2PP1B2/1B3N2/PP3PPP/RN4K1 b - - 0 19,d5c4 b3c4,778,93,100,38,mate mateIn1 middlegame oneMove,https://lichess.org/mXfjJkRz/black#38,,True,https://lichess.org/training/992aZ
9ASDg,1r1k4/6p1/3Q3p/ppPp4/3q3b/7r/PP2B1P1/R1K5 b - - 2 29,d8e8 e2h5 g7g6 h5g6,1480,76,97,8938,mate mateIn2 middlegame short,https://lichess.org/rSHngcxZ/black#58,,True,https://lichess.org/training/9ASDg
9ASQP,r2q1rk1/1pp2pn1/p2p2RQ/3Nb3/2BnP3/7P/PPP3P1/3R2K1 b - - 3 18,f7g6 d5e7,1110,78,89,122,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/68OTHRXw/black#36,Kings_Gambit Kings_Gambit_Other_variations,True,https://lichess.org/training/9ASQP
9MwPL,1k4r1/8/p2Q4/3p2q1/P6p/2P4P/5Pp1/5BK1 b - - 3 40,b8c8 f1a6,1293,80,89,3079,endgame mate mateIn1 oneMove,https://lichess.org/F9sEcAza/black#80,,True,https://lichess.org/training/9MwPL
9NBXh,r3k1B1/ppp3p1/3b2Np/5p2/3nn3/2P1Bq2/PP3P1P/R3KQ2 w Qq - 0 19,c3d4 d6b4 e3d2 b4d2,1236,76,64,297,mate mateIn2 middlegame short,https://lichess.org/IvCZYPTG#37,French_Defense French_Defense_Tarrasch_Variation,True,https://lichess.org/training/9NBXh
9itYs,5k2/6b1/1p6/2pP2QP/2P1qp2/P7/8/4K1R1 w - - 0 56,e1f1 e4f3 f1e1 g7c3,1768,75,96,6987,endgame mate mateIn2 short,https://lichess.org/RazTYnjV#111,,True,https://lichess.org/training/9itYs
9mT2q,6k1/p5p1/2p5/2Bpb2Q/4p3/4P2P/4K1q1/2R5 w - - 0 37,e2d1 g2f1 d1d2 f1d3 d2e1 e5g3,1733,74,96,14461,endgame exposedKing long mate mateIn3,https://lichess.org/j7Qltegp#73,,True,https://lichess.org/training/9mT2q
9ms79,r1b3k1/1p3ppp/1p6/3p4/1P6/PQ1Bq1P1/7P/R2R2K1 w - - 0 21,g1f1 c8h3,1183,79,86,178,mate mateIn1 middlegame oneMove,https://lichess.org/n0EKDrcg#41,,True,https://lichess.org/training/9ms79
9sfHx,7k/8/2P3p1/p3b2p/8/5B2/P1KQ2P1/5q2 b - - 4 45,f1a1 d2h6 h8g8 f3d5,1548,76,95,2961,endgame mate mateIn2 short,https://lichess.org/sjtxFkPA/black#90,,True,https://lichess.org/training/9sfHx
9wdmq,2bq3r/p3kppp/5n2/2bP4/5K2/5P2/PP2Q1PP/RNr2B1R b - - 4 18,e7d6 e2e5 d6d7 f1b5,1174,75,94,521,mate mateIn2 middlegame short,https://lichess.org/xZor5A5o/black#36,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,True,https://lichess.org/training/9wdmq
A6vTb,Q7/P5k1/1q6/4Pp2/1Pb5/6P1/5KB1/8 w - - 1 39,f2e1 b6e3 e1d1 c4b3,1907,74,95,12790,endgame mate mateIn2 short,https://lichess.org/QwwgT2GL#77,,True,https://lichess.org/training/A6vTb
A9I1o,1Q3bk1/7p/7B/P2p1p2/3P4/q4N2/1K2bPPP/8 w - - 0 29,b2b1 e2d3,1140,78,84,305,endgame mate mateIn1 oneMove,https://lichess.org/2j2yU9lx#57,,True,https://lichess.org/training/A9I1o
AB9L9,7k/6q1/p1Q5/Pp5p/3Pp3/b3P2B/6P1/7K b - - 0 54,g7g3 c6h6 h8g8 h3e6,1866,75,93,2698,endgame master mate mateIn2 short,https://lichess.org/F9JCKYMn/black#108,,True,https://lichess.org/training/AB9L9
ADmn6,3r2k1/1p5p/p4pR1/5Q2/2P1pP2/1P6/PB2q2P/7K b - - 0 28,h7g6 f5g6 g8f8 b2a3 d8d6 a3d6,2184,87,88,156,endgame exposedKing long mate mateIn3,https://lichess.org/uKjxZhAo/black#56,,True,https://lichess.org/training/ADmn6
AE47X,r1b2rk1/ppp2ppp/2n5/2q5/4n3/1P1B1NP1/PBPNKb1P/R2Q3R w - - 2 13,d2e4 c5e3 e2f1 c8h3,1565,77,84,255,mate mateIn2 middlegame short,https://lichess.org/DkqEcVqC#25,Kings_Pawn_Opening Kings_Pawn_Opening_Other_variations,True,https://lichess.org/training/AE47X
AGgOE,1k6/1q6/6Q1/8/P7/2bP4/7P/7K w - - 1 40,h1g1 c3d4 g1f1 b7f3 f1e1 d4c3,2045,75,96,3354,endgame long mate mateIn3,https://lichess.org/FH4tjnZb#79,,True,https://lichess.org/training/AGgOE
ARPLR,r1bq1b1r/pp4pp/n4k2/3B4/3pQ2P/P7/1PP2PP1/R1B1K2R b KQ - 0 15,d8e7 c1g5,1104,83,94,1570,mate mateIn1 oneMove opening,https://lichess.org/x12XIojI/black#30,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/ARPLR
AUeKt,7k/3B4/3p2Q1/p1pPp2p/P1P1Pp1b/7P/4N1PK/4q3 b - - 0 35,e1e2 g6h6 h8g8 d7e6,1622,89,51,33,endgame mate mateIn2 short,https://lichess.org/MImkpvxJ/black#70,,True,https://lichess.org/training/AUeKt
AV07Z,r1bqr1k1/1pp2p2/p1n2b1Q/4p1N1/2B2n1P/2PP4/PPN2PP1/R3K2R b KQ - 2 14,c8f5 c4f7,1228,75,97,1056,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/XPAT4yLC/black#28,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,True,https://lichess.org/training/AV07Z
AbSkw,2bk4/1p6/pn1Q4/5B2/3P3p/4P3/5KPP/2q5 b - - 6 43,d8e8 f5g6,1464,251,67,39,endgame mate mateIn1 oneMove,https://lichess.org/sEhn4CJ4/black#86,,True,https://lichess.org/training/AbSkw
AoPxM,2kr3r/pp1n1p1p/2RQ1p2/4q3/4P3/3BKP1P/P7/7R b - - 0 21,b7c6 d3a6,960,77,100,75,mate mateIn1 middlegame oneMove,https://lichess.org/0FmBikZH/black#42,,True,https://lichess.org/training/AoPxM
Ap3o6,1k3r2/1b4p1/B6p/2N5/1P4Pb/4p1q1/1PP5/R2Q3K w - - 0 27,a6b7 g3h3 h1g1 h4f2,1571,75,96,18518,mate mateIn2 middlegame short,https://lichess.org/GXsN40bj#53,,True,https://lichess.org/training/Ap3o6
As7KD,6k1/Q4ppp/8/3pp3/N3b3/1P2PPq1/PB3KPb/8 w - - 1 27,f2f1 e4d3,903,81,84,278,endgame mate mateIn1 oneMove,https://lichess.org/PMALwc1F#53,,True,https://lichess.org/training/As7KD
AwAAs,7Q/8/3q3p/5k2/4b3/2B4P/7K/8 w - - 10 46,h2g1 d6g3 g1f1 e4d3,1821,85,72,145,endgame mate mateIn2 short,https://lichess.org/QwAhm10q#91,,True,https://lichess.org/training/AwAAs
AymXE,7k/pp3p2/4pP2/4P3/5b1q/2B2QrP/PP4P1/3R3K w - - 5 35,f3b7 g3h3 g2h3 h4h3 h1g1 f4e3,1743,77,100,49,endgame long mate mateIn3 sacrifice,https://lichess.org/jHT35WG3#69,,True,https://lichess.org/training/AymXE
BDCH7,2k4r/1p3pp1/1PRQp3/4bq1p/7P/P4P2/4BP2/4K2R b K - 0 29,b7c6 e2a6,1743,87,62,319,endgame mate mateIn1 oneMove,https://lichess.org/FmvwZFVr/black#58,,True,https://lichess.org/training/BDCH7
BEFZ5,r3qb1r/3kn1pp/p2pQ3/1p1P4/8/4B2P/PP2nPP1/RN3R1K b - - 2 17,d7d8 e3b6,943,78,82,86,mate mateIn1 oneMove opening,https://lichess.org/GMm3uCHU/black#34,Ruy_Lopez Ruy_Lopez_Cozio_Defense,True,https://lichess.org/training/BEFZ5
BF4Ou,2Q5/p4p1p/1bp3p1/3P2k1/8/1P2Pq2/PB3Pr1/R3K2R w Q - 3 30,h1f1 b6a5 b3b4 a5b4 b2c3 b4c3,1955,76,93,3670,long mate mateIn3 middlegame,https://lichess.org/Av5herCq#59,,True,https://lichess.org/training/BF4Ou
BTnkg,8/2pbkpp1/8/3Q4/P2Ppr2/4q3/2PN2P1/RR3K2 w - - 2 29,d2f3 f4f3 g2f3 d7h3,1819,78,84,67,mate mateIn2 middlegame sacrifice short,https://lichess.org/4fT4SsUG#57,,True,https://lichess.org/training/BTnkg
BYZwc,5k1r/p3bp2/3p4/1B3q2/2PPR1p1/4BNKp/P2N3P/4R3 w - - 0 26,f3h4 e7h4,1464,451,58,10,mate mateIn1 middlegame oneMove,https://lichess.org/Oe1C5Owj#51,,True,https://lichess.org/training/BYZwc
BfvJm,r1r2bk1/p4p2/6pp/4p3/4P3/1QPqP3/PP1N2PP/2KRR3 w - - 9 26,b3d5 c8c3 b2c3 f8a3,1943,75,94,11310,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/kt5hAyWT#51,,True,https://lichess.org/training/BfvJm
Bg5KN,r2k1bnr/1p2pBpp/p2pQ3/8/4P3/8/P4PPP/n2KBqNR b - - 5 17,f1g2 e1a5 b7b6 a5b6,971,77,87,184,mate mateIn2 middlegame short,https://lichess.org/OAyT0uNg/black#34,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,True,https://lichess.org/training/Bg5KN
BkPG5,r1b1r3/pppkb1pp/4Q3/3N2q1/1PBp4/P5B1/5PPP/n2KR3 b - - 10 18,d7d8 g3c7,1336,75,91,1267,mate mateIn1 middlegame oneMove,https://lichess.org/WIvWpHUh/black#36,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/BkPG5
Bmj3k,8/3b1pkp/6p1/1p2p2n/1Pp1P3/2P1qPP1/4BN1P/4QK2 w - - 0 36,f2d1 d7h3,1037,82,83,312,endgame master mate mateIn1 oneMove,https://lichess.org/kkBybUSj#71,,True,https://lichess.org/training/Bmj3k
Bpm4d,1r3r1k/2p1bp1p/p6Q/8/4N1RP/1P1q4/P4P2/1K4R1 w - - 3 28,b1c1 e7a3,1142,120,88,74,mate mateIn1 middlegame oneMove,https://lichess.org/u0VOUV3e#55,,True,https://lichess.org/training/Bpm4d
Brwyn,1k1r1b1r/1pp1pppp/8/QN3b2/3P4/4qPB1/PPP2K1P/R4n1R w - - 4 18,f2f1 f5h3,1834,75,92,7863,mate mateIn1 middlegame oneMove,https://lichess.org/EXolT72r#35,Scandinavian_Defense Scandinavian_Defense_Gubinsky-Melts_Defense,True,https://lichess.org/training/Brwyn
BuL9Q,7k/1Q4bp/p2P2p1/2P2r2/1P6/6Pq/3B2B1/2R2K2 w - - 1 39,f1g1 g7d4 d2e3 d4e3,1082,80,87,304,mate mateIn2 middlegame short,https://lichess.org/D5VXRCAZ#77,,True,https://lichess.org/training/BuL9Q
C0zi1,4kb2/1p4p1/p1r1ppp1/3Q4/3P3N/2PqB3/PP3P2/2K3R1 w - - 0 23,d5g2 c6c3 b2c3 f8a3,1649,75,96,18759,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/fmodSBZ7#45,,True,https://lichess.org/training/C0zi1
C5VNj,Q7/6pk/7p/BN4b1/1Pq3P1/2P5/P7/3K4 w - - 3 47,b5d4 c4d3 d1e1 g5h4,2180,79,77,165,endgame mate mateIn2 short,https://lichess.org/8BpLf3Nr#93,,True,https://lichess.org/training/C5VNj
