PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,RookMoves,puzzle_ref
fzgjc,2r1r1k1/pp4pp/8/5N2/8/1b1P1P2/1PP3PP/2KR1B1R w - - 1 21,d1d2 e8e1 d2d1 c8c2 c1b1 e1d1,1286,77,92,434,deflection long mate mateIn3 middlegame pin queensideAttack,https://lichess.org/bXfjxkeT#41,,True,2,https://lichess.org/training/fzgjc
iIggt,r6k/2R3Rp/4pppP/3b4/3r4/8/5K2/8 b - - 5 36,d4b4 g7h7 h8g8 c7g7 g8f8 h7h8,1286,76,98,3500,endgame long mate mateIn3,https://lichess.org/XSIIuYEn/black#72,,True,2,https://lichess.org/training/iIggt
vbqAd,Q1kr4/1b6/1p2pr1p/2ppN1p1/3Pq3/2P5/R4PPP/R5K1 b - - 1 30,b7a8 a2a8 c8c7 a1a7 c7d6 a8d8,1287,75,86,494,deflection exposedKing long mate mateIn3 middlegame queensideAttack,https://lichess.org/8EI6Sf1x/black#60,,True,2,https://lichess.org/training/vbqAd
DWR38,8/5k1p/p5p1/1p1p1pN1/5PnR/1P6/r1r3PP/4R1K1 b - - 2 33,f7g8 e1e8 g8g7 h4h7 g7f6 e8e6,1287,75,97,2569,endgame hookMate long mate mateIn3,https://lichess.org/WU9G9LNt/black#66,,True,2,https://lichess.org/training/DWR38
RUiz6,8/6k1/8/5Q2/P2PpPp1/4P1Pp/5rr1/4R1K1 w - - 7 50,g1h1 g2h2 h1g1 f2g2 g1f1 h2h1,1289,80,90,1347,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/ZMwFoYRs#99,,True,2,https://lichess.org/training/RUiz6
rH1FI,2r5/2r1k3/1R1R4/B2pP2p/1p1P1p2/8/6PP/6K1 w - - 0 44,b6b4 c7c1 g1f2 c8c2 f2f3 c1f1,1289,75,80,176,endgame long mate mateIn3,https://lichess.org/RbolyZ0I#87,,True,2,https://lichess.org/training/rH1FI
Acz3w,6kr/p4R2/2pp2pb/1p1n2Np/4B2P/2P1q3/PP4P1/1K3R2 b - - 2 32,h6g5 f7f8 g8h7 f1f7 h7h6 f8h8,1289,75,90,5061,deflection exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/wTrFh5Et/black#64,,True,2,https://lichess.org/training/Acz3w
HyhzE,3r3r/k1p1qp2/2p1p2p/2P3p1/2RP4/P3P1P1/5PP1/R5K1 b - - 0 23,e7d7 c4a4 a7b8 a1b1 b8c8 a4a8,1289,124,88,20,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/HNIt6Tn6/black#46,,True,2,https://lichess.org/training/HyhzE
Av1RI,8/pr3r2/3k4/8/8/6R1/6P1/3R2K1 b - - 12 56,d6c7 g3c3 c7b6 d1b1 b6a5 c3a3,1290,75,85,1904,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/eyiNHtD9/black#112,,True,2,https://lichess.org/training/Av1RI
AbIj4,6k1/5pb1/8/pp6/4BP2/4KR2/P6q/2R5 b - - 3 39,h2a2 c1c8 g7f8 f3g3 g8h8 c8f8,1290,76,74,174,deflection endgame long mate mateIn3,https://lichess.org/6dWPVouD/black#78,,True,2,https://lichess.org/training/AbIj4
gcIRY,3R4/2P5/pk1P3p/6r1/2r5/5p2/3R1P1K/8 w - - 2 44,c7c8q c4h4 c8h3 g5g2 h2h1 h4h3,1290,75,82,137,endgame exposedKing long master mate mateIn3 pin queenRookEndgame,https://lichess.org/Oz8ZqI5x#87,,True,2,https://lichess.org/training/gcIRY
VtrPe,2r4k/3R1R2/p5pP/1pq5/2n1B3/8/1Pb2PP1/2K5 b - - 1 28,c2e4 f7h7 h8g8 d7g7 g8f8 h7h8,1291,75,88,706,endgame exposedKing long mate mateIn3,https://lichess.org/mN5tMKWl/black#56,,True,2,https://lichess.org/training/VtrPe
XuH6O,8/7r/5k2/p1p5/P2pR3/1P1P2K1/2r5/6R1 b - - 5 42,c2c3 g1f1 f6g7 e4g4 g7h8 f1f8,1291,75,98,1863,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/5f5mFKiZ/black#84,,True,2,https://lichess.org/training/XuH6O
cw0gy,r3r2k/2R2R2/2p3pP/pp6/3p4/8/PPPN4/2KN3q b - - 3 30,e8e1 f7h7 h8g8 c7g7 g8f8 h7h8,1292,76,95,10158,exposedKing long mate mateIn3 middlegame,https://lichess.org/7PLfYntq/black#60,,True,2,https://lichess.org/training/cw0gy
hsqr2,2r3r1/3k2pp/5p2/8/8/3R4/6PP/4R2K b - - 7 41,d7c7 e1c1 c7b6 d3b3 b6a5 c1a1,1292,86,92,1457,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/8liqsvNv/black#82,,True,2,https://lichess.org/training/hsqr2
AKu4V,r7/2k1R1pp/2p5/1bP5/8/p3R2P/Pb3PP1/6K1 b - - 2 29,c7b8 e7e8 b8a7 e3e7 a7a6 e8a8,1292,75,98,537,deflection endgame exposedKing long mate mateIn3,https://lichess.org/1m8ndoli/black#58,,True,2,https://lichess.org/training/AKu4V
HMYG1,r5k1/pp3Npp/8/3q2P1/6R1/8/PP2r1P1/5RK1 b - - 2 34,a8f8 f7h6 g7h6 g5h6 d5g5 g4g5 g8h8 f1f8,1293,79,93,5005,discoveredAttack endgame master mate mateIn4 sacrifice veryLong,https://lichess.org/v28vSktl/black#68,,True,2,https://lichess.org/training/HMYG1
nnKE0,6k1/pb3R2/4p1p1/1p1pN1P1/2pP4/2P3q1/P6r/3K1R2 b - - 3 36,g3g5 f7f8 g8h7 f1f7 h7h6 f8h8,1294,76,100,741,endgame exposedKing fork long mate mateIn3,https://lichess.org/k1ymGOMF/black#72,,True,2,https://lichess.org/training/nnKE0
V1b89,3r3k/2R3Rp/5p1P/4nP2/1p6/1P6/PK1p4/8 b - - 1 40,d2d1q g7h7 h8g8 c7g7 g8f8 h7h8,1294,75,93,1293,endgame long mate mateIn3,https://lichess.org/nde0VzNQ/black#80,,True,2,https://lichess.org/training/V1b89
DlIUj,6k1/5R2/6p1/r5P1/r2p4/2pK1R2/2P2P2/8 b - - 4 35,a5g5 f7f8 g8h7 f3f7 h7h6 f8h8,1295,77,98,4377,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/r8FyUodG/black#70,,True,2,https://lichess.org/training/DlIUj
kX3O5,2k2r2/p2p4/1p2pK2/2p1Pn2/2PPBp1r/2P5/P6P/2BR1R2 w - - 3 29,f6g5 f8g8 g5f6 h4h6 f6f7 g8g7 f7f8 h6h8,1295,75,98,2296,mate mateIn4 middlegame veryLong,https://lichess.org/pntYmLHo#57,,True,3,https://lichess.org/training/kX3O5
q2trz,8/5kRp/3p3P/3Pp3/4PpR1/2nq1P2/r4P2/2K5 b - - 2 46,f7e8 g7g8 e8f7 g4g7 f7f6 g8f8,1296,84,93,48,endgame exposedKing long mate mateIn3,https://lichess.org/zH6uQ8hI/black#92,,True,2,https://lichess.org/training/q2trz
PaCH4,1kr5/pp2RR2/4p3/1r2K3/8/P3P3/8/8 w - - 8 35,e5e6 c8c6 e6d7 b5d5 d7e8 c6c8,1296,75,96,13938,endgame long mate mateIn3 rookEndgame,https://lichess.org/fIx69Raw#69,,True,2,https://lichess.org/training/PaCH4
kivBE,7k/p7/3P4/7p/8/1P1R1prP/P4r2/R6K w - - 1 40,d6d7 g3h3 h1g1 f2g2 g1f1 h3h1,1297,76,92,1479,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/7Q0SOAwP#79,,True,2,https://lichess.org/training/kivBE
hAwWD,2r5/8/R4pp1/2p2k1p/2P2P2/6PP/1r6/3R2K1 b - - 0 40,h5h4 d1d5 f5e4 a6e6 e4f3 d5d3,1298,79,94,12262,endgame long mate mateIn3 rookEndgame,https://lichess.org/KQjoljGu/black#80,,True,2,https://lichess.org/training/hAwWD
5Kps7,3R4/q4k1p/5N2/1p2Pp2/p6P/1Pr5/P2R3K/8 b - - 0 35,a7e3 d2d7 f7g6 d8g8 g6h6 d7h7,1298,75,92,1334,endgame exposedKing long master mate mateIn3,https://lichess.org/CoWB2Arc/black#70,,True,2,https://lichess.org/training/5Kps7
M8tZm,8/3PP2k/5p1p/2R5/8/6Pp/r5rP/1R5K w - - 1 38,e7e8q g2h2 h1g1 a2g2 g1f1 h2h1,1299,82,94,20535,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/3DxIfQfG#75,,True,2,https://lichess.org/training/M8tZm
L36Li,6k1/2p2R2/pp4p1/6b1/7r/P1P3KP/1r6/5R2 b - - 0 36,b2b3 f7f8 g8h7 f1f7 h7h6 f8h8,1299,101,86,47,endgame exposedKing long mate mateIn3,https://lichess.org/pZL6MGHl/black#72,,True,2,https://lichess.org/training/L36Li
Gj5aR,6k1/2p2rpp/4bp1B/4p2P/8/2q2P2/1R3P2/1K4R1 b - - 2 32,c7c5 b2b8 e6c8 b8c8 f7f8 g1g7 g8h8 c8f8,1299,80,94,7195,deflection endgame mate mateIn4 pin veryLong,https://lichess.org/I5kvuqxB/black#64,,True,2,https://lichess.org/training/Gj5aR
OPIpK,8/5Qpk/1B5p/5Rp1/8/5PK1/2r1r1PP/8 w - - 5 41,h2h4 e2g2 g3h3 g2h2 h3g4 c2g2 g4h5 h2h4,1299,77,91,320,endgame mate mateIn4 veryLong,https://lichess.org/p21LoqO1#81,,True,2,https://lichess.org/training/OPIpK
2pTAq,3r1k2/5p2/2p1P1p1/1p4P1/p1nP4/7R/6K1/7R b - - 0 38,f7e6 h3h8 f8e7 h1h7 e7d6 h8d8,1299,75,100,1268,deflection endgame exposedKing long mate mateIn3,https://lichess.org/Yi03gSGi/black#76,,True,2,https://lichess.org/training/2pTAq
bZ1i7,8/5Rkp/p3p2p/1p2P3/P2q2P1/3Pn3/7P/5R1K b - - 2 31,g7g6 f1f6 g6g5 f7g7 g5h4 f6h6,1299,74,96,27392,deflection endgame long mate mateIn3,https://lichess.org/k5l18YBb/black#62,,True,2,https://lichess.org/training/bZ1i7
Z1oFQ,3k2r1/RR5p/8/8/1P6/P3K2r/7P/8 w - - 5 36,e3d4 g8g4 d4e5 h3h5 e5f6 g4g6 f6f7 h5f5,1299,75,97,3293,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/bRSqyp4K#71,,True,3,https://lichess.org/training/Z1oFQ
vLAl3,6r1/1R3prp/p3qk2/8/3pQ3/5P2/P5PP/2R3K1 w - - 9 31,c1c6 g7g2 g1f1 g2g1 f1e2 g8g2 e2d3 g1d1,1300,75,90,2324,endgame mate mateIn4 pin veryLong,https://lichess.org/cKiYridH#61,,True,2,https://lichess.org/training/vLAl3
vBvVl,1R6/4R3/8/3p4/1Kb5/1p6/r4k2/8 b - - 15 68,b3b2 b8f8 f2g3 e7g7 g3h4 f8h8,1300,78,87,803,endgame long mate mateIn3,https://lichess.org/pImOJama/black#136,,True,2,https://lichess.org/training/vBvVl
tKzp2,4r1k1/5RR1/5K2/8/p3r3/8/P7/8 b - - 6 52,g8h8 g7h7 h8g8 f7g7 g8f8 h7h8,1301,74,96,5956,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/I0mD9NUg/black#104,,True,2,https://lichess.org/training/tKzp2
AtWI4,8/8/1R1R4/1p1k4/1r6/8/r7/2K5 b - - 11 46,d5c4 b6c6 c4b3 d6d3 b3a4 c6a6,1301,76,96,6053,endgame long mate mateIn3 rookEndgame,https://lichess.org/3x1HT2CU/black#92,,True,2,https://lichess.org/training/AtWI4
rVqK5,8/3QP2p/6pk/8/1p2P1P1/pP5P/1rr5/1K5R w - - 2 38,b1a1 b2a2 a1b1 c2b2 b1c1 a2a1,1301,79,94,577,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/6FcVk5uX#75,,True,2,https://lichess.org/training/rVqK5
fgupb,5r1k/R5Rp/2p5/4N3/1p1P1r1P/4K3/1Pb5/8 w - - 1 42,h4h5 f4e4 e3d2 f8f2 d2c1 e4e1,1302,77,93,235,endgame long mate mateIn3,https://lichess.org/CKYkxNWl#83,,True,2,https://lichess.org/training/fgupb
9eN08,r6r/ppp5/5k1p/8/8/8/P3R3/2KR4 b - - 0 28,a8e8 d1f1 f6g7 e2g2 g7h7 f1f7,1302,75,95,14714,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/VGGw7TMC/black#56,,True,2,https://lichess.org/training/9eN08
QVIZV,5rk1/2pq1R2/1p1p2p1/p2Pr1p1/2P5/2P4Q/P1B5/5RK1 b - - 0 30,d7h3 f7f8 g8h7 f1f7 h7h6 f8h8,1304,98,63,68,endgame exposedKing long mate mateIn3,https://lichess.org/S0E0UxVu/black#60,,True,2,https://lichess.org/training/QVIZV
3xd7i,5rk1/pb3p2/4Q1p1/4P1qp/8/8/PP3RPP/5R1K b - - 0 26,f7e6 f2f8 g8h7 f1f7 h7h6 f8h8,1304,90,71,54,endgame exposedKing fork long mate mateIn3,https://lichess.org/e4dekYVR/black#52,,True,2,https://lichess.org/training/3xd7i
ejLQz,3r2k1/p4RR1/6pP/1p6/2p5/P1P5/7r/2K5 b - - 2 39,g8h8 g7h7 h8g8 f7g7 g8f8 h7h8,1305,77,87,948,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/qDdsvmde/black#78,,True,2,https://lichess.org/training/ejLQz
bt5j8,8/8/1p6/8/1P1k4/P1r3r1/2R1R1K1/8 w - - 0 54,g2f2 c3f3 f2e1 g3g1 e1d2 f3d3,1305,82,94,17721,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/CpWjvo08#107,,True,2,https://lichess.org/training/bt5j8
Zcpkr,r4k1r/pp5p/8/4R3/7P/3R2n1/PP3P2/1K6 b - - 0 27,g3f1 d3f3 f8g7 e5g5 g7h6 f3f6,1305,74,99,761,endgame exposedKing long mate mateIn3,https://lichess.org/eJ9RvMvy/black#54,,True,2,https://lichess.org/training/Zcpkr
j98Fl,8/2r4p/1p6/2b1R2k/5P2/r1PK3P/6R1/8 b - - 1 43,h5h6 e5e6 h6h5 g2g5 h5h4 e6h6,1306,81,69,120,endgame exposedKing long mate mateIn3,https://lichess.org/jm8dGse8/black#86,,True,2,https://lichess.org/training/j98Fl
c48Ug,r2r3k/2R3Rp/6pP/p3PqP1/1p1P1p1K/3n1N2/8/8 b - - 9 43,d3f2 g7h7 h8g8 c7g7 g8f8 h7h8,1307,78,95,24774,long mate mateIn3 middlegame,https://lichess.org/SYwBYOzB/black#86,,True,2,https://lichess.org/training/c48Ug
RkQRE,3r4/pp3R2/3pr3/2n4k/5P1P/1P6/1PP5/2K3R1 b - - 8 37,d8e8 f7h7 e6h6 g1g5 h5h4 h7h6,1307,75,93,1674,deflection endgame long mate mateIn3,https://lichess.org/gCBlKdlg/black#74,,True,2,https://lichess.org/training/RkQRE
9R1J5,8/1k6/R2p4/8/1PP5/2BP2Pp/4r1rP/5R1K w - - 9 40,f1a1 g2h2 h1g1 e2g2 g1f1 h2h1,1307,79,91,181,endgame long mate mateIn3,https://lichess.org/O1T40cBQ#79,,True,2,https://lichess.org/training/9R1J5
xpw9c,4r3/1k2PR2/5P2/3r3p/p6P/Pn1K2P1/1P6/3BR3 w - - 1 46,d3c3 e8c8 c3b4 d5d4 b4b5 c8c5,1307,77,90,1029,endgame exposedKing long master mate mateIn3,https://lichess.org/5Wf2BYrl#91,,True,2,https://lichess.org/training/xpw9c
D5At9,1B6/1Rp2r1p/2kp4/2p2K2/2Pb1PPP/r7/8/1R6 w - - 1 37,f5e6 f7f6 e6e7 a3e3 e7d8 f6f8,1309,75,93,2888,endgame long master mate mateIn3,https://lichess.org/Tg5KgYqr#73,,True,2,https://lichess.org/training/D5At9
4WPxX,3r4/4R1pp/8/2k5/1p6/r7/1RK2PPP/8 w - - 0 39,e7g7 a3c3 c2b1 d8d1 b1a2 c3a3,1309,76,99,2454,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/ByUT43hf#77,,True,2,https://lichess.org/training/4WPxX
UeRl7,5r2/3k4/R3p3/8/p2P2R1/P1P3P1/1P3rK1/8 w - - 15 55,g2g1 f2f1 g1h2 f8f2 h2h3 f1h1,1310,78,94,2140,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/ZNGrYXFn#109,,True,2,https://lichess.org/training/UeRl7
w122x,1k6/2p2Rp1/1p5p/1N2r3/P3n2r/8/6P1/3R2K1 b - - 5 31,e5h5 d1d8 b8b7 f7c7 b7a6 d8a8,1310,77,91,669,endgame long mate mateIn3,https://lichess.org/pu8NMTUU/black#62,,True,2,https://lichess.org/training/w122x
nt37Z,5rk1/RR6/8/3K2r1/8/8/8/8 w - - 15 43,d5c6 f8f6 c6d7 g5g7 d7e8 f6f8,1310,76,98,5004,endgame long master mate mateIn3 rookEndgame,https://lichess.org/bFj0xJlk#85,,True,2,https://lichess.org/training/nt37Z
fmrmR,2r5/7R/6p1/p1r3k1/3Rp3/1p2P3/P4PP1/1K6 w - - 0 36,a2b3 c5c1 b1b2 c8c2 b2a3 c1a1,1312,168,33,5,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/k3eIS6XD#71,,True,2,https://lichess.org/training/fmrmR
xg99X,8/p5k1/3r3p/1pp3p1/2P1pr2/1P2K1pP/P2N2P1/3R2R1 w - - 1 37,c4b5 d6d3 e3e2 f4f2 e2e1 d3e3,1312,93,87,75,endgame exposedKing long mate mateIn3,https://lichess.org/uW5V5ROt#73,,True,2,https://lichess.org/training/xg99X
8yRjj,8/2R5/5R2/1k2p3/1N2p3/2P2pr1/2Pr4/5K2 w - - 0 38,f6f5 d2d1 f1f2 g3g2 f2e3 d1e1,1313,76,91,242,endgame exposedKing long mate mateIn3,https://lichess.org/sv6zRhnb#75,,True,2,https://lichess.org/training/8yRjj
81Wbz,6k1/p4p1p/2b1pnp1/8/1r1N1r1P/1P1P3K/PB2PP2/R4R2 w - - 0 26,d4c6 f4h4 h3g2 b4g4 g2f3 h4h3,1314,103,100,138,long mate mateIn3 middlegame,https://lichess.org/1hUg7WEW#51,,True,2,https://lichess.org/training/81Wbz
rojq4,5k2/6R1/8/1p1pPp2/p2P4/1PP1q3/1P5r/1K4R1 b - - 10 49,a4b3 g7g8 f8e7 g1g7 e7e6 g8e8,1315,75,83,366,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/a6LGc5fw/black#98,,True,2,https://lichess.org/training/rojq4
g3UBw,5N2/4pk1P/p1p2p2/8/K7/P3r3/1rP2R2/8 w - - 0 47,h7h8q e3e4 c2c4 e4c4 a4a5 b2b5 a5a6 c4a4,1315,80,88,276,endgame mate mateIn4 veryLong,https://lichess.org/ci5sd0Wt#93,,True,2,https://lichess.org/training/g3UBw
Q0l0e,5Rqk/7b/2p1p2Q/1p1p4/pP1P3R/P3P1r1/B1P3rK/8 w - - 10 43,h2h1 g2g1 h1h2 g3g2 h2h3 g1h1,1315,75,95,4926,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/pDsKWQtI#85,,True,2,https://lichess.org/training/Q0l0e
8PE8j,5rk1/2p3p1/p2p4/1p1P1B2/6b1/1PN3P1/P3Nr2/6KR w - - 3 29,f5g4 f2f1 g1h2 f8f2 h2h3 f1h1,1315,76,79,415,deflection endgame exposedKing long mate mateIn3,https://lichess.org/4j9CYMge#57,,True,2,https://lichess.org/training/8PE8j
U3GDd,r4kr1/2p2p2/1p3Q2/3p3p/1p1P4/3bP3/P4P2/4K2R w - - 2 32,h1h5 g8g1 e1d2 a8a2 d2d3 g1d1,1315,79,80,91,endgame long master mate mateIn3 sacrifice,https://lichess.org/q4pGAn5B#63,,True,2,https://lichess.org/training/U3GDd
TJBHf,8/p7/5R1p/1k6/1Pq5/P2p4/1B5r/1KR5 b - - 17 44,c4e4 c1c5 b5a4 f6a6 a4b3 c5c3,1316,353,43,6,endgame long mate mateIn3,https://lichess.org/kgQSXEKD/black#88,,True,2,https://lichess.org/training/TJBHf
WogEG,6k1/6P1/2n1p2n/3pP1NP/2pP4/p1P1q3/Pr6/5RRK b - - 1 35,e3d2 f1f8 g8g7 g5e6 g7h7 g1g7,1317,75,100,313,doubleCheck exposedKing long mate mateIn3 middlegame,https://lichess.org/UZ2iOfjj/black#70,,True,2,https://lichess.org/training/WogEG
Yh1mA,8/5Rk1/8/6r1/4KR2/6r1/8/8 b - - 0 43,g7g6 f4f6 g6h5 f7h7 h5g4 f6f4,1317,75,94,2413,endgame exposedKing long master mate mateIn3 rookEndgame,https://lichess.org/RMcn5n3o/black#86,,True,2,https://lichess.org/training/Yh1mA
fyyz9,2r3k1/5RR1/7P/1p2p1p1/8/5P1K/1r6/2q5 b - - 2 41,g8h8 g7h7 h8g8 f7g7 g8f8 h7h8,1318,77,94,845,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/jeo4vhPV/black#82,,True,2,https://lichess.org/training/fyyz9
SHWh1,6R1/p2P1p1k/1p4p1/8/P7/1P5p/2r3r1/3R3K w - - 3 36,d7d8q g2h2 h1g1 c2g2 g1f1 h2h1,1318,75,79,334,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/51MXfrLr#71,,True,2,https://lichess.org/training/SHWh1
1UBIb,4kQ2/1p1b1p2/p1p1p1p1/3pP1q1/3P4/2P3r1/PP3R2/1K3RN1 b - - 0 30,e8f8 f2f7 f8g8 f7f8 g8h7 f1f7 h7h6 f8h8,1320,78,96,26180,endgame fork mate mateIn4 veryLong,https://lichess.org/HStaSVOH/black#60,,True,2,https://lichess.org/training/1UBIb
wtEhR,2k1r3/p6R/2p5/1p3RP1/5Pp1/3P4/P3r3/5K2 w - - 0 32,f5f7 e2e1 f1g2 e8e2 g2g3 e1g1 g3h4 e2h2,1320,75,86,864,endgame exposedKing mate mateIn4 rookEndgame veryLong,https://lichess.org/A7WEw2ag#63,,True,3,https://lichess.org/training/wtEhR
ZAEUb,6k1/p5p1/8/7p/2R3K1/6P1/PPP1r2r/2R5 w - - 0 33,g4f4 h2f2 f4g5 e2e5 g5g6 f2f6,1321,76,96,16699,endgame long mate mateIn3 rookEndgame,https://lichess.org/q5DcEuKe#65,,True,2,https://lichess.org/training/ZAEUb
fGnlX,1k3bnr/R5pp/1p2p3/1q1pPpN1/1n6/4B3/1PP2PPP/R5K1 b - - 1 22,f8c5 a7a8 b8c7 a1a7 c7c6 a8c8,1321,77,95,11296,exposedKing long mate mateIn3 middlegame queensideAttack,https://lichess.org/jZwAPwAB/black#44,,True,2,https://lichess.org/training/fGnlX
AvcYM,1r5k/ppR3R1/5p1P/3p4/4b1p1/8/P2p2r1/3K4 b - - 1 36,f6f5 g7h7 h8g8 c7g7 g8f8 h7h8,1322,76,100,2309,endgame exposedKing long mate mateIn3,https://lichess.org/JFwz90xC/black#72,,True,2,https://lichess.org/training/AvcYM
mWhsr,3k1b2/2p3P1/3p1N2/3P3Q/5q2/7p/Pr4r1/2R2R1K w - - 0 45,f1f4 g2h2 h1g1 b2g2 g1f1 h2h1,1322,81,82,100,exposedKing long master mate mateIn3 middlegame,https://lichess.org/6zUf216H#89,,True,2,https://lichess.org/training/mWhsr
EDWEB,8/5k2/1R6/4Bp2/5P2/8/PP3RKP/3r2r1 w - - 1 45,g2h3 d1d3 f2f3 d3f3 h3h4 g1g4 h4h5 f3h3,1322,105,44,36,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/PznQd9oO#89,,True,2,https://lichess.org/training/EDWEB
d2DPP,4k2r/1R3p2/4pPp1/3r4/7p/1K6/P6P/2R5 b - - 1 35,h8h5 c1c8 d5d8 b7e7 e8f8 c8d8,1323,77,96,23897,deflection endgame long mate mateIn3 rookEndgame,https://lichess.org/43mtzzC2/black#70,,True,2,https://lichess.org/training/d2DPP
1ziSl,8/3r1k2/1p1P1pp1/pr5p/4RP2/8/PP3K1P/4R3 b - - 4 34,d7d6 e4e7 f7g8 e7e8 g8h7 e1e7 h7h6 e8h8,1325,99,41,23,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/I3cnHQ9u/black#68,,True,2,https://lichess.org/training/1ziSl
bv4La,8/8/8/P1p3p1/2B1R3/4Pk2/1r4r1/2R1K3 w - - 1 46,e4e8 g2g1 c4f1 b2e2 e1d1 g1f1,1325,76,95,15612,deflection endgame exposedKing long master mate mateIn3 pin,https://lichess.org/6o1xPcRu#91,,True,2,https://lichess.org/training/bv4La
t1Q5V,7r/6pp/4b3/2b5/1pp1Pp1k/5P2/r2NK1R1/3R4 b - - 3 29,c4c3 d1h1 e6h3 g2g4 h4h5 h1h3,1325,75,95,12441,deflection long mate mateIn3 middlegame pin,https://lichess.org/r16exB7q/black#58,,True,2,https://lichess.org/training/t1Q5V
thbGM,8/1k5p/8/8/1p2N3/pP1R4/1rr2PPP/1K1R4 w - - 2 42,b1a1 b2a2 a1b1 c2b2 b1c1 a2a1,1326,76,96,19689,endgame exposedKing long mate mateIn3,https://lichess.org/bulsmB4j#83,,True,2,https://lichess.org/training/thbGM
xSLwV,8/p7/1kp5/8/P3NR2/3P3p/r5r1/4R2K w - - 4 43,f4f3 g2h2 h1g1 a2g2 g1f1 h2h1,1326,75,89,432,endgame exposedKing long mate mateIn3,https://lichess.org/wkXv4mJC#85,,True,2,https://lichess.org/training/xSLwV
osoPe,4rk2/3q1pRn/p6p/8/5P1Q/P1B1r3/1P3K1P/RB6 w - - 2 28,h4h6 e3e2 f2g3 e8e3 g3h4 e2h2,1327,75,90,437,deflection exposedKing long mate mateIn3 middlegame,https://lichess.org/ueihDKD8#55,,True,2,https://lichess.org/training/osoPe
QdTTy,1r6/6p1/6p1/2Nk4/1P1p3P/r5P1/8/1K1RR3 w - - 0 37,c5e6 b8b4 b1c2 a3c3 c2d2 b4b2,1327,76,88,992,endgame exposedKing long mate mateIn3,https://lichess.org/jPw09s4f#73,,True,2,https://lichess.org/training/QdTTy
lDYPo,8/pRR5/k1p3r1/2P1K2p/r7/5P2/8/8 b - - 1 37,a4c4 b7a7 a6b5 c7b7 b5c5 a7a5,1327,78,69,66,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/TtX2NBmD/black#74,,True,2,https://lichess.org/training/lDYPo
MlJeE,8/pp4pk/8/5p2/6p1/Pr4P1/1PRR2K1/1r6 b - - 1 33,g7g5 c2c7 h7g6 d2d6 g6h5 c7h7,1327,75,88,1561,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/uS0xtp6N/black#66,,True,2,https://lichess.org/training/MlJeE
zSyM5,3r3k/p3R1R1/1p1q1p1P/8/8/P1P4P/1P4P1/7K b - - 5 38,d6f4 g7h7 h8g8 e7g7 g8f8 h7h8,1327,76,94,981,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/BNEUDgxt/black#76,,True,2,https://lichess.org/training/zSyM5
W95CJ,r3r3/3R1p1p/4p1p1/p1k5/P6P/6P1/5PK1/3R4 b - - 1 30,e8f8 d1c1 c5b4 d7b7 b4a3 c1a1,1328,85,84,385,endgame long mate mateIn3 rookEndgame,https://lichess.org/HbHxZIN6/black#60,,True,2,https://lichess.org/training/W95CJ
WDcQj,6k1/p4pp1/2n5/4r3/3r4/2K5/PP3PPP/RN4NR w - - 3 31,g1f3 e5c5 c3b3 d4b4 b3a3 c5a5,1328,75,87,1191,exposedKing long mate mateIn3 middlegame,https://lichess.org/XrdHlRRQ#61,,True,2,https://lichess.org/training/WDcQj
D5pba,2r4k/p3R1R1/7P/1pr1p3/5p2/1P6/P4P2/1K6 b - - 1 36,b5b4 g7h7 h8g8 e7g7 g8f8 h7h8,1329,75,82,153,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/FWAoFzc7/black#72,,True,2,https://lichess.org/training/D5pba
