PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref,unique_id
fHxok,6k1/5p2/pq5p/3QbPp1/8/1B6/2P4r/1R3RK1 w - - 0 45,f1f2 b6f2,869,138,83,42,mate mateIn1 middlegame oneMove,https://lichess.org/lHWsTppP#89,,True,https://lichess.org/training/fHxok,8590142096
fIOA4,2q2k2/1p3r2/p2R2Qp/2p3p1/P7/8/1PP2Pp1/6K1 b - - 0 37,c8f5 d6d8 f8e7 g6d6,996,83,94,4340,endgame mate mateIn2 short,https://lichess.org/nvvGSQEJ/black#74,,True,https://lichess.org/training/fIOA4,8590142238
fIOuF,6k1/2R3pp/p7/6B1/3Q4/6PP/q5r1/6K1 w - - 2 34,g1f1 a2e2,1252,75,100,1460,endgame master mate mateIn1 oneMove,https://lichess.org/mGsg4QIb#67,,True,https://lichess.org/training/fIOuF,8590142241
fJ7Bq,r6k/1p3R2/pq1p2p1/3P2Qp/8/3b3P/PP3PP1/6K1 b - - 0 26,b6b2 g5h6 h8g8 h6h7,1585,89,100,66,endgame mate mateIn2 short,https://lichess.org/tg7AwAtA/black#52,,True,https://lichess.org/training/fJ7Bq,8590142472
fJ8wo,3q3k/6p1/7r/3p4/8/4Pr2/P1Q2P1P/R4R1K w - - 5 23,f1g1 h6h2 h1h2 d8h4 h2g2 h4h3,1539,77,96,27973,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/PgCV9kTo#45,,True,https://lichess.org/training/fJ8wo,8590142480
fJLQo,r1bq2kr/pppp1R2/4n1B1/5Qp1/4P1n1/8/PPP3PP/RN4K1 b - - 4 18,g4h6 g6h7 h8h7 f5h7,1395,77,93,538,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/VhAdPcri/black#36,Kings_Gambit_Accepted Kings_Gambit_Accepted_Blachly_Gambit,True,https://lichess.org/training/fJLQo,8590142530
fJTqD,3r2k1/1bqnR2p/p5p1/1p1p4/2pQ4/P1N2PnP/1PP3PN/5BK1 b - - 2 24,g8f8 d4g7,932,75,100,243,mate mateIn1 middlegame oneMove,https://lichess.org/eAaf8fz0/black#48,,True,https://lichess.org/training/fJTqD,8590142585
fJfjc,6k1/5p1R/p4q2/1prp1NpQ/2n5/2P4P/P7/7K b - - 0 41,f6f5 h7h8 g8g7 h5h6,1308,74,85,488,endgame mate mateIn2 short,https://lichess.org/zddXSHxx/black#82,,True,https://lichess.org/training/fJfjc,8590142645
fKqON,1k3Q2/p4p2/2R2p1p/1q2p3/3P4/7P/3K1P2/r7 b - - 1 33,b8b7 f8c8,936,80,95,161,endgame mate mateIn1 oneMove,https://lichess.org/ZnV4wbZn/black#66,,True,https://lichess.org/training/fKqON,8590143030
fKtzg,3r2k1/pp4rp/4R3/n7/4Q3/8/6PP/q3N2K b - - 2 31,a5c6 e6e8 g8f7 e4e6,1173,75,93,974,mate mateIn2 middlegame short,https://lichess.org/4bFwUFLW/black#62,,True,https://lichess.org/training/fKtzg,8590143059
fLXij,8/pkp5/1p6/1Q3p2/Pb2rP2/3RB1R1/5KP1/7q w - - 3 36,a4a5 h1e1 f2f3 e1f1 e3f2 f1e2,2345,80,97,1153,long mate mateIn3 middlegame,https://lichess.org/s9SpjSCE#71,,True,https://lichess.org/training/fLXij,8590143243
fLu7u,1k1r4/ppp3R1/3p3B/3B4/3pP1Q1/7P/PPq2r2/R6K w - - 1 26,a1c1 f2h2 h1g1 c2f2,1448,76,83,87,mate mateIn2 middlegame short,https://lichess.org/lmvLzsZU#51,,True,https://lichess.org/training/fLu7u,8590143373
fLwMF,8/5k1R/1qr2P2/8/4P3/2QP1P2/1rb5/2K5 b - - 0 42,f7e6 h7e7 e6d6 c3e5,1639,75,95,6179,endgame mate mateIn2 short,https://lichess.org/xVLrvBmD/black#84,,True,https://lichess.org/training/fLwMF,8590143387
fMA7a,r1rq2k1/1b3Rbp/p1np4/1p1Np2Q/4P3/1N2B2P/PPP3B1/6K1 b - - 0 21,d8e8 d5f6 g7f6 h5h7,1872,77,95,6762,fork mate mateIn2 middlegame sacrifice short,https://lichess.org/dau4HIqz/black#42,,True,https://lichess.org/training/fMA7a,8590143472
fMTix,6k1/7p/p3p1p1/1p1bR1P1/3PBrQ1/P7/1P3PPK/2q5 w - - 5 29,g4e2 f4h4 h2g3 c1f4,1361,75,84,906,endgame mate mateIn2 short,https://lichess.org/I0QtIfie#57,,True,https://lichess.org/training/fMTix,8590143579
fNx5W,4R3/1p3p1k/7B/3n1Qp1/p1q5/P2r3P/5PP1/5K2 b - - 3 33,h7h6 e8h8 h6g7 h8h7 g7g8 f5f7,1769,75,94,1958,endgame long mate mateIn3,https://lichess.org/2iuCtwIC/black#66,,True,https://lichess.org/training/fNx5W,8590144078
fOKhH,8/3pk3/p1p3Qp/1p4p1/3qP3/1P3rP1/P1P4P/1RB3K1 w - - 0 21,g1h1 d4d1 h1g2 d1f1,1692,80,83,54,endgame mate mateIn2 short,https://lichess.org/pLKedDiB#41,,True,https://lichess.org/training/fOKhH,8590144205
fOhxc,8/p3k3/P3p3/4P1pp/BPQ1p3/4KnP1/3r1Pq1/4R3 w - - 2 44,c4e4 g2f2,1071,81,94,3963,endgame master mate mateIn1 oneMove,https://lichess.org/SWjmt8VA#87,,True,https://lichess.org/training/fOhxc,8590144333
fPVHR,r1bk4/ppp3Qp/2p5/2P5/2B4q/5n2/PPP2rPP/RN3RK1 w - - 1 13,g2f3 h4h2,752,97,94,416,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/AE0guLIL#25,Russian_Game Russian_Game_Stafford_Gambit,True,https://lichess.org/training/fPVHR,8590144600
fQYdg,1k4r1/pp3q2/3R4/2P1pp1p/1P5P/P2Q2P1/7K/8 b - - 1 30,f5f4 d6d8 b8c7 d3d6,1244,76,97,6731,endgame mate mateIn2 short,https://lichess.org/uXXknC0I/black#60,,True,https://lichess.org/training/fQYdg,8590144958
fRXp6,1k1r2r1/R3Q1bp/1p3pp1/3q4/P3p3/5N2/1P3PPP/4R1K1 b - - 0 25,e4f3 e7c7,1228,241,-43,5,mate mateIn1 middlegame oneMove,https://lichess.org/LgNenK2w/black#50,,True,https://lichess.org/training/fRXp6,8590145280
fSD25,r3k3/pp1qBp1p/3b4/2pp4/8/2NP4/PPP1BPbr/R2Q1RK1 w q - 2 16,e7d6 h2h1 g1g2 d7h3,1594,75,59,156,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/OFhX5kai#31,French_Defense French_Defense_Knight_Variation,True,https://lichess.org/training/fSD25,8590145477
fSWKb,r2kRb2/n1q2Pp1/1Q6/5p2/7p/2P5/PP3P2/2K5 b - - 5 25,d8d7 b6e6,1704,78,88,242,endgame mate mateIn1 oneMove,https://lichess.org/VI3qXY3B/black#50,,True,https://lichess.org/training/fSWKb,8590145570
fT4Wy,1k6/8/p1qPQ3/1p1R4/8/PK6/2r5/8 w - - 2 51,e6e3 c6c4,1449,90,86,413,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/2XKdVOmh#101,,True,https://lichess.org/training/fT4Wy,8590145738
fT6WN,6k1/pp1N1pp1/7p/b2Q4/2P5/1P2r2P/P1KR2P1/6q1 w - - 11 44,d7e5 e3c3 c2b2 g1c1,1113,80,91,984,endgame mate mateIn2 short,https://lichess.org/clmD0loZ#87,,True,https://lichess.org/training/fT6WN,8590145751
fThgG,3Q2k1/q5pp/4Rr2/8/1p6/1Pn4P/2P2PP1/6K1 b - - 1 29,g8f7 d8e8,1097,80,92,200,endgame mate mateIn1 oneMove,https://lichess.org/OSus9Tsz/black#58,,True,https://lichess.org/training/fThgG,8590145964
fTqt6,r5rk/pQ1R3p/4n3/4qp2/4p3/2P5/PP3PP1/4R2K b - - 0 28,g8b8 d7h7 h8g8 b7f7,1251,76,96,4006,mate mateIn2 middlegame short,https://lichess.org/muCzDqjE/black#56,,True,https://lichess.org/training/fTqt6,8590146010
fVA0t,4Q3/6pk/p1p4p/8/2P4P/6P1/PB2R2K/3q1r2 w - - 9 34,b2g7 f1h1 h2g2 d1f1,1293,77,94,279,endgame mate mateIn2 short,https://lichess.org/cu4LyCGr#67,,True,https://lichess.org/training/fVA0t,8590146490
fVCWO,2Q3nk/p5p1/1p6/3P3p/P6P/B4NP1/2R2PK1/3q3r w - - 5 33,c8f5 d1f1,1479,89,74,261,mate mateIn1 middlegame oneMove,https://lichess.org/Bx5UHNqI#65,,True,https://lichess.org/training/fVCWO,8590146500
fVVoi,1k1r1br1/pbRp3p/3q1p2/3Np1p1/QP1nP3/4BN2/P4PPP/5RK1 b - - 0 16,b7d5 a4a7,1075,78,79,166,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/aSpgbAcL/black#32,Scotch_Game Scotch_Game_Other_variations,True,https://lichess.org/training/fVVoi,8590146617
fWd2E,5r1k/1p3Npp/p2b2P1/q4p2/3P4/1Qr1P3/P4PP1/R3K2R b KQ - 1 24,f8f7 h1h7 h8g8 b3f7,1649,80,58,44,intermezzo kingsideAttack mate mateIn2 middlegame short,https://lichess.org/6HO9FvWc/black#48,,True,https://lichess.org/training/fWd2E,8590147010
fX7Hw,r5r1/pp3kbQ/6p1/2p3B1/3p2b1/P2P4/1qP2P1P/4R1K1 b - - 1 26,g8h8 e1e7 f7f8 h7g7,1049,75,99,2812,mate mateIn2 middlegame short,https://lichess.org/XLNVsq2C/black#52,,True,https://lichess.org/training/fX7Hw,8590147174
fXaSb,5rk1/p1p4p/1p3ppQ/8/1PP2Pq1/P3R1N1/1B1r3P/R4K2 w - - 0 36,e3e7 g4f3 f1e1 f3f2,1508,88,76,43,mate mateIn2 middlegame short,https://lichess.org/scdR0EDW#71,,True,https://lichess.org/training/fXaSb,8590147327
fXzjJ,r3r2k/pQ3R1p/8/3p1N2/3nq3/6P1/PP4PP/5R1K b - - 4 23,d4f5 f7h7 h8g8 b7f7,1255,76,96,9353,mate mateIn2 middlegame short,https://lichess.org/Tzo4J0d0/black#46,,True,https://lichess.org/training/fXzjJ,8590147474
fZt68,6k1/r6p/2p3p1/2N1p1P1/1qb1P3/1N2R2Q/1K1r1P2/R7 w - - 1 32,b2c1 a7a1 b3a1 b4b2,1326,76,72,505,mate mateIn2 middlegame queensideAttack short,https://lichess.org/EOEm4tVH#63,,True,https://lichess.org/training/fZt68,8590148100
fa5pR,5Q2/1p4rk/8/p2qp2R/8/6PP/P7/K7 b - - 7 45,h7g6 f8f5,911,87,67,31,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/Qq90nhhC/black#90,,True,https://lichess.org/training/fa5pR,8590148163
fbWnv,7k/p4Q1p/8/2N3p1/3P2q1/P1P5/4rK2/2R5 w - - 2 35,f2f1 g4g2,946,77,100,63,endgame mate mateIn1 oneMove,https://lichess.org/yhfCbTEP#69,,True,https://lichess.org/training/fbWnv,8590148622
fbsjp,3r3k/2Q2R1p/1n4p1/8/p2q4/1B5P/P5P1/7K b - - 1 35,a4b3 f7h7 h8g8 c7f7,1302,75,91,1516,endgame mate mateIn2 short,https://lichess.org/pBQKYjas/black#70,,True,https://lichess.org/training/fbsjp,8590148741
fddg2,6rk/6p1/3p1pRp/2pPpP2/qpP1P1R1/1p1P3P/rP4QK/8 b - - 7 30,a4d7 g6h6 g7h6 g4g8 h8h7 g2g6,1173,77,91,1041,discoveredAttack endgame kingsideAttack long mate mateIn3,https://lichess.org/DTUb9zjI/black#60,,True,https://lichess.org/training/fddg2,8590149402
fehX6,8/1pkrRpp1/2p5/Q6p/6qP/8/PPP3P1/2K5 b - - 6 28,c7d6 a5e5,980,75,97,399,endgame mate mateIn1 oneMove,https://lichess.org/y8OtXrLD/black#56,,True,https://lichess.org/training/fehX6,8590149774
fejai,6k1/6pp/2Q1p3/B2pP1r1/8/7q/R3R1P1/1r4K1 w - - 1 32,a5e1 g5g2 e2g2 b1e1 g1f2 h3e3,1820,79,78,62,deflection long mate mateIn3 middlegame,https://lichess.org/yhEBV83x#63,,True,https://lichess.org/training/fejai,8590149782
fezAh,2r2k2/p3R3/1p1p2p1/5RQ1/q4Pn1/2PP4/6P1/6K1 b - - 0 33,g6f5 g5g7,1282,135,67,23,endgame mate mateIn1 oneMove,https://lichess.org/XvGLwFo8/black#66,,True,https://lichess.org/training/fezAh,8590149876
ff5ub,4k3/pp3pp1/2p3b1/4p3/1P2P1P1/2PRKPb1/P5Nq/3Q4 b - - 16 36,h2g2 d3d8 e8e7 d1d6,1597,74,92,2337,endgame mate mateIn2 short,https://lichess.org/FkNJQPZ7/black#72,,True,https://lichess.org/training/ff5ub,8590149911
ffFqT,2k1Rr2/rq4p1/1p5p/2b4P/p1PpQ3/5PB1/P5P1/2R2K2 b - - 8 37,c8d7 e4e6,1530,75,90,1765,mate mateIn1 middlegame oneMove,https://lichess.org/Pxn59kH6/black#74,,True,https://lichess.org/training/ffFqT,8590149968
fgI9E,3r4/pp1k3p/4pp2/2R4Q/1P1q4/5PK1/6PP/4r3 b - - 6 31,e1e5 h5f7 d7d6 f7c7,1314,77,91,934,endgame mate mateIn2 short,https://lichess.org/RSqjrIwU/black#62,,True,https://lichess.org/training/fgI9E,8590150335
fhPdn,8/6kp/6p1/8/5Q1P/5NP1/P4PK1/3q3r w - - 7 35,a2a4 d1f1,1094,79,92,1818,endgame mate mateIn1 oneMove,https://lichess.org/WYGRIrVj#69,,True,https://lichess.org/training/fhPdn,8590150708
fijhR,1R6/k1rr3p/p1p1p3/4qp2/3p4/3P2P1/PRP4P/1Q4K1 b - - 1 29,f5f4 b8a8 a7a8 b2b8 a8a7 b1b6,1621,75,94,2364,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/ZMPXv1mJ/black#58,,True,https://lichess.org/training/fijhR,8590151137
fiyWq,8/5Qpk/p6p/1p6/2p1q3/2P3r1/PP5R/5RK1 w - - 6 40,g1f2 e4e3,1275,81,81,106,endgame mate mateIn1 oneMove,https://lichess.org/EHeoHkCa#79,,True,https://lichess.org/training/fiyWq,8590151225
fl6dO,5rkR/pp3pB1/3p1np1/q3p3/4P1P1/1br2P2/PP1QB3/K2R4 b - - 3 20,g8g7 d2h6,800,77,89,413,mate mateIn1 middlegame oneMove,https://lichess.org/EVVXkSto/black#40,,True,https://lichess.org/training/fl6dO,8590151947
fmTaq,1R3Q2/1k6/2r1b3/2q1pp2/p7/5P1P/6PK/8 b - - 1 52,b7c7 f8d8,1302,74,89,4219,endgame master mate mateIn1 oneMove,https://lichess.org/505yEW9A/black#104,,True,https://lichess.org/training/fmTaq,8590152432
fmuwx,3r3k/b4Qp1/2p2n1p/4N3/4P3/P1P2NPP/R3RP1K/3q1r2 w - - 1 32,f7a7 f1h1 h2g2 d1f1,1212,75,94,694,mate mateIn2 middlegame short,https://lichess.org/GW637ZME#63,,True,https://lichess.org/training/fmuwx,8590152595
fmxXD,8/1p4k1/p4Np1/P1pP4/4b2Q/7P/2q3r1/3R3K w - - 1 38,h4e4 g2h2 h1g1 c2f2,1373,75,98,667,endgame master masterVsMaster mate mateIn2 short,https://lichess.org/XYFNT5rH#75,,True,https://lichess.org/training/fmxXD,8590152617
fnVrt,rr6/2qn1R2/pp1p2kp/3P2b1/P1P1P1P1/2N5/5QP1/2R3K1 b - - 2 27,b8f8 f2f5,1173,75,95,10418,mate mateIn1 middlegame oneMove,https://lichess.org/ltYH1ovo/black#54,,True,https://lichess.org/training/fnVrt,8590152791
fnwqi,6k1/6q1/p2p4/1p1Pn3/1P2BRb1/P7/3K1QPP/2r5 b - - 8 36,g7c7 f4f8 g8g7 f2f6,1493,76,87,159,mate mateIn2 middlegame short,https://lichess.org/zS08V6yI/black#72,,True,https://lichess.org/training/fnwqi,8590152949
fo5Pv,3rr1k1/p4pP1/1p5R/4p3/8/2P1QNP1/2q4P/5K2 b - - 0 29,d8d3 h6h8 g8g7 e3h6,1434,76,97,24110,endgame mate mateIn2 short,https://lichess.org/QrAG4uB1/black#58,,True,https://lichess.org/training/fo5Pv,8590153000
foX59,6k1/p5pp/5q2/2pP4/2P5/1P1Q2RP/P3rr2/3R3K w - - 1 30,d5d6 f2h2 h1g1 f6f2,1837,80,65,216,endgame mate mateIn2 short,https://lichess.org/oxP4IsJK#59,,True,https://lichess.org/training/foX59,8590153146
fodl2,3r1rk1/1bp2p2/2n4R/p5N1/3P3Q/6K1/Ppq3PP/8 b - - 3 29,b2b1q h6h8 g8g7 h4h6,1356,159,100,24,mate mateIn2 middlegame short,https://lichess.org/8l4ReflU/black#58,,True,https://lichess.org/training/fodl2,8590153183
fp6XE,2r3k1/1p1p4/p3p1pq/2p4r/8/1P1P2P1/4QP1N/1R3RK1 w - - 1 29,h2f3 h5h1 g1g2 h6h3,1027,77,92,2066,mate mateIn2 middlegame short,https://lichess.org/3XW6rPpE#57,,True,https://lichess.org/training/fp6XE,8590153329
fpWMC,6k1/p2R1r2/1p4Q1/1K2p2p/5q2/2P5/2P5/8 b - - 0 46,g8f8 d7d8 f8e7 g6d6,1475,75,93,3831,endgame mate mateIn2 short,https://lichess.org/LU2tkN25/black#92,,True,https://lichess.org/training/fpWMC,8590153479
fqWvU,7k/p6p/6p1/8/3PB3/P2Q2P1/q4r1P/1R5K w - - 2 31,d4d5 f2h2 h1g1 a2f2,1185,77,89,1002,endgame mate mateIn2 short,https://lichess.org/cgXHvkzy#61,,True,https://lichess.org/training/fqWvU,8590153840
frOo1,1Q6/pp4k1/7p/3p2p1/7r/P1P2B2/1Pq3K1/6R1 w - - 5 44,g2g3 c2h2,815,97,94,488,endgame mate mateIn1 oneMove,https://lichess.org/Ek7ORl19#87,,True,https://lichess.org/training/frOo1,8590154145
fsCJ3,r4k2/4q1b1/1Qp3p1/4P2p/3P1P1P/p3B3/1Pb3P1/K1R4R w - - 0 34,c1c2 a3b2 a1b1 a8a1 b1b2 e7a3,1487,78,96,26933,advancedPawn doubleCheck long mate mateIn3 middlegame,https://lichess.org/ryxaN7pW#67,,True,https://lichess.org/training/fsCJ3,8590154439
fsTYi,r6k/p5Rp/3p2p1/3P4/4p3/1Q4PB/PP2qr1P/2R4K w - - 1 26,b3c3 f2h2 h1g1 e2f2,1236,75,92,768,fork mate mateIn2 middlegame short,https://lichess.org/Y60F7IyW#51,,True,https://lichess.org/training/fsTYi,8590154528
fsioJ,6k1/1b1nrppp/p2Q4/6P1/Np2P3/1P6/P1r3qP/K2RR3 w - - 1 24,d6e7 c2a2 a1b1 g2c2,1362,74,97,7637,mate mateIn2 middlegame short,https://lichess.org/uQVA0txg#47,,True,https://lichess.org/training/fsioJ,8590154615
fsms3,1r2kbnr/2qR1ppp/1Np1p3/2P1P3/1p6/P7/2P2QPP/5RK1 b k - 1 18,c7e5 f2f7,830,80,100,165,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/2L43e1QW/black#36,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,True,https://lichess.org/training/fsms3,8590154638
ftDPC,3R1k2/1b3p2/p4p1p/1p6/8/P3qPQ1/1Pr3PP/5K2 b - - 1 35,f8e7 g3d6,952,85,95,359,endgame mate mateIn1 oneMove,https://lichess.org/xiy47iLU/black#70,,True,https://lichess.org/training/ftDPC,8590154783
ftaWb,7k/5p2/p3p2P/1p1p2pR/1P1P2Q1/3P4/2r2qP1/3K4 w - - 0 41,g4g5 f2e2,1168,91,93,45,endgame mate mateIn1 oneMove,https://lichess.org/bkrqmkLD#81,,True,https://lichess.org/training/ftaWb,8590154911
fuplp,2k5/p1p5/1p6/1PP5/4Q3/PN4Pr/5P2/3q2K1 w - - 1 29,g1g2 d1h1,1223,206,67,11,endgame mate mateIn1 oneMove,https://lichess.org/unhdv7Tt#57,,True,https://lichess.org/training/fuplp,8590155343
fwHFa,6r1/pp3p1k/2p3N1/2q5/4p2Q/8/6PP/5R1K b - - 4 36,h7g6 f1f6 g6g7 h4h6,1684,74,88,359,endgame mate mateIn2 short,https://lichess.org/usexn4vb/black#72,,True,https://lichess.org/training/fwHFa,8590155817
fwkyR,5k1R/4qpb1/pr2p3/3p4/P2P1QB1/2r1P1K1/8/7R b - - 3 50,g7h8 h1h8 f8g7 f4h6,1164,77,95,10072,master mate mateIn2 middlegame short,https://lichess.org/9pQ18Wsk/black#100,,True,https://lichess.org/training/fwkyR,8590155980
fxVA9,r4rk1/3nqp2/4p1p1/8/1p1P3R/7Q/p5PP/5RK1 b - - 1 29,d7f6 h4h8 g8g7 h3h6,1405,117,43,14,mate mateIn2 middlegame short,https://lichess.org/V1tsGKnZ/black#58,,True,https://lichess.org/training/fxVA9,8590156228
fxd7m,2b1k3/1p3pp1/2BR3p/4pq2/1pP5/8/PP4P1/K2Q4 b - - 0 31,b7c6 d6d8 e8e7 d1d6,1386,74,57,381,endgame mate mateIn2 short,https://lichess.org/ztCepj2m/black#62,,True,https://lichess.org/training/fxd7m,8590156266
fy8cH,r2q4/pbp5/1pn1p3/4P1bR/2PP4/P2Q1k2/1P2N1p1/R3K3 b Q - 1 27,f3g4 d3h3,1592,78,92,9955,mate mateIn1 middlegame oneMove,https://lichess.org/cCpM9t9L/black#54,,True,https://lichess.org/training/fy8cH,8590156426
fyGzp,7r/QpkR2p1/4B3/2p2p1p/4bb1q/2P5/PP3PP1/K7 b - - 3 28,c7c6 a7b7,858,100,63,20,master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/dmM2Wi5y/black#56,,True,https://lichess.org/training/fyGzp,8590156480
fyIET,1k2r2r/1Pq3p1/2p5/3p1p2/3P1np1/2N2B1P/5PP1/R4QK1 b - - 0 27,g4f3 a1a8 b8b7 f1a6,1630,75,97,8777,mate mateIn2 middlegame queensideAttack short,https://lichess.org/Qz78WXnF/black#54,,True,https://lichess.org/training/fyIET,8590156486
fyTit,8/Rpb4k/6pp/1p6/3pQ3/3P2P1/2q2r1P/4R2K w - - 0 31,a7b7 f2h2 h1g1 c2f2,1361,77,84,101,endgame mate mateIn2 short,https://lichess.org/4rSmXbfO#61,,True,https://lichess.org/training/fyTit,8590156569
fymFH,6k1/q4p1p/6p1/2b1P1P1/2Q2P1P/1PPp4/r2B4/1K1R3R w - - 2 30,b3b4 a2a1 b1b2 a7a3,1347,75,96,10685,mate mateIn2 middlegame queensideAttack short,https://lichess.org/8VW2ZYCy#59,,True,https://lichess.org/training/fymFH,8590156671
fzSqi,6k1/1b4pp/p3p1q1/1p1pPpr1/3P4/2P3rP/PPBQ1RP1/R6K w - - 3 31,a1g1 g3h3 g2h3 g5g1 h1h2 g6g3,1161,262,83,7,discoveredAttack kingsideAttack long mate mateIn3 middlegame,https://lichess.org/OER4TFRo#61,,True,https://lichess.org/training/fzSqi,8590156907
g0pmN,rnb2k2/pq3p2/3R3Q/1p6/8/5N1P/1qPK1PP1/7R b - - 0 22,b2g7 d6d8 f8e7 h6d6,1433,75,94,4691,mate mateIn2 middlegame pin short,https://lichess.org/jn0EjjOF/black#44,,True,https://lichess.org/training/g0pmN,8590157370
g109f,6R1/4q2k/2p3pp/1p6/1P1b4/1B4PP/5r2/1Q5K b - - 1 45,f2b2 b1g6,786,77,79,73,endgame mate mateIn1 oneMove,https://lichess.org/ZDtDMU3j/black#90,,True,https://lichess.org/training/g109f,8590157425
g1x0P,4q1k1/5pp1/6bp/pp1B4/3R2Q1/P1P5/1P3KPP/4r3 w - - 3 32,g4g6 e8e3,1461,134,-2,39,endgame mate mateIn1 oneMove,https://lichess.org/gbvyyN3B#63,,True,https://lichess.org/training/g1x0P,8590157778
g2OVU,2r1k3/pp5q/4p2r/3pBn2/2pP4/2P2N2/PP3PP1/R2Q1RK1 w - - 3 22,g2g3 h6h1 g1g2 h7h3,1195,76,93,3029,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/PV75CAI3#43,,True,https://lichess.org/training/g2OVU,8590157934
g2ly1,r4rk1/1p6/6R1/p2p3p/3P1q2/P1B4Q/1P3PPP/6K1 b - - 0 29,g8f7 h3e6,1015,79,95,920,endgame mate mateIn1 oneMove,https://lichess.org/0Y7eECKI/black#58,,True,https://lichess.org/training/g2ly1,8590158080
g3Ilg,r2r2k1/6p1/p3R3/1p6/6Q1/8/1q3PPP/4R1K1 b - - 0 24,a8a7 e6e8 d8e8 e1e8 g8f7 g4e6,968,77,76,186,endgame long mate mateIn3,https://lichess.org/fDuIos9H/black#48,,True,https://lichess.org/training/g3Ilg,8590158274
g3oQr,2kr3r/3p1p1p/BR4p1/2n1n3/4b1PP/q1P5/P2Q1P2/K1R5 b - - 1 35,c8c7 d2d6,1141,75,93,257,mate mateIn1 middlegame oneMove,https://lichess.org/8BFvqImL/black#70,,True,https://lichess.org/training/g3oQr,8590158438
g4DeV,5r1k/pp6/n1pp4/7p/P6q/2PbR3/1P4K1/R1BQ4 w - - 0 31,d1d3 f8f2 g2g1 h4h2,1677,75,97,5549,mate mateIn2 middlegame short,https://lichess.org/Mon1hhkX#61,,True,https://lichess.org/training/g4DeV,8590158565
g4Dnl,5bk1/5p2/3p3p/P5p1/3P1p2/P1Q2N1P/3R2PK/1q3r2 w - - 2 39,g2g4 f1h1 h2g2 b1f1,1253,74,86,281,endgame master mate mateIn2 short,https://lichess.org/kAzih0vj#77,,True,https://lichess.org/training/g4Dnl,8590158567
g5lCZ,3R1k2/1q3p2/4pp1p/8/1pr1P3/5PQP/1P4P1/7K b - - 3 39,f8e7 g3d6,811,94,91,215,endgame master mate mateIn1 oneMove,https://lichess.org/Jxh1YbB3/black#78,,True,https://lichess.org/training/g5lCZ,8590159087
g6fKc,2k1R1r1/p1p4q/2p5/8/7p/1QP5/PP5b/4RK2 b - - 3 30,g8e8 e1e8 c8d7 b3e6,912,77,100,65,endgame mate mateIn2 short,https://lichess.org/ueVBm6pq/black#60,,True,https://lichess.org/training/g6fKc,8590159377
g7YmT,r1bkRbnr/1pq2Bp1/pQ5p/2p5/8/2N5/PP3PPP/6K1 b - - 3 18,d8d7 b6e6,1200,75,92,468,mate mateIn1 middlegame oneMove,https://lichess.org/1JaJmK5W/black#36,Philidor_Defense Philidor_Defense_Bird_Gambit,True,https://lichess.org/training/g7YmT,8590159670
g7eMN,Rn1r3r/1Qb5/2p1k3/4p3/4p3/2P1B1Pp/5P1N/6K1 w - - 3 34,a8b8 d8d1 h2f1 h3h2 g1h1 d1f1 h1g2 h2h1q,1809,77,94,2559,advancedPawn deflection mate mateIn4 middlegame promotion veryLong,https://lichess.org/IScJZtp8#67,,True,https://lichess.org/training/g7eMN,8590159697
g7wKs,6k1/1p3pp1/3b2p1/1P1Q2n1/6P1/5P1P/2R3Bq/4rNK1 w - - 1 29,g1f2 d6g3 f1g3 h2g1,1982,77,92,1475,mate mateIn2 middlegame sacrifice short,https://lichess.org/QdA2SVX9#57,,True,https://lichess.org/training/g7wKs,8590159804
g9XM0,3rr2k/5Rq1/p2b3p/1p2p2Q/2p5/2P5/PPB2PPP/6K1 b - - 0 25,g7g5 f7h7 h8g8 h5f7,1315,76,97,13638,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/6KLvweQO/black#50,,True,https://lichess.org/training/g9XM0,8590160376
gByvF,3rk2r/1p2p2p/5Bp1/p2q4/8/7Q/PP4PP/1K2R3 b - - 0 24,h8g8 e1e7 e8f8 h3h6 g8g7 h6g7,1346,76,98,912,endgame long master mate mateIn3,https://lichess.org/R17372n0/black#48,,True,https://lichess.org/training/gByvF,8590161207
gCvOW,1r4k1/2p2pp1/p5qp/6r1/4P3/P3NP1n/R1Q2RP1/7K w - - 0 31,g2h3 g5g1 h1h2 g6g3,1044,82,94,4347,mate mateIn2 middlegame short,https://lichess.org/rah4OcZM#61,,True,https://lichess.org/training/gCvOW,8590161556
