PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Knight,puzzle_ref
tFCS4,4r3/5pp1/4p2k/2ppR3/4n1PN/1PP5/r4P2/5RK1 b - - 0 36,f7f6 e5h5,1095,77,89,410,endgame mate mateIn1 oneMove,https://lichess.org/iLRqHcGG/black#72,,True,https://lichess.org/training/tFCS4
tG8Eb,8/2p2pkR/p3pN2/1b3n1B/3rN3/1P6/P4n2/1K6 b - - 3 34,g7f8 h7f7,1424,75,93,1507,mate mateIn1 middlegame oneMove,https://lichess.org/OCM0A9Zv/black#68,,True,https://lichess.org/training/tG8Eb
tIi5O,3N4/R7/P4p2/4kP2/8/1np5/7r/1K6 w - - 0 47,a7c7 h2b2,1802,77,90,2467,endgame master mate mateIn1 oneMove,https://lichess.org/R5Qmj4OI#93,,True,https://lichess.org/training/tIi5O
tJJIt,8/1R1B2p1/3r3p/kp2K3/3r3P/pN6/8/8 b - - 5 57,a5a6 b3c5 a6a5 b7b5,1728,75,95,14949,endgame mate mateIn2 short,https://lichess.org/v5uuEsVX/black#114,,True,https://lichess.org/training/tJJIt
tKHBN,2r4k/5N2/2p3RP/3p4/1P2p1P1/2r5/6K1/8 b - - 1 57,h8h7 g6g7,1472,377,63,12,endgame mate mateIn1 oneMove,https://lichess.org/i6zPMeWr/black#114,,True,https://lichess.org/training/tKHBN
tMMcX,1r3k2/R4p1p/4PN2/5P2/3r4/7P/6PK/1q6 b - - 1 40,b1f5 a7f7,1719,98,72,35,endgame master mate mateIn1 oneMove,https://lichess.org/qoe9DmBb/black#80,,True,https://lichess.org/training/tMMcX
tMWqk,r4r2/1b6/p7/nppq1pN1/3pR1QP/P1PP1Pk1/1P4P1/5RK1 b - - 1 30,f5g4 e4g4,1200,82,57,90,mate mateIn1 middlegame oneMove,https://lichess.org/mmdg9Jp3/black#60,,True,https://lichess.org/training/tMWqk
tQmAy,4nN1k/1pr3p1/2p1Bp1R/1p2pP2/4P3/5r1P/1n3P1K/6R1 b - - 0 35,g7h6 g1g8,1201,76,87,439,master mate mateIn1 middlegame oneMove,https://lichess.org/eyyoN4a7/black#70,,True,https://lichess.org/training/tQmAy
tVic9,8/2R2Rpk/1p2p2p/5n2/PP3N1P/5b2/1r6/6K1 w - - 2 46,f4e6 b2g2 g1f1 f5e3 f1e1 g2e2,1891,75,96,7242,endgame exposedKing long master mate mateIn3,https://lichess.org/7Fn3hqKL#91,,True,https://lichess.org/training/tVic9
tXvir,4N1k1/7p/4b1p1/p1B5/4P3/2pp2P1/P1n1q2P/5RK1 b - - 1 36,d3d2 f1f8,1288,76,94,5064,endgame mate mateIn1 oneMove,https://lichess.org/t8H6yFmk/black#72,,True,https://lichess.org/training/tXvir
tfLJR,8/6p1/6N1/2R4p/p5kP/8/6PK/q7 b - - 5 41,a1a2 c5g5,1396,109,85,226,endgame master mate mateIn1 oneMove,https://lichess.org/VXUXCSnU/black#82,,True,https://lichess.org/training/tfLJR
ti1Sz,1k3r2/1R6/2B4p/6p1/4Nr2/8/PP2K1b1/8 b - - 2 40,b8c8 e4d6 c8d8 b7d7,1511,75,97,1127,endgame mate mateIn2 short,https://lichess.org/dhMK2TVK/black#80,,True,https://lichess.org/training/ti1Sz
tjTc4,8/pp3p2/3P4/8/1b1R2n1/1N3k2/P4r2/6KR w - - 2 31,d4b4 f2g2 g1f1 g4e3 f1e1 g2e2,1895,77,95,11669,endgame exposedKing long mate mateIn3,https://lichess.org/Sak7iaRq#61,,True,https://lichess.org/training/tjTc4
tjfqL,1r6/8/8/2r5/Rn6/K1k1B3/2P2PPP/8 w - - 0 32,e3c5 b4c2 a3a2 b8b2,869,77,98,2142,endgame mate mateIn2 short,https://lichess.org/CXAhIJeH#63,,True,https://lichess.org/training/tjfqL
tjg3k,r1b4r/pppk1Npp/5n2/1B6/3p4/Bn6/P4PPP/4R1K1 b - - 2 19,c7c6 e1e7,1394,144,100,27,mate mateIn1 middlegame oneMove,https://lichess.org/hAPXpqa3/black#38,,True,https://lichess.org/training/tjg3k
tjvAx,3R4/8/8/4k1rp/5n2/1P5K/7P/5R2 w - - 5 47,h3h4 g5g4,1186,76,80,126,endgame mate mateIn1 oneMove,https://lichess.org/GUCZZqX1#93,,True,https://lichess.org/training/tjvAx
tml5X,3r1rk1/4R3/5bBN/p1p3pP/Pp6/5P2/1PP5/2K5 b - - 0 31,g8h8 e7h7,1097,77,46,299,endgame mate mateIn1 oneMove,https://lichess.org/EY47yBQN/black#62,,True,https://lichess.org/training/tml5X
tqGGG,r6k/6p1/4Q1pp/3B4/p2P2P1/4P2P/1qr2n2/R4RK1 w - - 0 34,d5a8 f2h3 g1h1 c2h2,989,83,93,552,mate mateIn2 middlegame short,https://lichess.org/PdRP6QkX#67,,True,https://lichess.org/training/tqGGG
tqJxN,N4b2/p4kp1/2Qp4/4p1r1/3PP1n1/7b/PP5p/R3R2K w - - 0 23,d4e5 g4f2 h1h2 g5g2,1120,84,50,88,mate mateIn2 middlegame short,https://lichess.org/IfkJ7d6h#45,,True,https://lichess.org/training/tqJxN
trBgq,3rr3/6kR/p1p3p1/1p2p1N1/1nP1N3/5PB1/PP4n1/1K6 b - - 1 26,g7g8 e4f6 g8f8 h7f7,1714,75,96,16738,fork mate mateIn2 middlegame short,https://lichess.org/qZzPzRNm/black#52,,True,https://lichess.org/training/trBgq
trJ4Y,r1bk4/pp3Npp/2p2n2/2Bp4/8/8/PP3PPP/4R1K1 b - - 3 22,d8d7 e1e7,1060,77,90,153,endgame mate mateIn1 oneMove,https://lichess.org/bcU28UQn/black#44,,True,https://lichess.org/training/trJ4Y
tvuAi,7k/2R2B2/7p/6p1/n3P3/3p1PP1/4r2P/3K4 w - - 0 47,c7d7 a4c3 d1c1 e2c2,1792,74,92,4394,endgame mate mateIn2 short,https://lichess.org/ybmZtJ4V#93,,True,https://lichess.org/training/tvuAi
txyO1,1r6/p1n2pb1/3p2k1/2pP1bp1/2K5/1P3NB1/P4PP1/3RR3 w - - 3 31,g3d6 b8b4 c4c5 c7a6 c5c6 b4b6,1503,76,100,871,long mate mateIn3 middlegame,https://lichess.org/P4cK8rAl#61,,True,https://lichess.org/training/txyO1
u1CZE,8/4Q1P1/2p5/3p4/2k4P/4pnP1/r7/5K2 w - - 0 51,g7g8q a2f2,1719,84,87,6309,endgame mate mateIn1 oneMove,https://lichess.org/U9aPLbSL#101,,True,https://lichess.org/training/u1CZE
u73vD,8/R4pkp/1R5p/8/5P2/4nbPP/P1r5/4K3 w - - 3 40,b6b3 c2e2,1611,77,92,1156,endgame master mate mateIn1 oneMove,https://lichess.org/YQYE85Tq#79,,True,https://lichess.org/training/u73vD
u7djF,6k1/R7/6NK/p6P/1r6/8/1p6/8 b - - 3 52,b2b1q a7g7,1590,113,65,189,endgame master mate mateIn1 oneMove,https://lichess.org/EtlXf91i/black#104,,True,https://lichess.org/training/u7djF
u83nv,1k6/ppp3p1/8/2P5/PP5p/4rp1P/2r1nP2/1R3R1K w - - 0 28,f2e3 e2g3 h1g1 c2g2,1660,75,96,16500,endgame mate mateIn2 short,https://lichess.org/2nW2UvqY#55,,True,https://lichess.org/training/u83nv
u8HtP,5k2/1R4p1/5PBp/4b3/P7/7n/3r1nP1/5RK1 w - - 0 35,g2h3 f2h3 g1h1 d2h2,891,97,95,464,endgame mate mateIn2 short,https://lichess.org/pYTm4Bxt#69,,True,https://lichess.org/training/u8HtP
uA93x,6k1/p3R2p/4Nrp1/8/6P1/7P/P2rnP1K/5R2 w - - 7 27,f1b1 f6f2 h2h1 e2g3 h1g1 f2g2,1324,75,95,16409,endgame long mate mateIn3,https://lichess.org/MGPUUt7Z#53,,True,https://lichess.org/training/uA93x
uBTM6,7r/p3p1b1/1pp1N1kn/3p3R/3P2P1/4PP2/PPP1K3/8 b - - 1 26,h6f7 e6f4 g6f6 h5f5,1659,78,97,14656,endgame mate mateIn2 short,https://lichess.org/jKVqgo97/black#52,,True,https://lichess.org/training/uBTM6
uC40W,2r5/R4p2/3Pnkpp/3K4/2B5/5P2/7P/8 w - - 10 35,c4d3 c8c5 d5e4 c5e5,1774,75,95,3079,endgame mate mateIn2 short,https://lichess.org/hMYmJ6uk#69,,True,https://lichess.org/training/uC40W
uFNWK,8/pB6/4ppp1/2K1n1k1/1P6/P1R1P1P1/3r4/8 w - - 8 39,b7c8 d2d5,1175,75,94,403,endgame master mate mateIn1 oneMove,https://lichess.org/m0FA8p5W#77,,True,https://lichess.org/training/uFNWK
uI8F2,rn3rk1/ppp1R2p/5p2/3b2p1/6N1/2PB3P/PPPK1PPB/7n b - - 0 15,b8c6 g4h6 g8h8 e7h7,1717,74,93,653,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/xLdRTKEe/black#30,Clemenz_Opening Clemenz_Opening_Other_variations,True,https://lichess.org/training/uI8F2
uIWW8,8/6p1/7p/6p1/R6k/5n1P/2r2N2/5K2 b - - 10 41,h4g3 a4g4 g3h2 g4g2,1090,75,97,241,endgame mate mateIn2 short,https://lichess.org/rL1WDHKc/black#82,,True,https://lichess.org/training/uIWW8
uJOs4,8/4B3/4N1pp/4p3/P3P3/1R3nk1/3r4/5K2 w - - 2 45,e7b4 d2f2,1636,87,89,1418,endgame mate mateIn1 oneMove,https://lichess.org/o4Ibs7be#89,,True,https://lichess.org/training/uJOs4
uMswj,r2k1r2/pRR1n3/3N1b2/3Pppp1/8/8/PP3PPP/6K1 b - - 3 23,e7d5 c7d7,1308,83,71,192,mate mateIn1 middlegame oneMove,https://lichess.org/Aky0PWs6/black#46,,True,https://lichess.org/training/uMswj
uPC5q,4k3/1p2n1R1/4NKp1/3p4/3P4/1rP5/8/8 b - - 1 42,b3c3 g7e7,1421,138,56,132,endgame master mate mateIn1 oneMove,https://lichess.org/qpGWoECu/black#84,,True,https://lichess.org/training/uPC5q
uS2sp,3R4/2B2p1k/3N1b2/p4Pp1/P5Pp/1n5P/4r3/1K6 w - - 2 50,d8e8 e2b2,1444,79,83,205,endgame master mate mateIn1 oneMove,https://lichess.org/4N8ASaVp#99,,True,https://lichess.org/training/uS2sp
uSVhC,3k3r/pR1n4/3NP3/PQ1pP1b1/3n4/3K4/5P2/1R5q b - - 1 36,d4b5 b7d7,1678,83,68,454,mate mateIn1 middlegame oneMove,https://lichess.org/WofkVHZS/black#72,,True,https://lichess.org/training/uSVhC
uTDTf,1r6/kpN1p2p/pR1p1b2/2pB4/4q3/7P/6P1/1R5K b - - 7 32,e4a4 b6b7 b8b7 b1b7,1181,76,96,12865,mate mateIn2 middlegame short,https://lichess.org/ddUy44ez/black#64,,True,https://lichess.org/training/uTDTf
uVQ8p,8/2p2k1p/R1n3p1/1Nn1p1b1/4P3/2P2PP1/2r4P/4KR2 w - - 2 31,a6c6 c5d3 e1d1 c2d2,1836,76,96,5154,endgame mate mateIn2 short,https://lichess.org/48z94HFk#61,,True,https://lichess.org/training/uVQ8p
uYS7n,1r1k1b2/R3n1p1/3NKp2/4p3/8/p7/7P/6B1 b - - 8 48,e7c8 a7d7,1582,80,79,93,endgame master mate mateIn1 oneMove,https://lichess.org/GuoMd9E5/black#96,,True,https://lichess.org/training/uYS7n
uZLmd,k5r1/8/bRPPNK2/r7/8/8/8/8 b - - 6 44,a6c4 e6c7 a8a7 b6b7,1357,75,94,2759,endgame mate mateIn2 short,https://lichess.org/NeZzg2Hh/black#88,,True,https://lichess.org/training/uZLmd
ucOdJ,4rrk1/p1R1RN1B/1n3n2/3p4/5P2/Pb4P1/7P/6K1 b - - 0 30,f6h7 f7h6 g8h8 e7h7,1028,75,98,2895,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/u5iYh0FY/black#60,,True,https://lichess.org/training/ucOdJ
uccJz,8/p1p3pk/3p3p/4p2n/4b3/1PNPP1qP/1PP2rP1/R4N1K w - - 0 24,f1g3 h5g3 h1g1 f2g2,1419,74,93,2160,endgame kingsideAttack mate mateIn2 short,https://lichess.org/HnbfiGcS#47,,True,https://lichess.org/training/uccJz
udaxI,rnbk3r/5R2/p5p1/1p1p4/2pN4/BPP5/P2P2PP/bN4K1 b - - 0 19,b8d7 d4e6 d8e8 f7e7,1617,74,96,7862,mate mateIn2 middlegame short,https://lichess.org/Y4XIvaQH/black#38,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,True,https://lichess.org/training/udaxI
udmVT,6k1/7p/R7/1p3p2/3p1P2/6N1/Pn4PP/4r1K1 w - - 2 32,g1f2 b2d3 f2f3 e1e3,1248,75,99,759,endgame mate mateIn2 short,https://lichess.org/pJ2LY37t#63,,True,https://lichess.org/training/udmVT
ueSpP,3k4/p4R2/r2NK3/6P1/1p6/5P2/6r1/8 b - - 0 38,g2g5 f7d7,1634,87,86,1657,endgame master mate mateIn1 oneMove,https://lichess.org/iwOpB9Ki/black#76,,True,https://lichess.org/training/ueSpP
uf2ON,6k1/1p6/2p4B/3P4/2P5/1P3pnP/r7/3R2K1 w - - 0 35,h6e3 a2g2,1461,83,82,1474,endgame master mate mateIn1 oneMove,https://lichess.org/ywrRksGs#69,,True,https://lichess.org/training/uf2ON
ufKsP,6k1/3r2p1/4N2B/p2Pnp2/2r5/2K4P/P5R1/R7 w - - 0 39,c3b3 d7b7 b3a3 c4c3 a3a4 c3a3 a4a3 e5c4 a3a4 b7b4,2393,84,92,7631,attraction exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/lJX3Ulmq#77,,True,https://lichess.org/training/ufKsP
uiYix,5k2/7R/4PNp1/8/p7/3r4/1r4P1/6K1 b - - 2 43,d3e3 h7f7,1800,79,92,7958,endgame mate mateIn1 oneMove,https://lichess.org/LRQPjysv/black#86,,True,https://lichess.org/training/uiYix
ulBG0,6k1/7R/4pNP1/3p1n2/5r2/7P/6K1/8 b - - 1 43,g8f8 h7f7,1854,75,90,2694,endgame mate mateIn1 oneMove,https://lichess.org/9CZYYRKy/black#86,,True,https://lichess.org/training/ulBG0
unLSX,6r1/4k2p/8/3n1p1K/7P/1P2P1P1/5P2/7R w - - 0 29,h1a1 d5f6 h5h6 g8g6,1074,76,91,139,endgame mate mateIn2 short,https://lichess.org/MPTK7yKR#57,,True,https://lichess.org/training/unLSX
uoPKU,6k1/p3Rp1p/8/3B4/8/6P1/1rr2n1P/5RK1 w - - 2 32,e7f7 f2h3 g1h1 c2h2,1201,105,67,56,discoveredAttack endgame mate mateIn2 short,https://lichess.org/9ciAk3Zx#63,,True,https://lichess.org/training/uoPKU
uwnS3,r2qn1k1/5Rp1/2p1p1PQ/2PpP3/p1bP2N1/Pp2K2P/1P4B1/8 b - - 0 32,g7h6 g4h6 g8h8 f7h7,1700,76,79,77,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/K2e3slVd/black#64,,True,https://lichess.org/training/uwnS3
uxitV,3r3k/pR6/5K1p/5p2/2n1bN2/4P3/7P/8 b - - 8 41,c4d6 f4g6 h8g8 b7g7,1309,98,67,55,endgame mate mateIn2 short,https://lichess.org/7ZWbC1VU/black#82,,True,https://lichess.org/training/uxitV
uz7Ll,r5k1/1p2Rrp1/p2p2Np/5Q2/8/8/PB3PPP/6K1 b - - 0 30,f7f5 e7g7,1119,89,100,65,endgame mate mateIn1 oneMove,https://lichess.org/L7A4aJY6/black#60,,True,https://lichess.org/training/uz7Ll
v112H,7k/pp2R3/2p4N/6p1/4B3/5p1P/5P1K/3q4 b - - 3 45,d1d2 e7h7,1486,75,89,8177,endgame mate mateIn1 oneMove,https://lichess.org/vW4ssDS8/black#90,,True,https://lichess.org/training/v112H
v1TLL,3k4/7R/2B3p1/8/7P/4P1P1/1r1r1n2/5RK1 w - - 2 33,h7g7 f2h3 g1h1 d2h2,1095,77,89,410,endgame master mate mateIn2 short,https://lichess.org/AfMIDFhq#65,,True,https://lichess.org/training/v1TLL
v2Cku,7k/R7/6K1/5p1N/7P/4P1P1/pr6/5r2 b - - 3 47,a2a1q a7h7 h8g8 h5f6 g8f8 h7f7,1729,74,91,1774,endgame exposedKing long mate mateIn3,https://lichess.org/SQ3oxinD/black#94,,True,https://lichess.org/training/v2Cku
v2Ia8,2r5/1p3k2/1p6/3p3P/1P1n4/P4PP1/1K1nP3/R5R1 w - - 5 38,g1d1 c8c2,1252,76,91,521,endgame mate mateIn1 oneMove,https://lichess.org/42Xpoglb#75,,True,https://lichess.org/training/v2Ia8
v2lDi,1r6/1r4kp/p2p2b1/2p5/2PnpNP1/2K3P1/P4PB1/2R1R3 w - - 13 41,f4g6 b7b3 a2b3 b8b3 c3d2 b3d3,1704,110,86,43,long master mate mateIn3 middlegame sacrifice,https://lichess.org/89GfUPI6#81,,True,https://lichess.org/training/v2lDi
v2p3l,R7/5ppk/3P3p/p3P3/1b2n3/4BN1P/r1r3P1/1R3K2 w - - 2 32,d6d7 e4g3 f1g1 c2g2,1474,74,94,735,mate mateIn2 middlegame short,https://lichess.org/GsJsPfaU#63,,True,https://lichess.org/training/v2p3l
v3LtT,2B4k/R1B4p/3N2p1/3P4/1P6/2n1n2P/P4r2/1K6 w - - 5 40,b1c1 f2c2,1687,92,81,222,mate mateIn1 middlegame oneMove,https://lichess.org/C2MYui7p#79,,True,https://lichess.org/training/v3LtT
v6Lg5,1r1r2k1/5p1R/5N2/6N1/p5P1/3n3P/5P1K/8 b - - 7 36,g8f8 h7f7,1472,76,93,337,endgame mate mateIn1 oneMove,https://lichess.org/LCwBVjSG/black#72,,True,https://lichess.org/training/v6Lg5
v6Y2n,r2rk3/p5Np/nbp1P2p/1p6/8/7P/PPP3P1/3R1R1K b - - 3 24,e8e7 f1f7,1291,75,98,386,mate mateIn1 middlegame oneMove,https://lichess.org/7nNRsZsD/black#48,,True,https://lichess.org/training/v6Y2n
v8tu4,5Q2/p5Rp/8/7N/P5Pk/3pn3/3r3P/5K2 w - - 1 36,f1e1 d2e2,1633,75,94,552,endgame mate mateIn1 oneMove,https://lichess.org/iTEhRqlF#71,,True,https://lichess.org/training/v8tu4
v9kGY,1r3b1r/pbN1k1pp/1p2Bp2/2B1p3/8/8/PP3PPP/2RR2K1 b - - 0 18,b6c5 d1d7,760,76,100,968,mate mateIn1 middlegame oneMove,https://lichess.org/V3wyqgM0/black#36,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,True,https://lichess.org/training/v9kGY
vAd36,3k4/8/2Q5/5P2/1Pp1n1P1/2PbP3/K7/1r6 w - - 17 55,b4b5 e4c3 a2a3 b1b3,1774,75,75,145,endgame mate mateIn2 short,https://lichess.org/cpkAJnkN#109,,True,https://lichess.org/training/vAd36
vC863,6k1/6p1/4N3/4P1N1/8/4n2P/2r1n1P1/6RK w - - 5 36,g1e1 e2g3 h1g1 c2g2,1088,75,88,566,discoveredAttack endgame mate mateIn2 short,https://lichess.org/I77zmovj#71,,True,https://lichess.org/training/vC863
vDRbZ,8/8/PP4R1/2k5/8/6p1/1r5n/R4K2 w - - 2 45,f1g1 h2f3 g1f1 b2f2,1823,76,95,12544,endgame mate mateIn2 short,https://lichess.org/7xKuxJi7#89,,True,https://lichess.org/training/vDRbZ
vJO4Z,1R6/8/p3P1kp/P2P1pn1/2PB1K2/5p2/5P1P/4r3 w - - 4 36,e6e7 e1e4 f4g3 e4g4,1711,75,94,176,endgame fork mate mateIn2 short,https://lichess.org/8cebFQDx#71,,True,https://lichess.org/training/vJO4Z
vLc0m,5rk1/1R3N1p/4p1p1/2pn2N1/2K5/4pP2/3r2PP/5B2 b - - 6 34,e3e2 f7h6 g8h8 b7h7,1261,76,100,150,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/FogbAe38/black#68,,True,https://lichess.org/training/vLc0m
vN1CU,8/R1p3kp/5p2/3nrK2/1PN3P1/P4P1R/4r3/8 w - - 2 46,c4e5 e2e5,1202,75,98,1936,endgame mate mateIn1 oneMove,https://lichess.org/Xqd19mCI#91,,True,https://lichess.org/training/vN1CU
vP5yA,8/4b2p/p5p1/p3p3/4N1P1/1PR4P/P3kPK1/3r4 b - - 6 34,e7b4 c3e3,1291,75,88,1591,endgame mate mateIn1 oneMove,https://lichess.org/D9hHukxL/black#68,,True,https://lichess.org/training/vP5yA
vRjZq,5K2/p4Npk/5r2/2R4p/8/8/8/4r3 b - - 7 47,h7g6 c5g5 g6h7 g5g7,1607,160,86,8,endgame mate mateIn2 short,https://lichess.org/7fTQen9J/black#94,,True,https://lichess.org/training/vRjZq
vVAEM,R3N3/P5pp/8/5p2/8/3nkP2/r5PP/3K4 w - - 1 39,e8d6 a2d2,1892,81,84,132,endgame master mate mateIn1 oneMove,https://lichess.org/N6CQvMmO#77,,True,https://lichess.org/training/vVAEM
vbqku,7b/6r1/p4n2/kRNp1P2/P2P4/2P2K2/8/1R6 b - - 0 43,a6b5 b1b5,1309,84,22,37,endgame mate mateIn1 oneMove,https://lichess.org/3FmieMRc/black#86,,True,https://lichess.org/training/vbqku
vgCa6,8/6p1/4p3/R7/p2p3P/3Nnk2/r7/2B2K2 w - - 14 48,f1e1 a2e2,1463,78,68,310,endgame mate mateIn1 oneMove,https://lichess.org/DUt8El5f#95,,True,https://lichess.org/training/vgCa6
viaFD,2rk3r/5Rp1/2P1p3/b2pP2p/3N4/B2n4/P5PP/7K b - - 0 30,d3e5 d4e6 d8e8 f7e7,1591,75,100,246,mate mateIn2 middlegame short,https://lichess.org/J6N4QyaS/black#60,,True,https://lichess.org/training/viaFD
viljv,2b3rk/r1q4p/p3nP1Q/1ppRnR2/4P2N/2P5/PP2B2P/7K b - - 14 29,e5f7 h6h7 h8h7 f5h5 f7h6 h5h6 h7h6 d5h5,1963,74,94,14034,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Ix9CJcjG/black#58,,True,https://lichess.org/training/viljv
vjBQH,8/p1k5/2p5/1p1p3p/6r1/2Pn3K/PP4r1/R2BR1N1 w - - 0 34,d1g4 d3f4 h3h4 g2g4,1914,76,88,156,endgame mate mateIn2 short,https://lichess.org/GKMLjRws#67,,True,https://lichess.org/training/vjBQH
vk8th,8/2r3p1/7p/pp2b3/5k2/1P3PN1/P3R1KP/8 b - - 1 39,e5f6 e2e4 f4g5 e4g4,1739,75,96,12954,endgame master mate mateIn2 short,https://lichess.org/9yZxMTL5/black#78,,True,https://lichess.org/training/vk8th
vmJwE,1k1r3r/2N1q3/BQ2bn2/3n1p1p/6p1/4P3/P2B2PP/1RR3K1 b - - 0 26,d5b6 b1b6 b8a7 b6b7,1284,76,93,1938,mate mateIn2 middlegame queensideAttack short,https://lichess.org/jmxTSjIH/black#52,,True,https://lichess.org/training/vmJwE
vny16,2r1k2r/5P1p/p4Pb1/1p4P1/1b3N2/4Q3/PPq4P/K3R3 b k - 0 33,e8f7 e3e7 b4e7 e1e7 f7g8 e7g7 g8f8 f4e6 f8e8 g7e7,2374,79,84,385,exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/PZ8gU2xt/black#66,,True,https://lichess.org/training/vny16
vpDFk,4r2N/2p5/1n5k/2p3R1/2P2Ppp/1PB1P3/r5PP/6K1 b - - 10 41,e8e3 h8f7 h6h7 g5g7,1755,74,96,13468,endgame mate mateIn2 short,https://lichess.org/A38VUMcw/black#82,,True,https://lichess.org/training/vpDFk
vt5Kf,4R3/pr6/5kp1/5b2/6PP/Pn6/5R2/K7 w - - 1 41,a1a2 b3c1 a2a1 b7b1,1127,77,100,598,endgame mate mateIn2 short,https://lichess.org/IDdvrv7E#81,,True,https://lichess.org/training/vt5Kf
vteIf,6r1/2P2k2/8/3p4/1N1PpBn1/4P2b/2N5/1R4K1 w - - 1 49,g1h1 g4f2 h1h2 g8g2,893,75,97,512,mate mateIn2 middlegame short,https://lichess.org/kgXLOxFr#97,,True,https://lichess.org/training/vteIf
vvI5t,8/p1p5/5k2/6rp/2P1Bn1K/2P5/P4PPP/5R2 w - - 2 38,c4c5 g5g4,1483,86,83,1101,endgame mate mateIn1 oneMove,https://lichess.org/i0fdPYvg#75,,True,https://lichess.org/training/vvI5t
vwJW2,8/8/8/pB2pp2/Pp6/5nk1/1P5r/2Q2K2 w - - 7 58,c1c8 h2f2,1700,77,93,541,endgame mate mateIn1 oneMove,https://lichess.org/vCkGeGGL#115,,True,https://lichess.org/training/vwJW2
vylm0,r2q4/pppb3k/4pP2/4P1N1/8/6R1/PP4PP/3n2K1 b - - 1 23,h7h8 g5f7 h8h7 g3g7,1968,74,95,14527,endgame mate mateIn2 short,https://lichess.org/ZsIUWrdt/black#46,,True,https://lichess.org/training/vylm0
w1V6x,8/2r1ppk1/3pn1p1/8/3K4/3B1PP1/2P4P/1R6 w - - 5 37,d4d5 c7c5 d5e4 c5e5,1695,76,93,1255,endgame mate mateIn2 short,https://lichess.org/O0D5cT11#73,,True,https://lichess.org/training/w1V6x
w40oH,8/8/4R2p/3PP3/pPp3nk/P1P1b3/6Kr/R7 w - - 3 40,g2f3 h2f2 f3e4 f2f4,1051,79,100,52,endgame mate mateIn2 short,https://lichess.org/aBr5sN87#79,,True,https://lichess.org/training/w40oH
w5rBz,2r2k2/R5R1/4N1p1/7p/4p3/1P2P1bP/3r4/6K1 b - - 4 34,f8e8 g7e7,795,90,100,70,endgame mate mateIn1 oneMove,https://lichess.org/Ysb5Oh3s/black#68,,True,https://lichess.org/training/w5rBz
w9DwA,2r1r3/1p1b1N2/p3pP1k/3p1p2/1P1n4/P5R1/5PPP/5RK1 b - - 0 29,h6h7 g3g7,1380,163,63,36,mate mateIn1 middlegame oneMove,https://lichess.org/9rk94cTg/black#58,,True,https://lichess.org/training/w9DwA
w9g8o,8/P6P/8/8/5pn1/5k2/r7/2R3K1 w - - 3 54,h7h8q a2g2 g1f1 g4e3 f1e1 g2e2,1702,74,89,304,endgame exposedKing long mate mateIn3,https://lichess.org/dXSJeEM4#107,,True,https://lichess.org/training/w9g8o
wAw1G,6r1/ppp1r1pp/1b1p4/1P2n1k1/4PNP1/6P1/P4P2/2K2R1R b - - 0 21,e5g4 h1h5 g5f6 h5f5,1978,76,93,4229,mate mateIn2 middlegame short,https://lichess.org/DFCutnlL/black#42,,True,https://lichess.org/training/wAw1G
wB8rv,4N1rk/pp1P4/8/8/1PP4p/8/7K/6n1 w - - 3 40,d7d8q g1f3 h2h3 g8g3,1114,75,100,445,endgame mate mateIn2 short,https://lichess.org/w3ybErDq#79,,True,https://lichess.org/training/wB8rv
wFQ3B,5k2/1R6/5N1p/8/5n2/3n3P/Bp4PK/2r5 b - - 9 42,c1a1 b7f7,1705,116,69,139,endgame mate mateIn1 oneMove,https://lichess.org/FXbRiMDv/black#84,,True,https://lichess.org/training/wFQ3B
wFYdT,7r/1p6/k7/2N5/2P3n1/8/3K4/1R5q b - - 1 39,a6a5 b1b5,1697,75,100,133,endgame mate mateIn1 oneMove,https://lichess.org/J4IfVXmi/black#78,,True,https://lichess.org/training/wFYdT
wGSdr,8/p1P2pkp/5p2/5n2/8/P4p1P/5r2/3R3K w - - 0 39,c7c8q f5g3 h1g1 f2g2,1270,74,95,17641,endgame mate mateIn2 short,https://lichess.org/2rqty3Si#77,,True,https://lichess.org/training/wGSdr
wHWCx,8/2P4p/3B2p1/1k6/4R3/2np1PP1/1r5P/3K4 w - - 1 44,d1c1 b2c2,1825,78,91,2515,endgame master mate mateIn1 oneMove,https://lichess.org/s2dAy1S4#87,,True,https://lichess.org/training/wHWCx
wHyxV,6r1/5k2/1P1p4/1B1Npp1p/2P3n1/3P3b/4PP2/4R1K1 w - - 0 33,g1h1 g4f2 h1h2 g8g2,874,101,95,669,endgame mate mateIn2 short,https://lichess.org/hTZ7xxxe#65,,True,https://lichess.org/training/wHyxV
