PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Knight,puzzle_ref
sZ3mg,q6k/p1R3r1/1p1PP1Np/2n3n1/5p2/P7/1B4PP/6K1 b - - 2 32,h8g8 c7g7,1534,190,100,28,mate mateIn1 middlegame oneMove,https://lichess.org/N1vJLTaD/black#64,,True,https://lichess.org/training/sZ3mg
siAqS,7r/5kp1/2bN3p/1pN2P2/5P2/8/r6P/4R1K1 b - - 2 35,f7f6 e1e6,1081,76,98,580,endgame mate mateIn1 oneMove,https://lichess.org/2ixI5Nu8/black#70,,True,https://lichess.org/training/siAqS
siKm0,8/1k5P/p5B1/4N3/3P4/1np5/r4PP1/2K5 w - - 1 41,c1b1 a2b2,1854,81,78,103,endgame mate mateIn1 oneMove,https://lichess.org/4vmVxq2U#81,,True,https://lichess.org/training/siKm0
t4ZC5,4N1k1/5R2/8/2B1pB2/4P3/5p2/KPb3pb/5r2 b - - 15 54,g2g1q f7f8,1789,76,100,326,mate mateIn1 middlegame oneMove,https://lichess.org/cMyz2yy0/black#108,,True,https://lichess.org/training/t4ZC5
tIp9g,8/8/1R1p2p1/P1p5/8/5nk1/1P1r4/2R2K2 w - - 7 47,b6b3 d2f2,931,76,100,225,endgame master mate mateIn1 oneMove,https://lichess.org/aEU76f1Q#93,,True,https://lichess.org/training/tIp9g
tK2m2,8/p6p/1p5k/2p1n3/P1P2K2/1P2r1N1/6RP/8 b - - 9 57,e3e1 g3f5 h6h5 g2g5,1059,76,97,350,endgame mate mateIn2 short,https://lichess.org/ozaLUykr/black#114,,True,https://lichess.org/training/tK2m2
tQ7u1,1r2k3/6R1/p3NBpp/3r1p2/1pn5/8/PP2K1PP/8 b - - 7 39,b8b6 g7e7,1606,81,54,192,endgame master mate mateIn1 oneMove,https://lichess.org/Vrtt10XF/black#78,,True,https://lichess.org/training/tQ7u1
tWDTs,r1b3r1/pppkRNp1/2pb3p/5P2/5n1B/3P4/PPP2PPP/4R1K1 b - - 5 18,d6e7 e1e7,1199,76,95,566,mate mateIn1 middlegame oneMove,https://lichess.org/Yw1JRIiA/black#36,Three_Knights_Opening Three_Knights_Opening_Winawer_Defense,True,https://lichess.org/training/tWDTs
tflBC,3q1rk1/Q1R2Npp/3p1b2/3N4/4P3/7P/Pr3PP1/5bK1 b - - 0 21,d8b8 d5f6 g7f6 f7h6 g8h8 c7h7,1833,74,93,1091,discoveredAttack long mate mateIn3 middlegame,https://lichess.org/UnJY9Q7O/black#42,,True,https://lichess.org/training/tflBC
tkjhp,8/p3p3/4N2k/3P1KRp/r7/8/Pbp5/6R1 b - - 1 38,c2c1q g5g6 h6h7 e6f8 h7h8 g6g8,1983,75,93,408,endgame long mate mateIn3,https://lichess.org/MtKY6Y4t/black#76,,True,https://lichess.org/training/tkjhp
tpuKP,8/5R2/2p5/5pR1/1P5P/P3kn2/2r5/5K2 w - - 6 52,g5f5 c2f2,1782,76,95,960,endgame master mate mateIn1 oneMove,https://lichess.org/MGO4Z9Fl#103,,True,https://lichess.org/training/tpuKP
tsRR7,r2r2k1/ppp2p1R/6p1/5bN1/3nN3/3Bb3/PPP2p2/R2K4 b - - 1 20,d4f3 e4f6 g8f8 h7f7,1525,76,97,1803,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/hroYnZf8/black#40,,True,https://lichess.org/training/tsRR7
u10v4,R4N2/4P1p1/5p1k/3p3p/2nP1P2/3K2P1/7r/3n4 w - - 2 36,e7e8q h2d2,942,78,97,239,endgame hookMate mate mateIn1 oneMove,https://lichess.org/I7wuQ0cc#71,,True,https://lichess.org/training/u10v4
u1rhG,r2q2rk/7p/2pR3Q/p6N/1p2P2P/8/bPPB4/2K3n1 b - - 0 27,d8h4 h6h7 h8h7 d6h6,2314,79,95,621,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/7fvqmJ2t/black#54,,True,https://lichess.org/training/u1rhG
u2R7h,8/pp1k2N1/3P2p1/4bp2/q6r/7P/PP6/K1RR4 b - - 1 30,h4b4 c1c7 d7d8 g7e6 d8e8 c7e7,2013,75,92,564,endgame exposedKing long mate mateIn3,https://lichess.org/vSTgEO8T/black#60,,True,https://lichess.org/training/u2R7h
u6JFr,6k1/5p2/p5p1/2QPPn2/5P2/5N1P/qr4P1/4R2K w - - 1 39,e5e6 f5g3 h1g1 b2g2,1327,76,100,164,endgame mate mateIn2 short,https://lichess.org/VNmTOh1b#77,,True,https://lichess.org/training/u6JFr
u9BWl,r7/3p2k1/1p1Np1R1/2p2p1p/p1P2b1q/P4P2/1PK2P2/6R1 b - - 0 28,g7h8 d6f7 h8h7 g6g7,1386,75,100,301,endgame kingsideAttack mate mateIn2 short,https://lichess.org/ctNYMtND/black#56,,True,https://lichess.org/training/u9BWl
uQxxF,3r4/1k4Q1/pNnp1N1r/1pp1n3/4P3/P2P4/B1P2KPq/1R6 b - - 1 30,b7b6 f6d5 b6a5 g7c7 a5a4 d5c3 a4a3 b1b3,2123,77,95,750,mate mateIn4 middlegame veryLong,https://lichess.org/A6dk1wv9/black#60,,True,https://lichess.org/training/uQxxF
uTU48,8/p3R1k1/6p1/7p/3n1P2/2N4P/1r4PK/8 b - - 1 37,g7f6 c3d5 f6f5 e7e5,1546,78,100,79,endgame mate mateIn2 short,https://lichess.org/4CXtV0zo/black#74,,True,https://lichess.org/training/uTU48
uWF9S,5r1k/3pRN2/p1b1p2p/1p6/3b4/3B4/PP2K1PP/8 b - - 1 30,h8g8 f7h6 g8h8 e7h7,1113,76,89,276,endgame mate mateIn2 short,https://lichess.org/vwWrUeA5/black#60,,True,https://lichess.org/training/uWF9S
ucjWR,6k1/5pp1/4p2p/8/PN2P3/4n2P/3rn1P1/1R3R1K w - - 1 31,f1e1 e2g3 h1g1 d2g2,1062,76,100,76,discoveredAttack endgame mate mateIn2 short,https://lichess.org/rgGtzUrT#61,,True,https://lichess.org/training/ucjWR
uh223,4k3/1R6/2n1NK2/8/8/8/1pr5/8 b - - 0 50,c6a5 b7e7,1664,105,81,89,endgame mate mateIn1 oneMove,https://lichess.org/hJoCLEAa/black#100,,True,https://lichess.org/training/uh223
uk5S3,4Q3/6p1/5b1k/3p3n/8/P6K/5rP1/4R3 w - - 2 40,h3g4 f2f4 g4h3 f4h4,1493,78,99,2081,endgame mate mateIn2 short,https://lichess.org/O2vC5jND#79,,True,https://lichess.org/training/uk5S3
umPQ6,3r2k1/p1R1N3/1p5p/1n6/3B4/1P3p2/3b3P/6K1 b - - 3 33,g8f8 e7g6 f8g8 c7g7,1231,75,100,465,endgame mate mateIn2 short,https://lichess.org/PwVbhcD5/black#66,,True,https://lichess.org/training/umPQ6
uoOd3,r3r3/1p3pbp/p4np1/3pP3/3N4/1P1k1N2/P4PPP/4R1K1 b - - 0 25,f6e4 e1e3,1734,75,98,858,mate mateIn1 middlegame oneMove,https://lichess.org/yEvUJCP2/black#50,,True,https://lichess.org/training/uoOd3
urB6Y,8/1pp2k1p/2r1P3/5N2/5RP1/pP3P2/P4q2/1K1R4 b - - 0 31,f7e8 f5g7 e8e7 f4f7,1131,78,94,75,endgame mate mateIn2 short,https://lichess.org/QvSGXC64/black#62,,True,https://lichess.org/training/urB6Y
uxoxx,5R2/7p/4P3/1bB1k1pP/5pP1/1B3Pn1/P5K1/4r3 w - - 7 39,e6e7 b5f1 g2h2 e1e2 c5f2 e2f2 h2g1 f2g2,1618,75,94,378,endgame master mate mateIn4 veryLong,https://lichess.org/GAZkf1Hf#77,,True,https://lichess.org/training/uxoxx
v0236,8/6R1/4pp1p/6kP/8/1p2PK2/1r2NP2/4b3 b - - 1 45,g5h5 e2f4 h5h4 g7g4,1320,76,96,2858,endgame master masterVsMaster mate mateIn2 short,https://lichess.org/pz6PGySX/black#90,,True,https://lichess.org/training/v0236
v8lkq,8/1b6/1p2pk2/1B2n1pP/P7/R3N1n1/1r4P1/3R2K1 w - - 5 41,e3c4 b2g2,1487,76,100,675,master mate mateIn1 middlegame oneMove,https://lichess.org/8OEBq9jZ#81,,True,https://lichess.org/training/v8lkq
vCRet,4k3/6R1/3PN2p/4p1p1/4PpP1/5P2/3p2PK/2r5 b - - 0 58,d2d1q g7e7,1843,99,83,94,endgame master mate mateIn1 oneMove,https://lichess.org/Z339jLht/black#116,,True,https://lichess.org/training/vCRet
vQ776,1r3k2/R7/4pNK1/8/3p4/p7/8/8 b - - 0 52,b8b1 a7f7,1807,77,90,1211,endgame master mate mateIn1 oneMove,https://lichess.org/iobi3eg1/black#104,,True,https://lichess.org/training/vQ776
vU7C8,1r4k1/p1N4p/5Np1/2n2pP1/P2b1P2/1B5R/5r2/4K3 b - - 4 34,g8g7 h3h7 g7f8 h7f7,1909,77,91,152,mate mateIn2 middlegame short,https://lichess.org/JofPpByW/black#68,,True,https://lichess.org/training/vU7C8
vUOfb,2b4k/p7/7P/P2Bp1P1/2P1N2n/Br6/r6P/6RK w - - 2 44,g5g6 a2h2 h1h2 b3h3,2089,77,85,133,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/nVH95rgk#87,,True,https://lichess.org/training/vUOfb
vlUTs,4k3/2R3pp/p1PNp3/8/n4P2/P5K1/2r4P/8 b - - 2 35,e8d8 c7d7,1731,168,65,31,endgame master mate mateIn1 oneMove,https://lichess.org/Zj6G3t1Y/black#70,,True,https://lichess.org/training/vlUTs
vnroI,r4rk1/pp2RNb1/2p1P1P1/7p/4N2P/8/PP4P1/7K b - - 0 27,a8e8 e4f6 g7f6 f7h6 g8h8 e7h7,2033,75,94,728,endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/2cCwbdx6/black#54,,True,https://lichess.org/training/vnroI
vrKjF,2r3k1/5R2/p4Bp1/3pPpN1/3b4/3r4/6PP/5K2 b - - 0 30,c8c2 f7g7 g8f8 g5e6 f8e8 g7e7,1700,74,91,556,endgame exposedKing long mate mateIn3,https://lichess.org/FcjIkVWf/black#60,,True,https://lichess.org/training/vrKjF
vy4L9,2kb4/Q4ppp/p7/1p1p1P1n/5n1K/1NP2P2/R4P1P/4r3 w - - 7 40,f5f6 d8f6 h4g4 e1g1 g4f5 g1g5,1263,75,100,330,long mate mateIn3 middlegame,https://lichess.org/rc7KZ0qB#79,,True,https://lichess.org/training/vy4L9
vyYXY,2k2r2/R3R3/1p6/1P5p/P5p1/3P2P1/3Nn2P/5r1K w - - 3 39,h1g2 f8f2,949,106,100,45,endgame mate mateIn1 oneMove,https://lichess.org/sU34ndWW#77,,True,https://lichess.org/training/vyYXY
w09qV,2k5/pp6/1P2p3/P1P5/2P1p3/5pnP/1r6/R2R2K1 w - - 0 39,d1f1 b2g2,1552,138,47,45,endgame master mate mateIn1 oneMove,https://lichess.org/zBDqdSTg#77,,True,https://lichess.org/training/w09qV
w0q7J,q4rk1/1RR2Np1/4pB1p/rp1p4/3P4/4P3/P4PPP/6K1 b - - 0 22,g7f6 f7h6 g8h8 c7h7,880,81,100,75,endgame mate mateIn2 short,https://lichess.org/olAwlHuT/black#44,,True,https://lichess.org/training/w0q7J
wH6bK,1k1N3q/1p1Q4/r2b2p1/p4n2/5P2/3n2P1/PP3B1P/2R3K1 b - - 6 32,h8b2 c1c8,916,84,100,323,mate mateIn1 middlegame oneMove,https://lichess.org/mdBuUZIB/black#64,,True,https://lichess.org/training/wH6bK
wJish,2r1r2k/1R5p/2p1bN1N/1p6/p7/2P3PP/1P2p1PK/8 b - - 0 38,e8f8 b7h7,1059,75,100,306,arabianMate endgame mate mateIn1 oneMove,https://lichess.org/M0YFAzCd/black#76,,True,https://lichess.org/training/wJish
wMtzw,1r3k2/R7/2p2Np1/2B1P3/Kb3Pp1/8/BPr5/8 b - - 0 32,b4c5 a7f7,1866,79,91,1458,endgame mate mateIn1 oneMove,https://lichess.org/Jrqf1uhp/black#64,,True,https://lichess.org/training/wMtzw
wV3QM,5k2/3R4/5NP1/4pn2/3p4/5K2/2r5/8 b - - 0 40,c2c6 d7f7,1919,77,96,931,endgame mate mateIn1 oneMove,https://lichess.org/R77XWjKa/black#80,,True,https://lichess.org/training/wV3QM
wYVxO,4k3/7R/3N2n1/ppp3P1/1b4B1/4rP2/K7/8 b - - 5 51,e8d8 h7d7,1519,76,91,2291,endgame mate mateIn1 oneMove,https://lichess.org/lkJifzHR/black#102,,True,https://lichess.org/training/wYVxO
wjhUT,7r/1p1Np3/kP6/3P4/PR2p2b/4P3/r7/3K4 b - - 2 40,h4e1 d7c5 a6a5 b4b5,1401,75,78,13107,endgame mate mateIn2 short,https://lichess.org/HzKPxhaI/black#80,,True,https://lichess.org/training/wjhUT
wp36Z,4k3/7R/3PN1p1/p1K5/6n1/8/1r4P1/8 b - - 0 38,g4f6 h7e7,1629,117,82,36,endgame mate mateIn1 oneMove,https://lichess.org/EPjmK8rA/black#76,,True,https://lichess.org/training/wp36Z
wuQLG,r3rk2/7R/4bBN1/8/8/p6P/5PP1/6K1 b - - 0 36,f8g8 h7g7,1461,78,96,13510,endgame mate mateIn1 oneMove,https://lichess.org/A7kbojGZ/black#72,,True,https://lichess.org/training/wuQLG
wue6V,7r/1p1r2p1/p7/5N1k/b2B3P/6R1/5K2/8 b - - 6 39,h8f8 g3g5,965,78,100,136,endgame mate mateIn1 oneMove,https://lichess.org/VeMN51ak/black#78,,True,https://lichess.org/training/wue6V
x0wXw,1rb2N2/pp4pk/3p3p/4p2n/2B3R1/3P1r2/PPPQ1P1q/2KR4 b - - 3 21,h7h8 d2h6 g7h6 g4g8,1698,74,95,1208,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/A7jHsyn3/black#42,,True,https://lichess.org/training/x0wXw
x6nIE,8/1b2Q3/1p1p3p/2k5/2P2P2/6n1/3r2B1/R4K2 w - - 4 46,f1g1 d2g2,1325,76,67,111,endgame mate mateIn1 oneMove,https://lichess.org/ujkTHAxZ#91,,True,https://lichess.org/training/x6nIE
x97Ej,3rqr1k/1R4R1/4p2N/p3P2Q/Pb3P2/2p4P/2P3P1/7K b - - 0 33,e8h5 g7h7,1204,81,95,117,mate mateIn1 middlegame oneMove,https://lichess.org/WIdHJZi8/black#66,,True,https://lichess.org/training/x97Ej
xD9Cy,5k2/pR6/1p2PNp1/2b5/8/6PK/r6P/8 b - - 4 34,a2e2 b7f7,1673,79,83,262,endgame master mate mateIn1 oneMove,https://lichess.org/HK6uzpox/black#68,,True,https://lichess.org/training/xD9Cy
xNhTR,8/1p3p2/1kp3r1/3b2r1/5Qn1/P6p/1P3P2/3R2RK w - - 0 31,f2f3 g4f2 h1h2 g5g2 g1g2 g6g2,1634,75,90,523,exposedKing fork long mate mateIn3 middlegame,https://lichess.org/ilWeXslT#61,,True,https://lichess.org/training/xNhTR
xh95M,8/5p1k/4p1pp/p7/2P5/1Q3qPN/P1rr1n1P/R4RK1 w - - 0 37,b3f3 f2h3 g1h1 d2h2,1019,79,68,65,discoveredAttack hangingPiece mate mateIn2 middlegame short,https://lichess.org/Oxvq2U76#73,,True,https://lichess.org/training/xh95M
xnXAd,r3k2r/pb1p3p/1q1Np2p/1Bp1P3/8/8/PPP3PP/R4RK1 b kq - 5 16,e8e7 f1f7 e7d8 f7d7,1185,76,100,217,mate mateIn2 middlegame short,https://lichess.org/ehM9Loyf/black#32,French_Defense French_Defense_Steinitz_Attack,True,https://lichess.org/training/xnXAd
xooKA,8/6R1/3kp1p1/8/3nBP2/3Nn2P/P1r5/3K4 w - - 3 46,d1e1 c2e2,1597,80,94,455,endgame master mate mateIn1 oneMove,https://lichess.org/KpaQ3KKk#91,,True,https://lichess.org/training/xooKA
xvjiE,4k3/p5Rp/1p1BN3/3p3P/1P1Pb3/P5K1/6P1/2r4r b - - 12 35,c1c2 g7e7,1557,76,80,239,endgame mate mateIn1 oneMove,https://lichess.org/KnuAXlGY/black#70,,True,https://lichess.org/training/xvjiE
xxOdM,1r5k/p2RQBp1/2p4p/8/1n1bP3/P1N5/1PP3qP/1K1R4 w - - 0 24,d1d4 g2c2 b1a1 c2c1 c3b1 b4c2 a1a2 b8b2,1573,86,89,58,discoveredAttack fork mate mateIn4 middlegame veryLong,https://lichess.org/E8xjBdqS#47,,True,https://lichess.org/training/xxOdM
xyLXV,1r1q1r1k/5R2/1p2p2P/p2pN3/2pP1P1b/2P1nP1P/PPQK4/R7 b - - 1 29,e3c2 e5g6 h8g8 f7g7,1963,76,97,102,fork mate mateIn2 middlegame short,https://lichess.org/pkaD8hYO/black#58,,True,https://lichess.org/training/xyLXV
y8ZAU,1r6/2k3p1/4p1Pp/p2pPp1P/b1pP3N/b1n2B2/1K1B1P2/R6R w - - 2 28,b2a3 b8b3,1095,77,100,174,mate mateIn1 middlegame oneMove,https://lichess.org/8WiMAC9D#55,,True,https://lichess.org/training/y8ZAU
yCP0C,5r1k/p1R3p1/1p4Np/4B3/1P2p3/P2q3P/6PK/8 b - - 1 31,h8g8 c7g7,1367,79,94,89,endgame mate mateIn1 oneMove,https://lichess.org/rWbSIFaJ/black#62,,True,https://lichess.org/training/yCP0C
yCplC,1r5k/1b1R2q1/p1n2Q1N/8/1p6/2P5/1P4PP/1BK5 b - - 0 30,g7f6 d7h7,1378,78,55,101,mate mateIn1 middlegame oneMove,https://lichess.org/Jx0pFwnQ/black#60,,True,https://lichess.org/training/yCplC
yIgQF,4rb2/3k4/p4p1K/6p1/2N2n2/8/P1NP1nPP/1RB2R2 w - - 3 35,h6h7 e8e7 h7h8 f4g6 h8g8 e7g7,1256,86,64,42,long mate mateIn3 middlegame,https://lichess.org/qvxXysLc#69,,True,https://lichess.org/training/yIgQF
yJD1R,6R1/3r1p1p/3N1P1k/4P3/7P/3n4/8/6K1 b - - 0 45,d3e5 d6f5 h6h5 g8g5,1275,75,100,803,endgame master mate mateIn2 short,https://lichess.org/f1psSt0t/black#90,,True,https://lichess.org/training/yJD1R
yV92f,1r4k1/p1pR1R1p/b3p1p1/8/2p3N1/2b5/P6r/2K5 b - - 1 30,h2a2 g4h6 g8h8 f7h7,1776,76,86,569,mate mateIn2 middlegame short,https://lichess.org/Eq5ykrF3/black#60,,True,https://lichess.org/training/yV92f
yY77m,k4r2/6pp/N1pq2b1/2Np4/2nP4/1R5P/P4PP1/2R3K1 b - - 4 30,d6f6 a6c7 a8a7 b3b7,1631,75,99,831,mate mateIn2 middlegame queensideAttack short,https://lichess.org/9K0Mdl0L/black#60,,True,https://lichess.org/training/yY77m
ybJXQ,5k2/3R1N2/1r6/3p1n2/1P2b1p1/2B3P1/1P5K/4R3 w - - 0 38,f7g5 b6h6 g5h3 h6h3 h2g1 h3h1 g1f2 h1h2 f2f1 f5g3 f1g1 h2g2,2099,76,91,861,deflection mate mateIn5 middlegame veryLong,https://lichess.org/CdLgLjKg#75,,True,https://lichess.org/training/ybJXQ
ykF5N,5rk1/2pRRN2/1p2n2p/6p1/5nP1/4rPK1/8/8 b - - 0 42,e3e2 f7h6 g8h8 e7h7,960,76,100,138,mate mateIn2 middlegame short,https://lichess.org/DN8oc0PS/black#84,,True,https://lichess.org/training/ykF5N
ys4KL,3r3k/1R6/6BN/p1b3p1/6P1/5P2/4K1P1/2r5 b - - 10 39,d8d1 b7h7,1445,75,96,2746,endgame master mate mateIn1 oneMove,https://lichess.org/SeqfSb6Y/black#78,,True,https://lichess.org/training/ys4KL
yux3r,5k2/5R2/4K2p/6pP/1p2N3/1r2P1P1/5P2/q3b3 b - - 1 44,f8e8 e4d6 e8d8 f7d7,1717,75,95,301,endgame mate mateIn2 short,https://lichess.org/VllfQKlo/black#88,,True,https://lichess.org/training/yux3r
z0fYH,2r3k1/5p1R/4P1n1/p2p2PN/Pp6/1Pr1p3/5PK1/7R b - - 0 50,g8h7 h5f6 h7g7 h1h7 g7f8 h7f7,1703,76,92,640,doubleCheck endgame exposedKing long master mate mateIn3,https://lichess.org/rZFtSLtS/black#100,,True,https://lichess.org/training/z0fYH
z3HKY,5rk1/R1R2N1p/4p1p1/4P3/5P1n/3b3P/6r1/7K b - - 0 34,d3e4 f7h6 g8h8 c7h7,953,78,100,190,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/0b0CugvQ/black#68,,True,https://lichess.org/training/z3HKY
z4Jo2,5rk1/RR3Nbp/4p1p1/3r4/7P/6P1/4KP2/8 b - - 0 37,g7d4 f7h6 g8h8 b7h7,964,84,100,92,discoveredAttack endgame mate mateIn2 short,https://lichess.org/W68nHucf/black#74,,True,https://lichess.org/training/z4Jo2
zBCzg,Q7/1Q3ppk/1B5p/3p4/3P2b1/4n3/1r6/4K3 w - - 1 38,b6c5 b2e2,1489,79,93,188,endgame mate mateIn1 oneMove,https://lichess.org/bOGbgOg2#75,,True,https://lichess.org/training/zBCzg
zRptn,8/8/6r1/5R2/7p/4Bn1K/3Pk3/8 w - - 0 46,f5f8 g6g3,1240,76,57,160,endgame master mate mateIn1 oneMove,https://lichess.org/YNQdCKkA#91,,True,https://lichess.org/training/zRptn
zWow9,8/1B4R1/3p4/1P6/P5p1/3kn3/r5P1/4K3 w - - 13 53,g7d7 a2e2,1812,80,90,183,endgame mate mateIn1 oneMove,https://lichess.org/EXSsHhMA#105,,True,https://lichess.org/training/zWow9
zX08I,3R4/6pk/1P6/3n3p/8/5bP1/3r3P/2R3K1 w - - 7 40,b6b7 d2g2 g1f1 d5e3 f1e1 g2e2,1650,75,98,686,endgame long mate mateIn3,https://lichess.org/qt8mcOZ8#79,,True,https://lichess.org/training/zX08I
zbLix,1r6/5pk1/p3n1pp/8/K1p5/P5R1/5PPP/4R3 w - - 1 34,g3c3 e6c5 a4a5 b8b5,1672,227,57,26,endgame mate mateIn2 short,https://lichess.org/lWm2Nvzd#67,,True,https://lichess.org/training/zbLix
zpqZk,5k2/p6R/2r2NK1/2p5/5p2/5P1P/P5n1/8 b - - 2 39,c5c4 h7f7,1709,77,100,1010,endgame mate mateIn1 oneMove,https://lichess.org/0Mk2Y4Xy/black#78,,True,https://lichess.org/training/zpqZk
zuVPi,4r1k1/pp3p1p/1q3Nn1/3p2N1/8/P3r3/1PP5/1K3R1R b - - 3 32,g8g7 h1h7 g7f8 h7f7,1895,79,91,141,mate mateIn2 middlegame short,https://lichess.org/XnO6aIM3/black#64,,True,https://lichess.org/training/zuVPi
