PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref,King_x,King_y,dir_detail
Edyv5,r4q1r/pb1p2k1/1p1bP1p1/2ppN1P1/5B1p/2P1P3/PPQ2P2/R4RK1 b - - 2 21,h4h3 c2g6,572,92,100,410,master mate mateIn1 middlegame oneMove,https://lichess.org/JVSTAply/black#42,,True,https://lichess.org/training/Edyv5,6,6,Queen_below_King
4ycJZ,r2k1r2/1ppb1PR1/3p4/3P4/1pP1P3/q1BKN3/4Q3/5R2 w - - 0 49,e3c2 a3c3,574,97,97,320,mate mateIn1 middlegame oneMove,https://lichess.org/O2M0VFol#97,,True,https://lichess.org/training/4ycJZ,3,2,Queen_left_King
pd6yK,rn1q1b1r/5kpp/p3bn2/1pp3N1/8/1Q1P4/PP3PPP/RNB1K2R b KQ - 3 11,f7e7 b3e6,574,101,95,800,mate mateIn1 oneMove opening,https://lichess.org/esaFK36r/black#22,Sicilian_Defense Sicilian_Defense_French_Variation,True,https://lichess.org/training/pd6yK,4,6,Queen_below_King
5DVQp,rnb1k2r/pp1p1ppp/1q6/4P3/6n1/3BBN2/PPP2KPP/RN1Q1R2 w kq - 5 10,f2e2 b6e3,575,84,83,208,mate mateIn1 oneMove opening,https://lichess.org/eGCRfvsh#19,Horwitz_Defense Horwitz_Defense_Other_variations,True,https://lichess.org/training/5DVQp,4,1,Queen_above_King
iCfTO,1b4k1/5ppp/8/2P5/5P2/R3P1Pb/3Q3P/1q4K1 w - - 1 29,g1f2 b1f1,575,105,82,354,endgame mate mateIn1 oneMove,https://lichess.org/C6rKAEHl#57,,True,https://lichess.org/training/iCfTO,5,1,Queen_below_King
9ifCM,rnb2rk1/pp1p2pp/1qp5/4pP2/4N1n1/3PBN2/PPP2KPP/R2Q1B1R w - - 5 10,f2e2 b6e3,575,85,78,136,mate mateIn1 oneMove opening,https://lichess.org/6iXEU7jI#19,Latvian_Gambit_Accepted Latvian_Gambit_Accepted_Other_variations,True,https://lichess.org/training/9ifCM,4,1,Queen_above_King
ESmLC,r2q1r2/ppp2kp1/1bnpbn2/4p1N1/7B/1QPP4/PP3PPP/R4RK1 b - - 0 14,f7e7 b3e6,577,81,100,74,mate mateIn1 middlegame oneMove,https://lichess.org/jHVGZpQa/black#28,Italian_Game Italian_Game_Classical_Variation,True,https://lichess.org/training/ESmLC,4,6,Queen_below_King
79MUM,r2q1b1r/ppp2kpp/2n1bn2/6N1/4p3/1QP5/PP3PPP/RNB2RK1 b - - 3 10,f7e7 b3e6,578,101,98,1017,mate mateIn1 oneMove opening,https://lichess.org/dlH01kay/black#20,Danish_Gambit Danish_Gambit_Other_variations,True,https://lichess.org/training/79MUM,4,6,Queen_below_King
90VkF,1k5r/pbpn3q/1p1p4/3Pp1B1/P1P1P1P1/2NQ1P2/1P4r1/3R1RK1 w - - 1 26,g1g2 h7h2,580,103,96,302,mate mateIn1 middlegame oneMove,https://lichess.org/XvwHT50S#51,,True,https://lichess.org/training/90VkF,6,1,Queen_right_King
bA8rB,r1b1k2r/pppp3p/4p1pP/4N1q1/4n3/6P1/PPP3K1/RN1Q1B1R w kq - 0 14,e5f3 g5g3,580,102,94,779,master mate mateIn1 oneMove opening,https://lichess.org/QpIZRx1t#27,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,True,https://lichess.org/training/bA8rB,6,1,Queen_above_King
3wmRj,r2q1b1r/ppp1p1k1/2n2np1/3p4/6b1/3B1NQP/PPPP1PP1/RNB1K2R b KQ - 0 10,g4f3 g3g6,580,86,100,312,mate mateIn1 oneMove opening,https://lichess.org/yWe3jyH9/black#20,Duras_Gambit Duras_Gambit_Other_variations,True,https://lichess.org/training/3wmRj,6,6,Queen_below_King
9c6Oa,rnb1k2r/p2p1ppp/2p1p3/Ppq5/3NPPn1/2N1B3/1PP1K1PP/R2Q1B1R w kq b6 0 11,d4f3 c5e3,582,87,85,344,mate mateIn1 oneMove opening,https://lichess.org/LNggS18m#21,French_Defense French_Defense_La_Bourdonnais_Variation,True,https://lichess.org/training/9c6Oa,4,1,Queen_above_King
FlGaV,1r1q1b1r/p3k1pp/2B1pp2/3Pn1B1/2p5/2P3PQ/PP3P1P/RN4K1 b - - 0 17,f6g5 h3e6,584,104,93,383,mate mateIn1 middlegame oneMove,https://lichess.org/nkQ2bUVE/black#34,Sicilian_Defense Sicilian_Defense_Old_Sicilian,True,https://lichess.org/training/FlGaV,4,6,Queen_below_King
Bktt9,r2q2Nr/ppp1kp2/2np3p/2b1p3/2B1P3/3P1Q2/PPP2PPP/R4RK1 b - - 2 13,h8g8 f3f7,584,86,100,132,mate mateIn1 middlegame oneMove,https://lichess.org/hIJyt6oT/black#26,Italian_Game Italian_Game_Giuoco_Pianissimo,True,https://lichess.org/training/Bktt9,4,6,Queen_right_King
0SWa8,r1b1k2r/pp1p1ppp/1qn5/4p3/4P1n1/2N1BN2/PPP2KPP/R2Q1B1R w kq - 3 10,f2e2 b6e3,586,91,78,315,mate mateIn1 oneMove opening,https://lichess.org/KxHfMgzD#19,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation,True,https://lichess.org/training/0SWa8,4,1,Queen_above_King
rI6vH,r2q3r/pp3pk1/3p2pp/2p4N/2B5/5Q2/PPP3PP/R5K1 b - - 2 18,g6h5 f3f7,586,91,100,167,endgame mate mateIn1 oneMove,https://lichess.org/TY3VVfc9/black#36,Blackmar-Diemer_Gambit_Declined Blackmar-Diemer_Gambit_Declined_Brombacher_Countergambit,True,https://lichess.org/training/rI6vH,6,6,Queen_left_King
Xg1i8,r2q1b1r/ppp2kpp/2npbn2/4p1N1/1P2P3/1QP5/P2P1PPP/RNB2RK1 b - - 4 9,f7e7 b3e6,587,96,83,464,mate mateIn1 oneMove opening,https://lichess.org/gyHP96ZH/black#18,Italian_Game Italian_Game_Paris_Defense,True,https://lichess.org/training/Xg1i8,4,6,Queen_below_King
q8Y5F,8/k5Q1/4r3/p1p5/5p2/3P1B2/qP3PP1/5K2 b - - 1 40,a7b6 g7b7,587,81,67,120,endgame mate mateIn1 oneMove,https://lichess.org/2A3G9eyT/black#80,,True,https://lichess.org/training/q8Y5F,1,5,Queen_above_King
x7iye,5q1r/2rRk2p/5pp1/3Q4/2p1P3/P4P2/1PP3PP/2KR4 b - - 0 29,c7d7 d5d7,588,103,94,598,endgame mate mateIn1 oneMove,https://lichess.org/JdgTFCnD/black#58,,True,https://lichess.org/training/x7iye,4,6,Queen_left_King
9pUGA,8/pq4bk/7p/5p2/8/1K1Qp3/P3N2P/3R4 w - - 4 42,b3c2 b7b2,588,87,81,363,endgame mate mateIn1 oneMove,https://lichess.org/aKcN30tj#83,,True,https://lichess.org/training/9pUGA,2,1,Queen_left_King
smkh7,r2q1b1r/pp2k1p1/2p1pn1p/8/3P2P1/1B2Q3/PPPN4/R3K3 b Q - 0 18,f6g4 e3e6,589,87,81,308,mate mateIn1 middlegame oneMove,https://lichess.org/0c07tOze/black#36,Caro-Kann_Defense Caro-Kann_Defense_Mieses_Gambit,True,https://lichess.org/training/smkh7,4,6,Queen_below_King
L1g3Q,rnb2rk1/pp1p1ppp/1qp5/8/4P1n1/3PBN2/PPP2KPP/RN1Q1B1R w - - 4 9,f2e2 b6e3,590,87,100,228,mate mateIn1 oneMove opening,https://lichess.org/KL4cYuOY#17,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit,True,https://lichess.org/training/L1g3Q,4,1,Queen_above_King
9WURJ,5rk1/1p4R1/p1n1qp2/3pp3/3P2P1/1PP2P2/P4K1Q/7R b - - 0 37,g8g7 h2h7,591,81,79,182,endgame master mate mateIn1 oneMove,https://lichess.org/kB4w4qFg/black#74,,True,https://lichess.org/training/9WURJ,6,6,Queen_right_King
1IgC4,r1b1r1k1/pp3ppp/3b1q2/3p4/3nn1P1/P2B1N1P/1P1N1PK1/R1BQ3R w - - 0 14,f3d4 f6f2,591,86,95,514,mate mateIn1 oneMove opening,https://lichess.org/eu0CjJ5Z#27,Indian_Defense Indian_Defense_Anti-Nimzo-Indian,True,https://lichess.org/training/1IgC4,6,1,Queen_left_King
biPH2,5r1r/p2q1pk1/4b1R1/1p1pP2p/3P4/1PP2NQ1/6RP/2B3K1 b - - 0 29,f7g6 g3g6,591,110,83,349,mate mateIn1 middlegame oneMove,https://lichess.org/UXFgHpfL/black#58,,True,https://lichess.org/training/biPH2,6,6,Queen_below_King
wRZXD,r1bq3r/ppp1kNpp/2np1p1n/2b1p2Q/2B1P3/3P4/PPP2PPP/RNB1K2R b KQ - 3 8,h6f7 h5f7,593,96,96,616,mate mateIn1 oneMove opening,https://lichess.org/ePjYBH3X/black#16,Italian_Game Italian_Game_Giuoco_Pianissimo,True,https://lichess.org/training/wRZXD,4,6,Queen_right_King
7B68t,3r4/4kp1p/p1pq2b1/4p2P/1P6/3PP3/P4QP1/5RK1 b - - 0 28,g6d3 f2f7,593,109,94,261,endgame mate mateIn1 oneMove,https://lichess.org/HPsneIfL/black#56,,True,https://lichess.org/training/7B68t,4,6,Queen_right_King
0s9af,5rk1/4pp1p/p2P2p1/1p4P1/4R3/2bR1Q2/2P3PP/q2K4 w - - 2 24,d1e2 a1e1,594,81,100,218,endgame master mate mateIn1 oneMove,https://lichess.org/fnmfxQUa#47,,True,https://lichess.org/training/0s9af,4,1,Queen_below_King
zTYJ3,r1b4r/pp1p1Rk1/7p/3Qn3/2B5/2P1q3/P5PP/R6K b - - 0 17,e5f7 d5f7,597,96,95,211,mate mateIn1 middlegame oneMove,https://lichess.org/0dJubAM7/black#34,Sicilian_Defense Sicilian_Defense_Old_Sicilian,True,https://lichess.org/training/zTYJ3,6,6,Queen_left_King
piB1z,rn1q1bnr/pbp1k1pp/1p1p4/4p1N1/4P1Q1/3P4/PPP2PPP/RNB1K2R b KQ - 3 7,g8f6 g4e6,597,102,56,36,mate mateIn1 oneMove opening,https://lichess.org/KB6rpx9H/black#14,Owen_Defense Owen_Defense_Other_variations,True,https://lichess.org/training/piB1z,4,6,Queen_below_King
Xl6DU,r2q1bnr/ppp1k1pp/2np4/6NQ/3pP3/2P4P/PP3PP1/RNB1K2R b KQ - 0 9,g8f6 h5f7,597,87,100,313,mate mateIn1 oneMove opening,https://lichess.org/ED64cMRe/black#18,Center_Game Center_Game_von_der_Lasa_Gambit,True,https://lichess.org/training/Xl6DU,4,6,Queen_right_King
qJBkC,5r1k/6pp/3p4/N3p3/3pP3/1P1R1PP1/P1r1K1QP/2q2R2 w - - 3 36,d3d2 c1d2,598,85,100,145,mate mateIn1 middlegame oneMove,https://lichess.org/BkqVtqge#71,,True,https://lichess.org/training/qJBkC,4,1,Queen_left_King
AxICF,3r1r2/pR1qk2p/2p1p1p1/8/P2PQ3/2P5/5PPP/4R1K1 b - - 1 25,d7b7 e4e6,599,88,74,198,endgame mate mateIn1 oneMove,https://lichess.org/dP63p8UQ/black#50,,True,https://lichess.org/training/AxICF,4,6,Queen_below_King
69MU0,r2q1b1r/ppp2kpp/2npbn2/6N1/4Pp2/1QP5/PP1P2PP/RNB2RK1 b - - 3 9,f7e7 b3e6,601,84,79,90,mate mateIn1 oneMove opening,https://lichess.org/Olk5cpUs/black#18,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,True,https://lichess.org/training/69MU0,4,6,Queen_below_King
PGRNS,r1bq3r/pp4pp/n2bk3/3Bp3/8/P4Q2/1PPP1PPP/R1B2RK1 b - - 0 13,e6e7 f3f7,601,94,85,130,mate mateIn1 oneMove opening,https://lichess.org/V1e0i8HC/black#26,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/PGRNS,4,6,Queen_right_King
JZykj,rn2k1nr/pp3ppp/2pp4/2b1p3/2B1PP1q/2NP1P1P/PPP5/R1BQK2R w KQkq - 1 9,e1e2 h4f2,602,89,74,134,mate mateIn1 oneMove opening,https://lichess.org/LiWv0qBC#17,Vienna_Game Vienna_Game_Anderssen_Defense,True,https://lichess.org/training/JZykj,4,1,Queen_right_King
jJAC6,q6B/p3bk1p/3p1pp1/7b/3p4/1P1P3P/P1P2K2/RN2Q2R w - - 0 17,h1g1 a8f3,602,86,100,185,mate mateIn1 middlegame oneMove,https://lichess.org/LxSmw6p7#33,Sicilian_Defense Sicilian_Defense_Old_Sicilian,True,https://lichess.org/training/jJAC6,5,1,Queen_above_King
ACBQv,rnb2rk1/pp3ppp/1qpp4/8/4P1n1/2NPBN2/PPP2KPP/R2Q1B1R w - - 4 10,f2e2 b6e3,602,84,100,136,mate mateIn1 oneMove opening,https://lichess.org/EDBfjkvA#19,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit,True,https://lichess.org/training/ACBQv,4,1,Queen_above_King
Kavhi,5r1r/4qpk1/pp2b1Rp/2p1P1p1/4Q3/1P1B4/P1P3PP/5RK1 b - - 7 27,f7g6 e4g6,602,83,84,115,mate mateIn1 middlegame oneMove,https://lichess.org/ZTaeRsOd/black#54,,True,https://lichess.org/training/Kavhi,6,6,Queen_below_King
qNi9r,1r1r1k2/np3p1Q/pN1bp3/3p2q1/1P1P4/P3P1P1/1B4K1/2R4R w - - 1 28,c1f1 g5g3,604,84,86,162,mate mateIn1 middlegame oneMove,https://lichess.org/KM30Wz6d#55,,True,https://lichess.org/training/qNi9r,6,1,Queen_above_King
r1yRy,6k1/2p2ppp/1pP5/p3N3/5P2/P3P1Pb/3Q3P/1q4K1 w - - 1 31,g1f2 b1f1,604,91,100,203,endgame mate mateIn1 oneMove,https://lichess.org/V21QeqLk#61,,True,https://lichess.org/training/r1yRy,5,1,Queen_below_King
IfRMd,rnbq1bnr/ppp1p1p1/2k4p/1Q6/2B1p3/8/PPPP1PPP/RNB1K2R b KQ - 11 10,c6d6 b5d5,605,104,95,1273,mate mateIn1 oneMove opening,https://lichess.org/gtX4qZDD/black#20,Zukertort_Opening Zukertort_Opening_Tennison_Gambit,True,https://lichess.org/training/IfRMd,3,5,Queen_below_King
K4pIi,r5k1/2b3pn/p2qp2p/3p4/1P1Pp3/2P3rP/2B1QPK1/2B2R1R w - - 0 34,f2g3 d6g3,606,94,100,77,mate mateIn1 middlegame oneMove,https://lichess.org/bgemEoYE#67,,True,https://lichess.org/training/K4pIi,6,1,Queen_above_King
HhbMd,3Q2k1/1p3R1p/p2pq1pB/5n2/P1r5/7P/1P4PK/8 b - - 4 30,g8f7 d8f8,606,82,100,146,endgame mate mateIn1 oneMove,https://lichess.org/az98L6jP/black#60,,True,https://lichess.org/training/HhbMd,5,6,Queen_above_King
GwgrD,3r1r2/ppp3kp/2n1bq2/5p2/6P1/2NBPN2/PPP2P1Q/R3K3 b Q - 0 17,f5g4 h2h7,607,91,86,374,mate mateIn1 middlegame oneMove,https://lichess.org/FwWFiNmK/black#34,Indian_Defense Indian_Defense_Other_variations,True,https://lichess.org/training/GwgrD,6,6,Queen_right_King
qUg3u,8/5p1p/4b1k1/1Q6/5K2/P6r/8/8 b - - 2 44,h3a3 b5g5,607,83,85,358,endgame master mate mateIn1 oneMove,https://lichess.org/VsqZbIqC/black#88,,True,https://lichess.org/training/qUg3u,6,5,Queen_below_King
6MFvg,6k1/5p2/1p5p/3P1Pp1/1P1b4/5Q1P/P3B3/2q2K2 w - - 9 41,f1g2 c1g1,607,85,76,127,endgame mate mateIn1 oneMove,https://lichess.org/LsDd92sY#81,,True,https://lichess.org/training/6MFvg,6,1,Queen_below_King
gf85I,r2q1b1r/ppp2kpp/2npbn2/6N1/4P3/1QP5/PP3PPP/RNB1K2R b KQ - 3 9,f7e7 b3e6,608,103,97,621,mate mateIn1 oneMove opening,https://lichess.org/eRIPvUDS/black#18,Danish_Gambit Danish_Gambit_Other_variations,True,https://lichess.org/training/gf85I,4,6,Queen_below_King
nevzh,8/pb3pk1/1p1b2pq/8/2B3P1/1P3P1K/P3Q2P/5R2 w - - 9 37,h3g2 h6h2,610,97,96,258,endgame master mate mateIn1 oneMove,https://lichess.org/fKlGoB7f#73,,True,https://lichess.org/training/nevzh,6,1,Queen_right_King
kbbuJ,8/p2r3p/2r1kp2/3p1b2/5Q2/2P1P3/7P/5RK1 b - - 3 35,f5g6 f4f6,610,85,79,162,endgame master mate mateIn1 oneMove,https://lichess.org/3Gd7633O/black#70,,True,https://lichess.org/training/kbbuJ,4,5,Queen_right_King
RwOrn,5rk1/6p1/p6p/8/b1pP4/P1R1RP2/1P3Q2/2K4q w - - 6 46,c1d2 h1d1,610,121,92,274,endgame mate mateIn1 oneMove,https://lichess.org/u9HKNHJE#91,,True,https://lichess.org/training/RwOrn,3,1,Queen_below_King
myFjO,8/5p1k/6p1/2P2q1p/3Q2b1/4K3/7P/3R4 w - - 4 41,d1d2 f5f3,610,125,62,22,endgame mate mateIn1 oneMove,https://lichess.org/S8gN2A9R#81,,True,https://lichess.org/training/myFjO,4,2,Queen_right_King
cHYSA,rnb1k2r/pp1p1ppp/1qp5/8/4P1n1/3PBN2/PPP2KPP/RN1Q1B1R w kq - 4 8,f2e2 b6e3,611,85,100,557,mate mateIn1 oneMove opening,https://lichess.org/w4KcLfHA#15,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit,True,https://lichess.org/training/cHYSA,4,1,Queen_above_King
8zNnT,rn2k1nr/pp3p1p/1qpB4/6b1/4P3/2NP1Pp1/PPPK4/R2Q1B1R w kq - 1 15,d2e2 b6f2,615,88,100,55,mate mateIn1 middlegame oneMove,https://lichess.org/6PXKg25c#29,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit,True,https://lichess.org/training/8zNnT,4,1,Queen_right_King
K1tet,8/2p3Q1/3kp3/1p1qB2p/bP3P2/K7/P7/8 b - - 6 54,d6c6 g7c7,615,84,100,93,endgame mate mateIn1 oneMove,https://lichess.org/5tadISAQ/black#108,,True,https://lichess.org/training/K1tet,2,5,Queen_above_King
cyBIi,r6r/pp3pk1/2p4q/3pbQp1/8/2P2R1B/PP3PPP/5RK1 b - - 1 22,e5c7 f5f7,616,93,99,780,mate mateIn1 middlegame oneMove,https://lichess.org/97e3sJi7/black#44,,True,https://lichess.org/training/cyBIi,6,6,Queen_left_King
9BZsO,rn1q1r2/pp2b1k1/3p1N2/8/3pBpP1/2P4Q/PP3P2/R3K3 b Q - 0 20,e7f6 h3h7,617,90,79,83,master mate mateIn1 middlegame oneMove,https://lichess.org/b5zJGxNr/black#40,,True,https://lichess.org/training/9BZsO,6,6,Queen_right_King
Bqt1p,r1b1k2r/pp1n1ppp/1qpp4/4p3/2B1P1n1/2NPBN2/PPP2KPP/R2Q1R2 w kq - 4 10,f2e2 b6e3,619,95,100,239,mate mateIn1 middlegame oneMove,https://lichess.org/qDhw5HNh#19,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit,True,https://lichess.org/training/Bqt1p,4,1,Queen_above_King
ZZmg8,r2qkbnr/ppp3pp/2np1p2/5P1Q/2BpP3/8/PPP3PP/RNB1K2R b KQkq - 2 8,e8e7 h5f7,620,87,100,298,mate mateIn1 oneMove opening,https://lichess.org/aHnGyfwd/black#16,Kings_Gambit Kings_Gambit_Other_variations,True,https://lichess.org/training/ZZmg8,4,6,Queen_right_King
WVP93,8/7k/6pb/pN3p1p/2Pp3P/PP1P2P1/1K2QP2/7q w - - 5 35,b2c2 h1c1,621,102,88,465,endgame master mate mateIn1 oneMove,https://lichess.org/9bZff067#69,,True,https://lichess.org/training/WVP93,2,1,Queen_below_King
MBCSQ,rnb2rk1/pp1p2pp/1qp5/8/4P1n1/2N1BN2/PPP2KPP/R2Q1B1R w - - 3 10,f2e2 b6e3,621,97,80,354,mate mateIn1 oneMove opening,https://lichess.org/s70tPRtO#19,Englund_Gambit Englund_Gambit_Other_variations,True,https://lichess.org/training/MBCSQ,4,1,Queen_above_King
lfEMZ,3r3r/pQ2bpk1/5n1p/6p1/2B1p3/P5B1/1pPq1PPP/1K3R2 b - - 3 23,e7a3 b7f7,622,94,76,134,mate mateIn1 middlegame oneMove,https://lichess.org/lmvZLnkT/black#46,,True,https://lichess.org/training/lfEMZ,6,6,Queen_left_King
cePFX,1r1r4/2kR4/pp2p1Bp/6q1/2P3p1/1P1Qb3/P5PP/1K1R4 b - - 0 26,d8d7 d3d7,623,101,48,90,mate mateIn1 middlegame oneMove,https://lichess.org/eeL2lgDA/black#52,,True,https://lichess.org/training/cePFX,2,6,Queen_right_King
dU7ua,r1b1k2r/ppq2ppp/2n5/8/4n3/5Nb1/PPPPP1KP/RNBQ1B1R w kq - 0 9,h2g3 c7g3,623,90,87,357,mate mateIn1 oneMove opening,https://lichess.org/whaDjQdf#17,Bird_Opening Bird_Opening_Froms_Gambit,True,https://lichess.org/training/dU7ua,6,1,Queen_above_King
K59Sf,7Q/2kp4/p1q1p3/1p1rB1p1/5n2/2P5/PP3R2/6K1 b - - 9 38,c7b7 h8b8,624,89,99,805,endgame mate mateIn1 oneMove,https://lichess.org/exqFFZkM/black#76,,True,https://lichess.org/training/K59Sf,1,6,Queen_above_King
51JIi,r2q1b1r/ppp2kpp/2npbn2/4p1N1/1P1PP3/1QP5/P4PPP/RNB1K2R b KQ - 4 9,f7e7 b3e6,624,83,86,99,mate mateIn1 oneMove opening,https://lichess.org/IUFU6Vj2/black#18,Ponziani_Opening Ponziani_Opening_Neumann_Gambit,True,https://lichess.org/training/51JIi,4,6,Queen_below_King
sumv1,r2q1bnr/ppp2kpp/2npb3/3Q2N1/4P3/2p5/PP3PPP/RNB1K2R b KQ - 3 8,f7e7 d5e6,624,97,70,427,mate mateIn1 oneMove opening,https://lichess.org/optHYMAl/black#16,,True,https://lichess.org/training/sumv1,4,6,Queen_below_King
XrqnM,r1b2r2/ppp3kp/2n1pq2/3p2Np/3P4/3Q1N2/PPP1BPP1/R3K3 b Q - 3 15,e6e5 d3h7,625,87,100,698,mate mateIn1 middlegame oneMove,https://lichess.org/TddYyE4Y/black#30,French_Defense French_Defense_Normal_Variation,True,https://lichess.org/training/XrqnM,6,6,Queen_right_King
0MCRe,r4rk1/7q/pp3p2/2p1bN2/P2pP3/1P1P1RP1/2PQ2KP/5R2 w - - 4 31,g3g4 h7h2,627,108,94,470,master mate mateIn1 middlegame oneMove,https://lichess.org/gPoHwTfb#61,,True,https://lichess.org/training/0MCRe,6,1,Queen_right_King
tkVRi,5r1r/4qpk1/p1n1p1R1/1p1pP3/3P2Qp/2PB3P/PP4P1/5RK1 b - - 0 25,f7g6 g4g6,628,85,79,130,mate mateIn1 middlegame oneMove,https://lichess.org/4HYYrUYs/black#50,,True,https://lichess.org/training/tkVRi,6,6,Queen_below_King
OMFQU,rn1qkbnr/ppp3pp/3p1p2/7Q/2B1Pp2/7P/PPPP2P1/RNB1K2R b KQkq - 1 7,e8e7 h5f7,629,99,97,461,mate mateIn1 oneMove opening,https://lichess.org/ddPs82ex/black#14,Kings_Gambit Kings_Gambit_Other_variations,True,https://lichess.org/training/OMFQU,4,6,Queen_right_King
ub89b,3r4/1p3p2/6kR/P4q2/6n1/4Q1P1/3BK2P/8 b - - 5 47,g4h6 e3h6,630,80,83,136,endgame mate mateIn1 oneMove,https://lichess.org/QMVcuD1A/black#94,,True,https://lichess.org/training/ub89b,6,5,Queen_right_King
fc8Hg,r2k4/1pp2B2/p2p4/8/Q1PnP2p/P1N5/1K1q4/R4R2 w - - 1 30,a4c2 d2c2,630,84,86,359,mate mateIn1 middlegame oneMove,https://lichess.org/3Z7cKr6w#59,,True,https://lichess.org/training/fc8Hg,1,1,Queen_right_King
h1yhN,1k1r4/1p6/p2r1q2/2pP1B2/2P4p/bP1Q3P/P1K1R3/3R4 w - - 7 39,f5g4 f6b2,630,86,91,224,master mate mateIn1 middlegame oneMove,https://lichess.org/ogEEx0x7#77,,True,https://lichess.org/training/h1yhN,2,1,Queen_left_King
5WpQR,r1bq1bNr/ppp1kp1p/2np2p1/8/2B1p3/4PQ2/PPPP1PPP/R1B1K1NR b KQ - 2 8,h8g8 f3f7,632,95,98,603,mate mateIn1 oneMove opening,https://lichess.org/LSEf6fn2/black#16,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,True,https://lichess.org/training/5WpQR,4,6,Queen_right_King
L5nWk,2R5/1p3pk1/p3p1p1/1b2P1Pp/3Q1P1P/2P5/q2K4/8 w - - 1 38,d2e3 a2e2,633,83,76,142,endgame mate mateIn1 oneMove,https://lichess.org/cjvE47ST#75,,True,https://lichess.org/training/L5nWk,4,2,Queen_below_King
vIYEB,rn2k2r/ppp2ppp/3p4/2b1p3/4P1Pq/2NP1P2/PPP4P/R1BQKB1R w KQkq - 1 8,e1e2 h4f2,634,89,90,198,mate mateIn1 oneMove opening,https://lichess.org/wXPSdvdQ#15,Alekhine_Defense Alekhine_Defense_Maroczy_Variation,True,https://lichess.org/training/vIYEB,4,1,Queen_right_King
vlmQS,rnb1k2r/pp1p1ppp/1qp5/4p3/2B1P1n1/3PBN2/PPP2KPP/RN1Q1R2 w kq - 3 8,f2e2 b6e3,634,87,100,114,mate mateIn1 oneMove opening,https://lichess.org/5ZxjPONZ#15,Kings_Pawn_Game Kings_Pawn_Game_Busch-Gass_Gambit,True,https://lichess.org/training/vlmQS,4,1,Queen_above_King
m9Kkb,rnb1k2r/pp1p1ppp/1qp5/4p3/2B1P1n1/2N1BN2/PPP2KPP/R2Q1R2 w kq - 4 9,f2e2 b6e3,635,86,100,201,mate mateIn1 middlegame oneMove,https://lichess.org/m8t5HnRt#17,Bishops_Opening Bishops_Opening_Lewis_Gambit,True,https://lichess.org/training/m9Kkb,4,1,Queen_above_King
xEFsc,1r1r4/2k1b1p1/p2p1q1p/1pp2R2/5P2/2P1PQ2/PP3PBP/2K4R b - - 5 29,f6f5 f3c6,636,84,78,604,mate mateIn1 middlegame oneMove,https://lichess.org/CNNiLpHH/black#58,,True,https://lichess.org/training/xEFsc,2,6,Queen_below_King
sAmy2,rn2r1k1/pp4pp/1qp3p1/8/4nQP1/2P2N1P/PPP2P2/R1B2K1R w - - 3 17,f1g2 b6f2,636,86,100,64,mate mateIn1 middlegame oneMove,https://lichess.org/2lvI0XnU#33,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,True,https://lichess.org/training/sAmy2,6,1,Queen_left_King
s04yr,r1bq4/ppp1k1p1/2np1n2/2bNp1N1/4P3/3P1Q2/PPP2PP1/R3K2R b KQ - 1 14,f6d5 f3f7,637,87,71,95,mate mateIn1 middlegame oneMove,https://lichess.org/8aiJoPte/black#28,Italian_Game Italian_Game_Giuoco_Pianissimo,True,https://lichess.org/training/s04yr,4,6,Queen_right_King
AZ5Ym,r2q1b1r/ppp2kpp/2npbn2/4p1N1/4P3/1QP5/PP1P1PPP/RNB2RK1 b - - 3 8,f7e7 b3e6,637,89,72,499,mate mateIn1 oneMove opening,https://lichess.org/iZyNX67l/black#16,Italian_Game Italian_Game_Paris_Defense,True,https://lichess.org/training/AZ5Ym,4,6,Queen_below_King
yZXbn,rn3rk1/1pp2ppp/1b6/pP2p1q1/P7/2PPPP1P/R2NK3/3Q1B1R w - - 3 16,d2e4 g5e3,638,89,91,4092,mate mateIn1 middlegame oneMove,https://lichess.org/R1ARlXDP#31,Kings_Pawn_Game Kings_Pawn_Game_Other_variations,True,https://lichess.org/training/yZXbn,4,1,Queen_above_King
VXIS4,r1bq3r/ppp1kNpp/1bnp1p1n/4p2Q/2BPP3/2P5/PP3PPP/RNB1K2R b KQ - 3 9,h6f7 h5f7,639,88,100,151,mate mateIn1 oneMove opening,https://lichess.org/EB6kc1nH/black#18,Italian_Game Italian_Game_Classical_Variation,True,https://lichess.org/training/VXIS4,4,6,Queen_right_King
