PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,Quadrant,rook_king_dir,puzzle_ref
excjh,r1b1rbk1/p1p2B1p/1p4p1/6P1/4P3/2P5/PB4PP/n4R1K b - - 0 18,g8g7 c3c4 e8e5 b2e5,1475,76,95,24597,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/NxoZdjgc/black#36,Vienna_Game Vienna_Game_Vienna_Gambit,True,,,https://lichess.org/training/excjh
fIwbj,r1b2knr/ppp3bp/2nq4/8/2PP1B2/2N2Q2/PP3PBP/R3R1K1 b - - 0 14,d6g6 f4d6,1475,75,84,197,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/Zo593zfA/black#28,English_Opening English_Opening_Great_Snake_Variation,True,,,https://lichess.org/training/fIwbj
HkCot,6k1/2R1R1pp/p5p1/2B5/6b1/1Pr5/P4P1P/3r2K1 w - - 6 29,g1g2 g4h3,1476,77,73,540,endgame mate mateIn1 oneMove,https://lichess.org/S5Uf9iaR#57,,True,,,https://lichess.org/training/HkCot
XjT5g,4r2k/7p/q5p1/2pQbp2/7B/2N2K2/1P4RP/7R w - - 0 40,d5f7 a6d3 f3f2 e5d4,1476,75,100,1201,mate mateIn2 middlegame short,https://lichess.org/T61Kiuzt#79,,True,,,https://lichess.org/training/XjT5g
Kccex,1rb2b1r/1pN1kpp1/p1n1pn1p/4p1N1/2B5/1P6/P4PPP/R1BR2K1 b - - 0 14,h6g5 c1a3 c6b4 a3b4,1476,78,97,10076,mate mateIn2 middlegame short,https://lichess.org/hrS9ND5w/black#28,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,True,,,https://lichess.org/training/Kccex
p0SlX,6Q1/p2n1P2/bpkb4/3p2P1/3r4/1P2p3/P1P5/R3KR2 w Q - 0 33,f1f3 d6b4 c2c3 b4c3,1476,75,88,151,mate mateIn2 middlegame short,https://lichess.org/jCxOtfYp#65,,True,,,https://lichess.org/training/p0SlX
lcAM8,r3k1nr/pp3ppp/4b3/1B2P3/4p3/2P1B3/P4PPP/3RK2R b Kkq - 2 13,e8e7 e3c5,1476,82,66,442,mate mateIn1 middlegame oneMove,https://lichess.org/61ujSVz0/black#26,Sicilian_Defense Sicilian_Defense_Alapin_Variation,True,,,https://lichess.org/training/lcAM8
TMShc,3r1rk1/p1Q1n1bp/1p2pqp1/8/2P2B2/2N1P3/PP2BPbP/R3K2R w KQ - 0 14,h1g1 f6c3 b2c3 g7c3,1476,76,97,5203,mate mateIn2 middlegame sacrifice short,https://lichess.org/hR1UifQ1#27,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense,True,,,https://lichess.org/training/TMShc
yDwlO,r3kb1r/ppp2ppp/2n1bn2/qN2p3/Q7/4B3/PPP3PP/2KR1BNR b kq - 3 11,a5a4 b5c7 e8e7 e3c5,1476,76,93,1445,fork mate mateIn2 opening short,https://lichess.org/jRbTyXNA/black#22,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Ryder_Gambit,True,,,https://lichess.org/training/yDwlO
xkrGU,2r5/7k/3pbP2/1p2p1K1/pP1pP2P/P2P4/2PB2P1/3B4 w - - 1 48,g2g4 c8g8 g5h5 e6f7,1477,75,83,266,endgame mate mateIn2 short,https://lichess.org/rqPxMMdl#95,,True,,,https://lichess.org/training/xkrGU
8Yjzm,8/3r4/3P2p1/3R4/1B2p2b/4kp2/P7/5K2 b - - 1 54,g6g5 b4d2,1477,76,96,398,endgame mate mateIn1 oneMove,https://lichess.org/xlELfoDQ/black#108,,True,,,https://lichess.org/training/8Yjzm
LYsE0,7Q/4kb2/3p2p1/2p1p2P/3nP3/6PB/r7/6K1 w - - 2 38,h5h6 d4f3 g1f1 f7c4,1477,75,93,699,endgame mate mateIn2 short,https://lichess.org/9hHqpDV6#75,,True,,,https://lichess.org/training/LYsE0
XkkTh,4R3/5p2/3r1P2/5r1p/3B1kp1/2P5/5PK1/8 b - - 7 50,h5h4 d4e3,1477,149,75,158,endgame mate mateIn1 oneMove,https://lichess.org/853WFFmC/black#100,,True,,,https://lichess.org/training/XkkTh
IiLxP,3r2k1/p4p1p/bp2p1p1/2p1P2q/4QBPP/2P1PP2/PP3K2/RB5r w - - 0 22,g4h5 d8d2 f2g3 h1g1 g3h3 a6f1,1477,75,97,21026,long mate mateIn3 middlegame,https://lichess.org/ObEPVLiH#43,,True,,,https://lichess.org/training/IiLxP
9rvt7,r4rk1/ppbn1p1p/2p2N2/4PP2/2pP3B/5K1P/Pn2N3/R7 b - - 1 22,d7f6 a1g1 f6g4 g1g4 g8h8 h4f6,1477,75,96,2770,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/AHgpER6j/black#44,,True,,,https://lichess.org/training/9rvt7
6dpOU,4r1k1/3Q3p/2R3bB/3p4/3b4/P7/1P4PP/6K1 w - - 1 34,g1f1 g6d3,1477,154,55,87,endgame mate mateIn1 oneMove,https://lichess.org/EVaLTQ8R#67,,True,,,https://lichess.org/training/6dpOU
HVVOa,r6r/8/5R1p/p1p3p1/3p1kP1/PB1P1Pbn/3K4/2B2R2 b - - 5 33,f4e5 f6e6 e5f4 d2c2,1478,78,94,16412,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/Cx5ozsKS/black#66,,True,,,https://lichess.org/training/HVVOa
wFAtr,2kr4/1pp2p2/p1p4p/4P1p1/1b2Pn2/2N2PBP/PPP1KP2/7R w - - 1 17,e2e3 b4c5,1478,77,55,96,endgame mate mateIn1 oneMove,https://lichess.org/cGzi4Qtl#33,Ruy_Lopez Ruy_Lopez_Exchange_Variation,True,,,https://lichess.org/training/wFAtr
pYfI3,2kr4/pppbnp2/4p3/7B/3b4/2N3B1/PPP4P/R4RK1 w - - 1 18,g3f2 d8g8 g1h1 d7c6 c3e4 c6e4 h5f3 e4f3,1478,76,89,4763,kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/kyJt7fZy#35,Carr_Defense Carr_Defense_Other_variations,True,,,https://lichess.org/training/pYfI3
AIiQx,R7/5pk1/6pp/bB6/P3K1PP/5P2/8/4r3 w - - 5 48,e4f4 a5c7,1478,77,97,5750,endgame mate mateIn1 oneMove,https://lichess.org/EfaPAGB5#95,,True,,,https://lichess.org/training/AIiQx
8Bv71,3r2B1/R6p/6pk/5p2/5P1K/p6P/8/r7 b - - 3 36,g6g5 f4g5 h6g6 g8h7,1479,75,95,13936,endgame mate mateIn2 short,https://lichess.org/9Y1g83gA/black#72,,True,,,https://lichess.org/training/8Bv71
84Hrs,r7/1p3kpp/p2B1pn1/2p5/1b6/1PpB3P/P1P2PP1/2K1R3 b - - 0 25,a8d8 d3c4,1479,75,91,392,endgame mate mateIn1 oneMove,https://lichess.org/NHfuXdKU/black#50,,True,,,https://lichess.org/training/84Hrs
4WhRu,2R4R/4bpk1/2B1p1p1/3pP1n1/2r5/8/K7/8 b - - 7 41,f7f6 c8g8 g7f7 c6e8,1479,75,96,25266,endgame mate mateIn2 short,https://lichess.org/WD82EaNN/black#82,,True,,,https://lichess.org/training/4WhRu
tQTA0,3r2k1/R4R2/4b1pB/2pr4/7P/4PN2/1b3PP1/4K3 w - - 1 25,f7e7 d5d1 e1e2 e6c4,1479,75,96,5229,mate mateIn2 middlegame short,https://lichess.org/MsJQk3Dz#49,,True,,,https://lichess.org/training/tQTA0
Wvq7k,8/6Rk/p4P2/1p1pB2p/1P6/8/r3r3/7K b - - 0 38,h7h6 e5f4,1479,79,94,487,endgame mate mateIn1 oneMove,https://lichess.org/2FRsAZn2/black#76,,True,,,https://lichess.org/training/Wvq7k
zZ79l,R7/6R1/3k4/3p1PpN/3Pp1n1/3b4/5K2/1r6 w - - 0 50,f2g3 b1g1 g3h3 d3f1,1479,76,96,26218,endgame mate mateIn2 short,https://lichess.org/adzbr456#99,,True,,,https://lichess.org/training/zZ79l
ej9VM,r4rk1/ppp2ppp/5B2/5b2/1b6/2N4q/PPQ1BP1P/2KR2R1 b - - 0 17,f5c2 g1g7 g8h8 g7g1,1479,75,97,10640,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/EeBWU8MB/black#34,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense,True,,,https://lichess.org/training/ej9VM
Nv2lK,6k1/1p2r1pp/1Qp2p2/8/2P1b3/1P4P1/3r3P/3R1R1K w - - 4 31,h1g1 d2g2 g1h1 g2g3 f1f3 e4f3,1479,78,100,147,discoveredAttack endgame long mate mateIn3,https://lichess.org/f9umLrgX#61,,True,,,https://lichess.org/training/Nv2lK
QH0od,4rrk1/1Pp2pQp/p1q5/b1PR4/8/P4PBP/5P1K/6R1 b - - 0 28,g8g7 g3e5 g7h6 e5f4,1480,75,92,2034,doubleCheck mate mateIn2 middlegame short,https://lichess.org/ZhvD74Od/black#56,,True,,,https://lichess.org/training/QH0od
cw7AQ,8/4R2k/1pBP1p1p/2n2N2/p3P3/5P1P/rr6/5K2 b - - 5 47,h7g6 e7g7 g6h5 c6e8,1480,76,99,3442,endgame mate mateIn2 short,https://lichess.org/eTcM0GwH/black#94,,True,,,https://lichess.org/training/cw7AQ
HjtSA,8/pp5p/5B2/2p2R1k/8/PP1p4/2q1r1R1/6K1 b - - 11 39,h5h6 f6g7,1480,79,89,951,endgame mate mateIn1 oneMove,https://lichess.org/tCYEpcAF/black#78,,True,,,https://lichess.org/training/HjtSA
QSElM,3r3r/p2n3p/1p3N1b/2p1pN1k/2B5/4P3/PPP1K2P/6R1 b - - 10 23,d7f6 c4f7,1480,83,86,3247,mate mateIn1 middlegame oneMove,https://lichess.org/g4mfTw04/black#46,,True,,,https://lichess.org/training/QSElM
WodLD,7r/1R3pp1/2k1p1p1/3p4/2pnP3/r1b2PBP/P3B1P1/1R1K4 b - - 5 26,h8c8 b1b6 c6c5 g3d6,1480,74,88,135,mate mateIn2 middlegame short,https://lichess.org/3IjrqtdM/black#52,,True,,,https://lichess.org/training/WodLD
hKGsi,r1b2b1r/2p1k1p1/p1n1pnBp/8/1p3P2/1PN5/PBP3PP/R2R2K1 b - - 1 14,b4c3 b2a3 c6b4 a3b4 c7c5 b4c5,1481,75,93,8468,long mate mateIn3 middlegame,https://lichess.org/Gd8AL8FE/black#28,French_Defense French_Defense_La_Bourdonnais_Variation,True,,,https://lichess.org/training/hKGsi
tZAdk,8/1pBR1k2/2p3pp/1p3r2/4R3/1P4Pb/r1P2P1P/6K1 b - - 2 26,f7f6 c7d8,1481,81,91,8196,endgame mate mateIn1 oneMove,https://lichess.org/Qu7FNwEH/black#52,,True,,,https://lichess.org/training/tZAdk
2G2Y1,1rR5/bP6/B2p4/3k3p/5P2/3K4/8/8 b - - 0 50,h5h4 a6c4,1481,80,92,10382,endgame mate mateIn1 oneMove,https://lichess.org/WNXNjqzI/black#100,,True,,,https://lichess.org/training/2G2Y1
9HTL9,r4b1k/6pp/2b3N1/1pq1p3/3pP2Q/6PB/1Pp4P/5RK1 b - - 1 32,h8g8 h3e6,1482,75,93,1723,master mate mateIn1 middlegame oneMove,https://lichess.org/vV7TkbBt/black#64,,True,,,https://lichess.org/training/9HTL9
e3fbG,5r2/1p4kp/1Nb5/4r3/3p4/1P1B2PK/1P5P/R1R5 w - - 2 28,b6c4 e5h5 h3g4 c6f3,1482,76,98,2256,mate mateIn2 middlegame short,https://lichess.org/vqsM1wmk#55,,True,,,https://lichess.org/training/e3fbG
wSjUE,5b1r/p2R1Rpp/1p2p3/1B2k3/8/2r2P2/P4P1P/5K2 b - - 0 23,f8c5 f3f4 e5e4 b5c6,1482,77,94,657,endgame mate mateIn2 short,https://lichess.org/Guf1skIM/black#46,,True,,,https://lichess.org/training/wSjUE
9dR4g,r4rk1/4Bpp1/p3p2p/1p1bP3/2p1NP1P/7R/PPQKB1P1/6q1 b - - 2 21,f8e8 e4f6 g7f6 h3g3 g8h8 e7f6,1482,75,95,11723,intermezzo kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/q1nAq6vY/black#42,,True,,,https://lichess.org/training/9dR4g
p4nGh,3r1rk1/1bp2ppp/1p2p3/p7/B3P3/PPq1bPQ1/1Bn1K1PP/R6R w - - 0 19,b2c3 b7a6 a4b5 a6b5,1483,75,92,1921,mate mateIn2 middlegame short,https://lichess.org/zBFboyHh#37,Indian_Defense Indian_Defense_Other_variations,True,,,https://lichess.org/training/p4nGh
y1UcC,8/1p3Bp1/3P2k1/6Np/4R2P/2Pn2PK/5r2/r7 b - - 5 39,g6f6 e4e6 f6f5 f7g6,1483,76,90,878,endgame mate mateIn2 short,https://lichess.org/Up59MDrp/black#78,,True,,,https://lichess.org/training/y1UcC
RWJwt,8/6pk/2R4p/R1Pp4/4bP2/P1P3KP/4r1P1/8 w - - 1 34,c6e6 e2g2 g3h4 g7g5 f4g5 h6g5 h4h5 e4f3,1483,80,100,194,endgame mate mateIn4 veryLong,https://lichess.org/kd42t3HN#67,,True,,,https://lichess.org/training/RWJwt
qPqER,8/p2R4/1r2pk1B/5pnp/5N2/5P2/P1r2PK1/8 b - - 1 36,c2a2 h6g7,1483,78,57,532,endgame mate mateIn1 oneMove,https://lichess.org/56yIBQT3/black#72,,True,,,https://lichess.org/training/qPqER
RwZgo,8/6R1/7p/p5pk/7b/3B4/r1P4K/8 b - - 3 44,a5a4 d3e2 g5g4 e2g4,1483,75,100,385,endgame mate mateIn2 short,https://lichess.org/x3lXokrz/black#88,,True,,,https://lichess.org/training/RwZgo
8nvKf,8/p7/1bBR3k/5pp1/P6r/6K1/8/8 b - - 1 42,h6h5 c6e8,1483,79,92,1394,endgame mate mateIn1 oneMove,https://lichess.org/kCrmzJrJ/black#84,,True,,,https://lichess.org/training/8nvKf
VhjOP,r1b1kb1r/pp3ppp/2n2n2/1N2p3/8/P3B3/1P3PPP/3RKBNR b Kkq - 2 10,a8b8 b5c7 e8e7 e3c5,1483,76,83,142,master mate mateIn2 opening short,https://lichess.org/N7wnetfL/black#20,Sicilian_Defense Sicilian_Defense_Alapin_Variation,True,,,https://lichess.org/training/VhjOP
eE2r0,r5k1/2p2p2/3b1Pp1/2p4K/2P4P/1P1RB3/5Pr1/3R4 w - - 0 31,h5h6 d6f8,1484,77,93,1578,endgame mate mateIn1 oneMove,https://lichess.org/wtGfNgIp#61,,True,,,https://lichess.org/training/eE2r0
QQmHz,5rk1/bp4pp/p1b5/2Pr4/1P6/P1Qp2PK/7P/3RR3 w - - 6 38,e1e7 d5h5 h3g4 c6f3,1484,75,82,158,mate mateIn2 middlegame short,https://lichess.org/8WwnuHrf#75,,True,,,https://lichess.org/training/QQmHz
CFc8g,2r1kbnr/5qp1/p3bN2/Bp2ppPp/4P2P/1P1Q4/1PPR1P2/2KR4 b k - 1 25,g7f6 d3d8 c8d8 d2d8 e8e7 a5b4,1484,74,97,2219,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/OpwRyeaX/black#50,,True,,,https://lichess.org/training/CFc8g
drzfk,3r4/R3k3/3b1nBr/4p2P/1p6/p2K4/P7/5R2 b - - 1 41,e7e6 g6f7,1484,76,92,17675,mate mateIn1 middlegame oneMove,https://lichess.org/lV5lSdb6/black#82,,True,,,https://lichess.org/training/drzfk
KhJ4b,3r1b2/2R2p1p/k5p1/pb6/5P2/4BB2/P1K3PP/8 b - - 5 29,d8d7 f3b7,1485,479,0,3,endgame mate mateIn1 oneMove,https://lichess.org/xuflwOom/black#58,,True,,,https://lichess.org/training/KhJ4b
5X3Gl,r6r/1p2k1pp/pB3nb1/6N1/N5P1/7P/PP3P2/3R2K1 b - - 2 24,h8e8 b6c5,1485,81,90,2369,mate mateIn1 middlegame oneMove,https://lichess.org/pbRED1xB/black#48,,True,,,https://lichess.org/training/5X3Gl
1FH0f,4rrk1/1pp2ppp/p1p2Bb1/5P1Q/8/6R1/P1q3PP/5RK1 b - - 0 18,g6h5 g3g7 g8h8 g7g5,1485,77,95,11274,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/z6sN9m5V/black#36,Four_Knights_Game Four_Knights_Game_Halloween_Gambit,True,,,https://lichess.org/training/1FH0f
4g7rY,3r4/p1k4p/R1pr1np1/3qbp2/1R6/2PBP3/2K1QPPP/8 b - - 0 28,f6e4 a6a7 c7c8 d3a6,1485,77,94,2792,mate mateIn2 middlegame short,https://lichess.org/lOFPcYFt/black#56,,True,,,https://lichess.org/training/4g7rY
4UX2k,r6r/ppN1kpp1/4p1b1/4P1q1/1b1RP2p/1P4nP/PB4B1/2R1Q1K1 b - - 2 23,b4e1 b2a3 e1b4 a3b4,1485,74,94,15155,master mate mateIn2 middlegame short,https://lichess.org/y0TLh5yY/black#46,,True,,,https://lichess.org/training/4UX2k
vEFiT,6k1/1p4p1/pbp4p/3r1p2/PP1PpK1P/4P1P1/1BR2P2/8 w - - 0 40,g3g4 b6c7,1485,100,56,170,endgame master mate mateIn1 oneMove,https://lichess.org/9fUjXuY4#79,,True,,,https://lichess.org/training/vEFiT
MXgu2,r7/pp3pkR/1qp5/3p2p1/4Bn2/BPP1rQK1/P7/7R b - - 5 29,g7f6 h1h6 f6e5 a3d6,1485,76,95,270,mate mateIn2 middlegame short,https://lichess.org/GwTEDXnq/black#58,,True,,,https://lichess.org/training/MXgu2
61S8g,4r1k1/p1R4R/1p6/8/bP3P2/P5P1/3r1K1P/8 w - - 1 37,f2f3 a4d1,1486,77,89,317,endgame mate mateIn1 oneMove,https://lichess.org/VwPkyUmi#73,,True,,,https://lichess.org/training/61S8g
iraYg,6r1/ppp5/2kp4/4b2P/4Pn1K/2P2R2/PP2R3/8 w - - 3 35,e2f2 e5f6,1486,80,86,178,endgame mate mateIn1 oneMove,https://lichess.org/GPiyHfDq#69,,True,,,https://lichess.org/training/iraYg
c1Qs3,2r3kr/1R1B3p/p3p1p1/8/8/4b3/PP4PP/5R1K b - - 3 26,c8c1 d7e6,1486,87,77,649,endgame master mate mateIn1 oneMove,https://lichess.org/g3vIrQuL/black#52,,True,,,https://lichess.org/training/c1Qs3
NHXq6,2r3k1/p5b1/8/7Q/8/4q1P1/P1p3BP/5R1K b - - 0 33,c2c1q g2d5 e3e6 d5e6,1486,74,95,12753,mate mateIn2 middlegame short,https://lichess.org/sQ5lvPYe/black#66,,True,,,https://lichess.org/training/NHXq6
D1Gh4,8/8/3R1kpB/1pP2p1p/8/1P3K2/2r4b/8 b - - 3 44,f6e5 h6g7,1486,77,91,3722,endgame mate mateIn1 oneMove,https://lichess.org/YT8umD3K/black#88,,True,,,https://lichess.org/training/D1Gh4
usA2A,4r3/5kpp/3q4/p1pB4/Pp1p4/1P1P2bP/2PB2P1/5RK1 b - - 1 30,f7g6 d5f7,1486,82,84,1498,endgame master mate mateIn1 oneMove,https://lichess.org/oMxAGAy6/black#60,,True,,,https://lichess.org/training/usA2A
ay61N,r7/2pRkp2/pbP2pb1/4p3/4P3/1NP2p1r/1PB2P2/R5K1 b - - 1 21,e7e6 b3c5 b6c5 c2b3,1487,109,88,33,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/CrSmlhRJ/black#42,,True,,,https://lichess.org/training/ay61N
YkU91,4rbk1/1r3p2/p1pQ2p1/4P1Bp/p1B2P1P/2q5/2P3P1/2KR3R w - - 1 29,d6d4 f8a3,1487,79,87,550,master mate mateIn1 middlegame oneMove,https://lichess.org/nTki3aSX#57,,True,,,https://lichess.org/training/YkU91
h8YDB,r4r2/2p2N1k/p1npB3/1p2p2n/4P2P/P1PP1b2/2PK1P2/R5R1 b - - 1 20,c6d8 e6f5,1487,81,93,8586,mate mateIn1 middlegame oneMove,https://lichess.org/NNKXlK0k/black#40,,True,,,https://lichess.org/training/h8YDB
pjzPe,3r2k1/2Q2ppp/4p3/P3p3/1BP1P3/5P2/P1br1bPP/R3K3 w - - 5 32,e1f1 c2d3,1487,80,79,128,mate mateIn1 middlegame oneMove,https://lichess.org/l8h5OXMk#63,,True,,,https://lichess.org/training/pjzPe
1AVtk,1rb1kb1r/ppN2ppp/1nn1p3/2p1P3/2P5/4BN2/PP3PPP/2KR1B1R b - - 5 12,e8e7 e3c5,1487,79,82,111,mate mateIn1 oneMove opening,https://lichess.org/vl8eZ89v/black#24,Alekhine_Defense Alekhine_Defense_Other_variations,True,,,https://lichess.org/training/1AVtk
TRyDH,5k2/5ppp/2p1p3/r7/1PP5/4B1P1/1bb2PBP/3R2K1 b - - 0 24,a5a2 e3c5 f8e8 g2c6,1487,77,95,27819,endgame mate mateIn2 short,https://lichess.org/0xAOYMhL/black#48,,True,,,https://lichess.org/training/TRyDH
ityN3,6k1/2p2ppp/7n/p7/2B5/1P2B1PP/q4P2/3R2K1 b - - 0 27,g8f8 e3c5 f8e8 c4b5 c7c6 b5c6,1487,76,94,982,endgame long mate mateIn3,https://lichess.org/1lMKCRuz/black#54,,True,,,https://lichess.org/training/ityN3
B4WiX,2r3k1/1p3p2/p6p/4B3/2q4P/6R1/6P1/4R2K b - - 4 38,g8f8 e5d6,1487,79,85,299,endgame master mate mateIn1 oneMove,https://lichess.org/FBUlOrpK/black#76,,True,,,https://lichess.org/training/B4WiX
vfMvs,7Q/4k3/1p3qp1/2b5/6n1/P5N1/1P3rP1/1RB3KR w - - 3 35,h8f6 f2f6 c1e3 c5e3,1488,77,91,1180,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/F4MuDR4G#69,,True,,,https://lichess.org/training/vfMvs
bX8KD,1k5r/1bp2p1p/p7/1p2Q3/5P2/1P6/1PP3rP/R1B4K w - - 0 23,e5h8 g2g8,1488,84,87,2052,discoveredAttack endgame mate mateIn1 oneMove,https://lichess.org/qwmXDfHo#45,,True,,,https://lichess.org/training/bX8KD
0Eytw,6B1/R7/1n4pk/7p/4pK1P/2n1P1P1/pr2P3/8 b - - 1 58,g6g5 h4g5 h6g6 g8h7,1488,75,93,1737,endgame master masterVsMaster mate mateIn2 short,https://lichess.org/QJ1I60mO/black#116,,True,,,https://lichess.org/training/0Eytw
jou05,1r4k1/p1p2pp1/2p4p/2b5/4P3/2qP1Q2/P1P3PP/2KR1R2 w - - 0 18,d3d4 c5a3,1488,75,100,1132,endgame mate mateIn1 oneMove,https://lichess.org/dZrH8eBl#35,Vienna_Game Vienna_Game_Vienna_Gambit,True,,,https://lichess.org/training/jou05
WpPl4,2r5/7R/4pk1p/p1B1b1p1/1Pb1Bp2/P6P/5PP1/6K1 b - - 5 35,a5b4 c5e7,1488,484,100,3,endgame mate mateIn1 oneMove,https://lichess.org/N7kCJ4QG/black#70,,True,,,https://lichess.org/training/WpPl4
knmYW,r1br2k1/p4p1p/1p2pp2/8/1b2B3/4PN1P/PpP1KPP1/1R5R w - - 0 15,e4a8 c8a6 c2c4 a6c4,1488,75,91,1956,mate mateIn2 middlegame short,https://lichess.org/R8QPIoN4#29,Queens_Pawn_Game Queens_Pawn_Game_Veresov_Attack,True,,,https://lichess.org/training/knmYW
FAAWy,2r4k/p3B3/6R1/4P1N1/b1np4/7P/6P1/7K b - - 3 36,c4e5 e7f6,1488,75,99,1267,endgame master mate mateIn1 oneMove,https://lichess.org/u1TtO1Zx/black#72,,True,,,https://lichess.org/training/FAAWy
Vqtvv,2Q5/1P4p1/8/4b3/7k/6n1/1r6/6K1 w - - 0 61,b7b8q e5d4,1488,81,90,1228,endgame master mate mateIn1 oneMove,https://lichess.org/aNk0q2H2#121,,True,,,https://lichess.org/training/Vqtvv
o8rgu,8/1b2R2k/5p1p/1B4p1/3p2P1/1p3r2/3K3P/8 b - - 1 43,h7g6 b5e8,1488,88,87,2099,endgame mate mateIn1 oneMove,https://lichess.org/VAYJBFZn/black#86,,True,,,https://lichess.org/training/o8rgu
qraKj,2r2rk1/1p2Bp1p/8/1BPP1p2/1b6/3R4/6PP/2K5 b - - 1 24,b4c5 d3g3 g8h8 e7f6,1488,87,75,30,endgame master mate mateIn2 short,https://lichess.org/mKbunIB1/black#48,,True,,,https://lichess.org/training/qraKj
KPJ7U,r1b1r3/pp6/2p2n1p/2B1k1p1/4p1P1/2N2n1P/PP3PN1/R2R3K b - - 1 20,c8e6 c5d6,1489,75,92,319,mate mateIn1 middlegame oneMove,https://lichess.org/keDNEKlg/black#40,,True,,,https://lichess.org/training/KPJ7U
6BPzq,4Q3/p5pk/2p4p/8/1PP2R2/P5Pb/5rr1/4R1K1 w - - 6 35,g1h1 g2h2 h1g1 f2g2 g1f1 g2g3,1489,76,97,1116,discoveredAttack endgame exposedKing long mate mateIn3,https://lichess.org/GQmnlyfg#69,,True,,,https://lichess.org/training/6BPzq
hRtUV,6r1/7k/1p1pN3/pPpPb3/P3b2P/7p/7K/4BR2 w - - 4 42,h2h3 e4g2,1490,112,75,197,endgame master mate mateIn1 oneMove,https://lichess.org/nconR8p0#83,,True,,,https://lichess.org/training/hRtUV
687AH,8/6kR/p5p1/B3ppN1/3p2n1/1P4K1/1r6/8 b - - 3 44,g7f6 a5d8,1490,76,97,1507,endgame mate mateIn1 oneMove,https://lichess.org/5fqmFHvG/black#88,,True,,,https://lichess.org/training/687AH
KJCh5,r4rk1/pq2bppp/8/3RQP2/2p5/1P5P/PB3P2/2K4R b - - 0 21,e7f6 e5f6 c4c3 b2c3 g7f6 h1g1 g8h8 c3f6,1490,486,82,3,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/7nNzXJ6S/black#42,,True,,,https://lichess.org/training/KJCh5
19g2L,r3q3/1ppk1rp1/p1n1b2p/4P3/8/2P1B1Q1/P1P2PPP/3RK2R b K - 2 20,d7e7 e3c5,1490,87,82,1002,mate mateIn1 middlegame oneMove,https://lichess.org/FJt4fE5l/black#40,,True,,,https://lichess.org/training/19g2L
duPv6,8/2B3pb/4p2p/2p3kB/2rb1PP1/7P/P3R2K/8 b - - 0 30,g5f6 c7d8,1490,77,90,346,endgame mate mateIn1 oneMove,https://lichess.org/WnWfMB3X/black#60,,True,,,https://lichess.org/training/duPv6
LN6nf,8/4B1k1/p3B2p/1p6/8/P3n3/1r1r3P/6RK b - - 1 32,g7h7 e6g8 h7h8 e7f6,1491,76,88,1404,endgame mate mateIn2 short,https://lichess.org/IgmYfac4/black#64,,True,,,https://lichess.org/training/LN6nf
DGJEh,4Q3/ppp1n1rk/3b1p2/2N5/2bP4/8/PPPB1P2/R6K w - - 5 25,c5b7 c4d5 f2f3 d5f3,1491,78,88,86,fork mate mateIn2 middlegame short,https://lichess.org/mkM7Lzny#49,,True,,,https://lichess.org/training/DGJEh
ew8fR,8/2Q1rk2/1p5p/3b1Kp1/6P1/P6P/1PP2P2/8 w - - 6 42,c7b6 d5e4,1491,86,71,623,endgame mate mateIn1 oneMove,https://lichess.org/I6bDEcJZ#83,,True,,,https://lichess.org/training/ew8fR
diXnM,6k1/1b4p1/5r1p/p7/5P2/2PP1n2/PP3PKP/R2Q4 w - - 1 30,g2g3 f6g6 g3h3 b7c8 f4f5 c8f5,1492,75,87,389,endgame long mate mateIn3,https://lichess.org/c2GTMLKs#59,,True,,,https://lichess.org/training/diXnM
sxBdm,8/pR6/2p1N1k1/1pb5/7B/4nPPP/r7/5K2 w - - 2 48,f1e1 c5b4,1492,75,98,1004,endgame mate mateIn1 oneMove,https://lichess.org/P2hHgTJ2#95,,True,,,https://lichess.org/training/sxBdm
xFms4,7k/pb4p1/1p2P3/8/8/P5B1/1P4rP/4R2K w - - 0 31,e6e7 g2g3 e1e4 b7e4,1492,91,35,26,discoveredAttack endgame mate mateIn2 short,https://lichess.org/RZcApb3V#61,,True,,,https://lichess.org/training/xFms4
stRPM,5B2/8/R6p/p5pk/8/5P1K/r4b1P/8 b - - 5 40,g5g4 f3g4 h5g5 f8h6,1492,74,97,9772,endgame mate mateIn2 short,https://lichess.org/eAdeuLRm/black#80,,True,,,https://lichess.org/training/stRPM
